aea_plant_id,eia_plant_id,year,power_generation_end_use,fuel_type_code,fuel_type_name,avg_pce_fuel_price,physical_unit_label,quantity_consumed_in_physical_units_for_electric_generation,quantity_consumed_for_electricity_mmbtu,net_generation_mwh,gross_generation_mwh,data_source
200,7168,2013,Retail,WAT,Water at Hydroelectric Turbine,,,,,4368.000,,EIA923
200,7168,2014,Retail,WAT,Water at Hydroelectric Turbine,,,,,5966.000,,EIA923
200,7168,2015,Retail,WAT,Water at Hydroelectric Turbine,,,,,5429.000,,EIA923
200,7168,2016,Retail,WAT,Water at Hydroelectric Turbine,,,,,4585.000,,EIA923
200,7168,2017,Retail,WAT,Water at Hydroelectric Turbine,,,,,3839.000,,EIA923
200,7168,2018,Retail,WAT,Water at Hydroelectric Turbine,,,,,5384.000,,EIA923
200,7168,2019,HYC,WAT,Water at Hydroelectric Turbine,,,0,51729.000,5809.000,,EIA923
200,7168,2020,Retail,WAT,Water at Hydroelectric Turbine,,,0,47474.000,5415.000,,EIA923
200,7168,2021,Retail,WAT,Water at Hydroelectric Turbine,,,0,31845.000,3601.000,,EIA923
201,6302,2002,Retail,WAT,Water at Hydroelectric Turbine,,,,,13007.002,,EIA923
201,6302,2003,Retail,WAT,Water at Hydroelectric Turbine,,,,,11171.001,,EIA923
201,6302,2004,Retail,WAT,Water at Hydroelectric Turbine,,,,,10664.002,,EIA923
201,6302,2005,Retail,WAT,Water at Hydroelectric Turbine,,,,,10773.002,,EIA923
201,6302,2006,Retail,WAT,Water at Hydroelectric Turbine,,,,,13063.000,,EIA923
201,6302,2007,Retail,WAT,Water at Hydroelectric Turbine,,,,,13191.999,,EIA923
201,6302,2008,Retail,WAT,Water at Hydroelectric Turbine,,,,,13583.000,,EIA923
201,6302,2009,Retail,WAT,Water at Hydroelectric Turbine,,,,,14282.000,,EIA923
201,6302,2010,Retail,WAT,Water at Hydroelectric Turbine,,,,,16239.000,,EIA923
201,6302,2011,Retail,WAT,Water at Hydroelectric Turbine,,,,,15040.000,,EIA923
201,6302,2012,Retail,WAT,Water at Hydroelectric Turbine,,,,,16157.000,,EIA923
201,6302,2013,Retail,WAT,Water at Hydroelectric Turbine,,,,,16198.000,,EIA923
201,6302,2014,Retail,WAT,Water at Hydroelectric Turbine,,,,,15660.000,,EIA923
201,6302,2015,Retail,WAT,Water at Hydroelectric Turbine,,,,,14712.000,,EIA923
201,6302,2016,Retail,WAT,Water at Hydroelectric Turbine,,,,,14286.000,,EIA923
201,6302,2017,Retail,WAT,Water at Hydroelectric Turbine,,,,,16932.000,,EIA923
201,6302,2018,Retail,WAT,Water at Hydroelectric Turbine,,,,,8157.000,,EIA923
201,6302,2019,HYC,WAT,Water at Hydroelectric Turbine,,,0,81135.000,9111.000,,EIA923
201,6302,2020,Retail,WAT,Water at Hydroelectric Turbine,,,0,97996.000,11178.000,,EIA923
201,6302,2021,Retail,WAT,Water at Hydroelectric Turbine,,,0,123412.000,13956.000,,EIA923
202,,2001,Retail,DFO,Distillate Fuel Oil,1.88,gallons,9838,1357.700,,94.570,PCE
202,,2002,Retail,DFO,Distillate Fuel Oil,1.69,gallons,16857,2326.300,,179.340,PCE
202,,2003,Retail,DFO,Distillate Fuel Oil,1.67,gallons,19063,2630.900,,200.947,PCE
202,,2004,Retail,DFO,Distillate Fuel Oil,1.90,gallons,21472,2963.100,,217.234,PCE
202,,2005,Retail,DFO,Distillate Fuel Oil,2.35,gallons,24573,3391.100,,247.216,PCE
202,,2006,Retail,DFO,Distillate Fuel Oil,2.97,gallons,25763,3555.400,,279.508,PCE
202,,2007,Retail,DFO,Distillate Fuel Oil,3.21,gallons,24730,3412.500,,239.240,PCE
202,,2008,Retail,DFO,Distillate Fuel Oil,3.80,gallons,22314,3079.400,,253.814,PCE
202,,2009,Retail,DFO,Distillate Fuel Oil,5.12,gallons,25517,3521.400,,294.180,PCE
202,,2010,Retail,DFO,Distillate Fuel Oil,4.19,gallons,28043,3869.900,,325.886,PCE
202,,2011,Retail,DFO,Distillate Fuel Oil,3.84,gallons,25549,3525.800,,288.739,PCE
202,,2012,Retail,DFO,Distillate Fuel Oil,4.36,gallons,28525,3936.700,,271.800,PCE
202,,2013,Retail,DFO,Distillate Fuel Oil,4.60,gallons,10829,1494.400,,116.074,PCE
202,,2014,Retail,DFO,Distillate Fuel Oil,4.56,gallons,24015,3314.100,,267.875,PCE
202,,2015,Retail,DFO,Distillate Fuel Oil,4.40,gallons,24282,3351.100,,278.162,PCE
202,,2016,Retail,DFO,Distillate Fuel Oil,3.41,gallons,21769,3004.100,,245.655,PCE
202,,2017,Retail,DFO,Distillate Fuel Oil,2.84,gallons,21104,2912.300,,243.560,PCE
202,,2018,Retail,DFO,Distillate Fuel Oil,2.88,gallons,20882,2881.600,,232.445,PCE
202,,2019,Retail,DFO,Distillate Fuel Oil,3.19,gallons,20343,2807.400,,219.965,PCE
202,,2020,Retail,DFO,Distillate Fuel Oil,3.26,gallons,23075,3184.350,,251.559,PCE
202,,2021,Retail,DFO,Distillate Fuel Oil,2.58,gallons,24394,3366.372,,272.217,PCE
203,,2001,Retail,DFO,Distillate Fuel Oil,1.88,gallons,11870,1638.200,,130.865,PCE
203,,2002,Retail,DFO,Distillate Fuel Oil,1.69,gallons,22768,3141.900,,243.063,PCE
203,,2003,Retail,DFO,Distillate Fuel Oil,1.67,gallons,24653,3402.100,,253.265,PCE
203,,2004,Retail,DFO,Distillate Fuel Oil,1.90,gallons,25415,3507.400,,247.995,PCE
203,,2005,Retail,DFO,Distillate Fuel Oil,2.35,gallons,23165,3196.800,,246.162,PCE
203,,2006,Retail,DFO,Distillate Fuel Oil,2.97,gallons,24100,3325.800,,260.552,PCE
203,,2007,Retail,DFO,Distillate Fuel Oil,3.21,gallons,23489,3241.500,,280.146,PCE
203,,2008,Retail,DFO,Distillate Fuel Oil,3.87,gallons,23500,3243.200,,276.505,PCE
203,,2009,Retail,DFO,Distillate Fuel Oil,5.22,gallons,24679,3405.600,,290.538,PCE
203,,2010,Retail,DFO,Distillate Fuel Oil,4.23,gallons,25165,3472.900,,293.232,PCE
203,,2011,Retail,DFO,Distillate Fuel Oil,3.84,gallons,25305,3492.200,,310.089,PCE
203,,2012,Retail,DFO,Distillate Fuel Oil,4.36,gallons,24821,3425.200,,298.713,PCE
203,,2013,Retail,DFO,Distillate Fuel Oil,4.58,gallons,22641,3124.500,,258.729,PCE
203,,2014,Retail,DFO,Distillate Fuel Oil,4.56,gallons,22120,3052.500,,233.035,PCE
203,,2015,Retail,DFO,Distillate Fuel Oil,4.40,gallons,22311,3078.900,,241.174,PCE
203,,2016,Retail,DFO,Distillate Fuel Oil,3.41,gallons,20243,2793.600,,257.797,PCE
203,,2017,Retail,DFO,Distillate Fuel Oil,2.84,gallons,21221,2928.500,,254.725,PCE
203,,2018,Retail,DFO,Distillate Fuel Oil,2.88,gallons,21764,3003.300,,242.862,PCE
203,,2019,Retail,DFO,Distillate Fuel Oil,3.19,gallons,24738,3413.900,,256.801,PCE
203,,2020,Retail,DFO,Distillate Fuel Oil,3.26,gallons,26845,3704.610,,303.312,PCE
203,,2021,Retail,DFO,Distillate Fuel Oil,2.59,gallons,24448,3373.824,,290.727,PCE
204,,2001,Retail,DFO,Distillate Fuel Oil,1.88,gallons,9415,1299.300,,92.219,PCE
204,,2002,Retail,DFO,Distillate Fuel Oil,1.69,gallons,16346,2255.900,,144.707,PCE
204,,2003,Retail,DFO,Distillate Fuel Oil,1.67,gallons,14812,2044.100,,114.580,PCE
204,,2004,Retail,DFO,Distillate Fuel Oil,1.86,gallons,14849,2049.000,,131.214,PCE
204,,2005,Retail,DFO,Distillate Fuel Oil,2.21,gallons,14272,1969.500,,133.134,PCE
204,,2006,Retail,DFO,Distillate Fuel Oil,2.97,gallons,15228,2101.500,,133.426,PCE
204,,2007,Retail,DFO,Distillate Fuel Oil,3.21,gallons,15010,2071.400,,154.800,PCE
204,,2008,Retail,DFO,Distillate Fuel Oil,3.88,gallons,15089,2082.100,,145.675,PCE
204,,2009,Retail,DFO,Distillate Fuel Oil,5.24,gallons,14804,2042.800,,120.205,PCE
204,,2010,Retail,DFO,Distillate Fuel Oil,4.24,gallons,12348,1704.000,,98.499,PCE
204,,2011,Retail,DFO,Distillate Fuel Oil,3.84,gallons,13965,1927.100,,119.345,PCE
204,,2012,Retail,DFO,Distillate Fuel Oil,4.36,gallons,13799,1904.300,,119.302,PCE
204,,2013,Retail,DFO,Distillate Fuel Oil,4.58,gallons,10892,1503.100,,90.632,PCE
204,,2014,Retail,DFO,Distillate Fuel Oil,4.56,gallons,10275,1417.800,,72.476,PCE
204,,2015,Retail,DFO,Distillate Fuel Oil,4.40,gallons,10223,1410.900,,67.426,PCE
204,,2016,Retail,DFO,Distillate Fuel Oil,3.41,gallons,10112,1395.500,,63.519,PCE
204,,2017,Retail,DFO,Distillate Fuel Oil,2.84,gallons,9170,1265.600,,69.744,PCE
204,,2018,Retail,DFO,Distillate Fuel Oil,2.88,gallons,9055,1249.500,,64.385,PCE
204,,2019,Retail,DFO,Distillate Fuel Oil,3.19,gallons,9271,1279.500,,56.324,PCE
204,,2020,Retail,DFO,Distillate Fuel Oil,3.26,gallons,9635,1329.630,,65.506,PCE
204,,2021,Retail,DFO,Distillate Fuel Oil,2.58,gallons,10502,1449.276,,77.713,PCE
205,,2001,Retail,DFO,Distillate Fuel Oil,1.88,gallons,10056,1387.700,,108.202,PCE
205,,2002,Retail,DFO,Distillate Fuel Oil,1.89,gallons,22436,3096.100,,197.315,PCE
205,,2003,Retail,DFO,Distillate Fuel Oil,1.67,gallons,24517,3383.400,,215.870,PCE
205,,2004,Retail,DFO,Distillate Fuel Oil,1.87,gallons,26529,3661.000,,246.683,PCE
205,,2005,Retail,DFO,Distillate Fuel Oil,2.30,gallons,25288,3489.700,,270.875,PCE
205,,2006,Retail,DFO,Distillate Fuel Oil,2.89,gallons,25757,3554.600,,293.370,PCE
205,,2007,Retail,DFO,Distillate Fuel Oil,3.21,gallons,29006,4003.000,,266.206,PCE
205,,2008,Retail,DFO,Distillate Fuel Oil,3.88,gallons,28554,3940.500,,258.174,PCE
205,,2009,Retail,DFO,Distillate Fuel Oil,5.23,gallons,24076,3322.600,,253.689,PCE
205,,2010,Retail,DFO,Distillate Fuel Oil,4.20,gallons,25066,3459.100,,251.279,PCE
205,,2011,Retail,DFO,Distillate Fuel Oil,3.84,gallons,24532,3385.500,,275.467,PCE
205,,2012,Retail,DFO,Distillate Fuel Oil,4.36,gallons,23914,3300.000,,271.331,PCE
205,,2013,Retail,DFO,Distillate Fuel Oil,4.58,gallons,23707,3271.600,,253.413,PCE
205,,2014,Retail,DFO,Distillate Fuel Oil,4.56,gallons,23472,3239.200,,258.487,PCE
205,,2015,Retail,DFO,Distillate Fuel Oil,4.40,gallons,26663,3679.300,,260.829,PCE
205,,2016,Retail,DFO,Distillate Fuel Oil,3.41,gallons,24671,3404.700,,245.351,PCE
205,,2017,Retail,DFO,Distillate Fuel Oil,2.84,gallons,24380,3364.500,,253.533,PCE
205,,2018,Retail,DFO,Distillate Fuel Oil,2.88,gallons,23397,3228.800,,253.754,PCE
205,,2019,Retail,DFO,Distillate Fuel Oil,3.19,gallons,25113,3465.500,,257.456,PCE
205,,2020,Retail,DFO,Distillate Fuel Oil,3.26,gallons,23208,3202.704,,254.675,PCE
205,,2021,Retail,DFO,Distillate Fuel Oil,2.58,gallons,27138,3745.044,,295.127,PCE
206,,2001,Retail,DFO,Distillate Fuel Oil,1.88,gallons,8712,1202.200,,73.240,PCE
206,,2002,Retail,DFO,Distillate Fuel Oil,1.69,gallons,15609,2154.200,,130.449,PCE
206,,2003,Retail,DFO,Distillate Fuel Oil,1.67,gallons,13152,1815.100,,112.135,PCE
206,,2004,Retail,DFO,Distillate Fuel Oil,1.90,gallons,15065,2078.900,,126.474,PCE
206,,2005,Retail,DFO,Distillate Fuel Oil,2.35,gallons,15712,2168.200,,128.362,PCE
206,,2006,Retail,DFO,Distillate Fuel Oil,2.89,gallons,18500,2553.000,,188.369,PCE
206,,2007,Retail,DFO,Distillate Fuel Oil,3.21,gallons,16365,2258.300,,162.789,PCE
206,,2008,Retail,DFO,Distillate Fuel Oil,3.89,gallons,14246,1965.800,,134.630,PCE
206,,2009,Retail,DFO,Distillate Fuel Oil,5.25,gallons,13839,1909.700,,133.466,PCE
206,,2010,Retail,DFO,Distillate Fuel Oil,4.24,gallons,14229,1963.600,,138.975,PCE
206,,2011,Retail,DFO,Distillate Fuel Oil,3.84,gallons,14182,1957.000,,143.247,PCE
206,,2012,Retail,DFO,Distillate Fuel Oil,4.36,gallons,15979,2205.200,,140.985,PCE
206,,2013,Retail,DFO,Distillate Fuel Oil,4.60,gallons,5519,761.700,,53.749,PCE
206,,2014,Retail,DFO,Distillate Fuel Oil,4.56,gallons,12567,1734.200,,117.351,PCE
206,,2015,Retail,DFO,Distillate Fuel Oil,4.40,gallons,13294,1834.600,,118.677,PCE
206,,2016,Retail,DFO,Distillate Fuel Oil,3.41,gallons,13594,1875.800,,121.018,PCE
206,,2017,Retail,DFO,Distillate Fuel Oil,2.84,gallons,13803,1904.700,,120.129,PCE
206,,2018,Retail,DFO,Distillate Fuel Oil,2.88,gallons,14877,2053.000,,126.360,PCE
206,,2019,Retail,DFO,Distillate Fuel Oil,3.19,gallons,13375,1845.800,,120.036,PCE
206,,2020,Retail,DFO,Distillate Fuel Oil,3.26,gallons,15131,2088.078,,135.308,PCE
206,,2021,Retail,DFO,Distillate Fuel Oil,2.58,gallons,15315,2113.470,,135.798,PCE
207,6301,2001,Retail,DFO,Distillate Fuel Oil,,gallons,1364748,188335.200,20118.001,,EIA923
207,6301,2002,Retail,DFO,Distillate Fuel Oil,0.91,gallons,1253812,173026.100,,19003.542,PCE
207,6301,2003,Retail,DFO,Distillate Fuel Oil,0.96,gallons,1371949,189329.100,,20400.421,PCE
207,6301,2004,Retail,DFO,Distillate Fuel Oil,1.25,gallons,1477025,203829.500,,21189.975,PCE
207,6301,2005,Retail,DFO,Distillate Fuel Oil,1.67,gallons,1498570,206802.700,,22411.058,PCE
207,6301,2006,Retail,DFO,Distillate Fuel Oil,2.24,gallons,1538013,212245.800,,22635.538,PCE
207,6301,2007,Retail,DFO,Distillate Fuel Oil,2.51,gallons,1528177,210888.300,,21974.570,PCE
207,6301,2008,Retail,DFO,Distillate Fuel Oil,3.05,gallons,1554125,214469.300,,22563.288,PCE
207,6301,2009,Retail,DFO,Distillate Fuel Oil,3.49,gallons,1432911,197741.700,,21709.678,PCE
207,6301,2010,Retail,DFO,Distillate Fuel Oil,2.63,gallons,1413181,195018.900,,21622.956,PCE
207,6301,2011,Retail,DFO,Distillate Fuel Oil,3.08,gallons,1319147,182042.300,,20570.403,PCE
207,6301,2012,Retail,DFO,Distillate Fuel Oil,3.56,gallons,1300091,179412.500,,19934.364,PCE
207,6301,2013,Retail,DFO,Distillate Fuel Oil,3.59,gallons,1264538,174506.300,,20064.730,PCE
207,6301,2014,Retail,DFO,Distillate Fuel Oil,3.93,gallons,1396096,192661.000,,21796.130,PCE
207,6301,2015,Retail,DFO,Distillate Fuel Oil,3.20,gallons,1469969,202855.800,,22412.982,PCE
207,6301,2016,Retail,DFO,Distillate Fuel Oil,2.36,gallons,1487443,205267.100,,22085.813,PCE
207,6301,2017,Retail,DFO,Distillate Fuel Oil,2.07,gallons,1614780,222839.700,,22369.793,PCE
207,6301,2018,Retail,DFO,Distillate Fuel Oil,1.99,gallons,1682174,232140.200,,24837.295,PCE
207,6301,2019,Retail,DFO,Distillate Fuel Oil,2.31,gallons,1726006,238188.900,,25789.400,PCE
207,6301,2020,Retail,DFO,Distillate Fuel Oil,2.29,gallons,1450593,200181.834,,21413.671,PCE
207,6301,2021,Retail,DFO,Distillate Fuel Oil,1.89,gallons,1616859,223126.542,,24328.964,PCE
209,,2001,Retail,DFO,Distillate Fuel Oil,1.61,gallons,28488,3931.400,,330.455,PCE
209,,2002,Retail,DFO,Distillate Fuel Oil,1.59,gallons,77055,10633.500,,898.681,PCE
209,,2003,Retail,DFO,Distillate Fuel Oil,1.74,gallons,70631,9747.200,,928.341,PCE
209,,2004,Retail,DFO,Distillate Fuel Oil,1.72,gallons,75140,10369.400,,934.918,PCE
209,,2005,Retail,DFO,Distillate Fuel Oil,2.39,gallons,96272,13285.400,,1026.337,PCE
209,,2006,Retail,DFO,Distillate Fuel Oil,3.06,gallons,75821,10463.400,,969.727,PCE
209,,2007,Retail,DFO,Distillate Fuel Oil,3.18,gallons,75367,10400.700,,981.235,PCE
209,,2008,Retail,DFO,Distillate Fuel Oil,3.68,gallons,72556,10012.900,,961.245,PCE
209,,2009,Retail,DFO,Distillate Fuel Oil,3.74,gallons,78058,10771.800,,1005.070,PCE
209,,2010,Retail,DFO,Distillate Fuel Oil,3.39,gallons,74929,10340.200,,1011.054,PCE
209,,2011,Retail,DFO,Distillate Fuel Oil,4.09,gallons,77093,10638.900,,1015.901,PCE
209,,2012,Retail,DFO,Distillate Fuel Oil,4.48,gallons,75841,10466.000,,811.114,PCE
209,,2013,Retail,DFO,Distillate Fuel Oil,4.44,gallons,72661,10027.200,,947.904,PCE
209,,2014,Retail,DFO,Distillate Fuel Oil,4.30,gallons,77040,10631.700,,1058.101,PCE
209,,2015,Retail,DFO,Distillate Fuel Oil,4.05,gallons,70776,9767.100,,982.837,PCE
209,,2016,Retail,DFO,Distillate Fuel Oil,2.90,gallons,74697,10308.200,,973.386,PCE
209,,2017,Retail,DFO,Distillate Fuel Oil,4.10,gallons,86121,11884.900,,1079.538,PCE
209,,2018,Retail,DFO,Distillate Fuel Oil,3.78,gallons,67612,9330.500,,822.173,PCE
209,,2019,Retail,DFO,Distillate Fuel Oil,3.17,gallons,24432,3371.500,,295.829,PCE
209,,2020,Retail,DFO,Distillate Fuel Oil,3.15,gallons,67639,9334.182,,877.806,PCE
209,,2021,Retail,DFO,Distillate Fuel Oil,2.67,gallons,90221,12450.498,,1128.606,PCE
210,,2001,Retail,DFO,Distillate Fuel Oil,1.38,gallons,36785,5076.400,,448.048,PCE
210,,2002,Retail,DFO,Distillate Fuel Oil,1.38,gallons,68952,9515.300,,846.182,PCE
210,,2003,Retail,DFO,Distillate Fuel Oil,1.48,gallons,68541,9458.700,,822.941,PCE
210,,2004,Retail,DFO,Distillate Fuel Oil,2.01,gallons,71247,9832.100,,844.945,PCE
210,,2005,Retail,DFO,Distillate Fuel Oil,2.38,gallons,70284,9699.200,,859.066,PCE
210,,2006,Retail,DFO,Distillate Fuel Oil,2.79,gallons,70960,9792.700,,884.332,PCE
210,,2007,Retail,DFO,Distillate Fuel Oil,3.47,gallons,73888,10196.400,,918.981,PCE
210,,2008,Retail,DFO,Distillate Fuel Oil,4.30,gallons,81366,11228.500,,1062.600,PCE
210,,2009,Retail,DFO,Distillate Fuel Oil,4.13,gallons,94352,13020.600,,1221.617,PCE
210,,2010,Retail,DFO,Distillate Fuel Oil,3.30,gallons,101161,13960.300,,1331.348,PCE
210,,2011,Retail,DFO,Distillate Fuel Oil,3.70,gallons,123703,17071.000,,1660.501,PCE
210,,2012,Retail,DFO,Distillate Fuel Oil,4.48,gallons,137491,18973.700,,1891.691,PCE
210,,2013,Retail,DFO,Distillate Fuel Oil,6.47,gallons,122827,16950.200,,1645.465,PCE
210,,2014,Retail,DFO,Distillate Fuel Oil,5.65,gallons,114808,15843.400,,1521.699,PCE
210,,2015,Retail,DFO,Distillate Fuel Oil,4.35,gallons,117135,16164.500,,1593.556,PCE
210,,2016,Retail,DFO,Distillate Fuel Oil,3.84,gallons,113510,15664.600,,1516.727,PCE
210,,2017,Retail,DFO,Distillate Fuel Oil,2.65,gallons,126767,17493.700,,1550.304,PCE
210,,2018,Retail,DFO,Distillate Fuel Oil,3.38,gallons,115108,15885.100,,1507.844,PCE
210,,2019,Retail,DFO,Distillate Fuel Oil,3.09,gallons,111008,15319.200,,1452.696,PCE
210,,2020,Retail,DFO,Distillate Fuel Oil,3.07,gallons,114340,15778.920,,1445.440,PCE
210,,2021,Retail,DFO,Distillate Fuel Oil,2.68,gallons,91419,12615.822,,1184.104,PCE
211,,2001,Retail,DFO,Distillate Fuel Oil,1.80,gallons,18816,2596.600,,224.240,PCE
211,,2002,Retail,DFO,Distillate Fuel Oil,1.79,gallons,38955,5375.700,,395.297,PCE
211,,2003,Retail,DFO,Distillate Fuel Oil,1.80,gallons,33286,4593.400,,392.280,PCE
211,,2004,Retail,DFO,Distillate Fuel Oil,1.72,gallons,6699,924.500,,70.560,PCE
211,,2009,Retail,DFO,Distillate Fuel Oil,2.97,gallons,7745,1068.800,,95.360,PCE
211,,2009,Retail,WND,Wind,,,,,,10.969,PCE
211,,2010,Retail,DFO,Distillate Fuel Oil,4.15,gallons,2181,301.000,,94.880,PCE
211,,2010,Retail,WND,Wind,,,,,,2.392,PCE
211,,2011,Retail,DFO,Distillate Fuel Oil,4.34,gallons,28930,3992.200,,365.779,PCE
211,,2011,Retail,WND,Wind,,,,,,15.799,PCE
211,,2012,Retail,DFO,Distillate Fuel Oil,4.47,gallons,30479,4206.200,,425.087,PCE
211,,2012,Retail,SUN,Solar,,,,,,0.413,PCE
211,,2012,Retail,WND,Wind,,,,,,36.406,PCE
211,,2013,Retail,DFO,Distillate Fuel Oil,4.55,gallons,15291,2110.100,,175.040,PCE
211,,2013,Retail,WND,Wind,,,,,,12.650,PCE
211,,2015,Retail,DFO,Distillate Fuel Oil,4.10,gallons,10332,1425.800,,254.092,PCE
211,,2015,Retail,SUN,Solar,,,,,,0.306,PCE
211,,2015,Retail,WND,Wind,,,,,,7.168,PCE
211,,2016,Retail,DFO,Distillate Fuel Oil,3.61,gallons,20535,2833.700,,440.102,PCE
211,,2016,Retail,SUN,Solar,,,,,,0.835,PCE
211,,2016,Retail,WND,Wind,,,,,,8.029,PCE
211,,2019,Retail,DFO,Distillate Fuel Oil,3.29,gallons,38515,5315.200,,976.321,PCE
211,,2019,Retail,SUN,Solar,,,,,,0.732,PCE
211,,2019,Retail,WND,Wind,,,,,,11.794,PCE
211,,2020,Retail,DFO,Distillate Fuel Oil,3.28,gallons,31819,4391.022,,382.057,PCE
211,,2020,Retail,SUN,Solar,,0,,0.000,,1.158,PCE
211,,2020,Retail,WND,Wind,,0,,0.000,,11.549,PCE
212,,2001,Retail,DFO,Distillate Fuel Oil,1.43,gallons,15342,2117.200,,165.004,PCE
212,,2002,Retail,DFO,Distillate Fuel Oil,1.42,gallons,35073,4840.100,,366.448,PCE
212,,2003,Retail,DFO,Distillate Fuel Oil,1.41,gallons,33070,4563.800,,368.564,PCE
212,,2004,Retail,DFO,Distillate Fuel Oil,1.53,gallons,35136,4848.800,,400.932,PCE
212,,2005,Retail,DFO,Distillate Fuel Oil,2.51,gallons,35567,4908.200,,425.477,PCE
212,,2006,Retail,DFO,Distillate Fuel Oil,3.00,gallons,32457,4479.300,,575.023,PCE
212,,2007,Retail,DFO,Distillate Fuel Oil,3.13,gallons,7203,994.000,,147.270,PCE
212,,2008,Retail,DFO,Distillate Fuel Oil,3.85,gallons,31936,4407.100,,371.730,PCE
212,,2009,Retail,DFO,Distillate Fuel Oil,4.28,gallons,33175,4578.100,,397.353,PCE
212,,2010,Retail,DFO,Distillate Fuel Oil,3.38,gallons,35752,4933.900,,410.561,PCE
212,,2011,Retail,DFO,Distillate Fuel Oil,3.82,gallons,40724,5620.000,,399.871,PCE
212,,2012,Retail,DFO,Distillate Fuel Oil,4.33,gallons,36590,5049.400,,392.729,PCE
212,,2013,Retail,DFO,Distillate Fuel Oil,4.55,gallons,37789,5214.800,,337.511,PCE
212,,2014,Retail,DFO,Distillate Fuel Oil,5.07,gallons,34033,4696.400,,334.783,PCE
212,,2015,Retail,DFO,Distillate Fuel Oil,4.92,gallons,28230,3895.700,,327.582,PCE
212,,2016,Retail,DFO,Distillate Fuel Oil,5.30,gallons,27306,3768.300,,321.212,PCE
212,,2017,Retail,DFO,Distillate Fuel Oil,4.40,gallons,29780,4109.800,,338.018,PCE
212,,2018,Retail,DFO,Distillate Fuel Oil,3.54,gallons,27827,3840.100,,320.114,PCE
212,,2019,Retail,DFO,Distillate Fuel Oil,3.59,gallons,26937,3717.300,,299.758,PCE
212,,2020,Retail,DFO,Distillate Fuel Oil,3.20,gallons,36767,5073.846,,293.843,PCE
212,,2021,Retail,DFO,Distillate Fuel Oil,3.28,gallons,28601,3946.938,,303.655,PCE
213,,2001,Retail,DFO,Distillate Fuel Oil,1.77,gallons,22257,3071.400,,261.960,PCE
213,,2002,Retail,DFO,Distillate Fuel Oil,1.76,gallons,46052,6355.100,,483.698,PCE
213,,2003,Retail,DFO,Distillate Fuel Oil,1.77,gallons,37805,5217.100,,475.622,PCE
213,,2004,Retail,DFO,Distillate Fuel Oil,2.36,gallons,36397,5022.700,,478.620,PCE
213,,2005,Retail,DFO,Distillate Fuel Oil,2.98,gallons,32445,4477.600,,412.500,PCE
213,,2006,Retail,DFO,Distillate Fuel Oil,4.23,gallons,33767,4659.800,,441.932,PCE
213,,2008,Retail,DFO,Distillate Fuel Oil,5.72,gallons,19643,2710.700,,232.920,PCE
213,,2009,Retail,DFO,Distillate Fuel Oil,5.09,gallons,56479,7794.100,,619.939,PCE
213,,2010,Retail,DFO,Distillate Fuel Oil,4.40,gallons,61708,8515.600,,685.566,PCE
213,,2011,Retail,DFO,Distillate Fuel Oil,4.52,gallons,72207,9964.600,,670.355,PCE
213,,2012,Retail,DFO,Distillate Fuel Oil,4.62,gallons,61375,8469.700,,679.754,PCE
213,,2013,Retail,DFO,Distillate Fuel Oil,4.51,gallons,58983,8139.700,,707.310,PCE
213,,2014,Retail,DFO,Distillate Fuel Oil,4.26,gallons,67716,9344.900,,745.828,PCE
213,,2015,Retail,DFO,Distillate Fuel Oil,3.75,gallons,68411,9440.900,,747.389,PCE
213,,2016,Retail,DFO,Distillate Fuel Oil,3.28,gallons,60460,8343.400,,733.288,PCE
213,,2017,Retail,DFO,Distillate Fuel Oil,2.50,gallons,68099,9397.600,,752.086,PCE
213,,2018,Retail,DFO,Distillate Fuel Oil,2.94,gallons,51139,7057.100,,638.836,PCE
213,,2019,Retail,DFO,Distillate Fuel Oil,3.29,gallons,58072,8013.800,,710.601,PCE
213,,2020,Retail,DFO,Distillate Fuel Oil,3.26,gallons,57229,7897.602,,695.201,PCE
213,,2021,Retail,DFO,Distillate Fuel Oil,3.14,gallons,56048,7734.624,,690.707,PCE
214,,2001,Retail,DFO,Distillate Fuel Oil,1.81,gallons,17610,2430.100,,203.600,PCE
214,,2002,Retail,DFO,Distillate Fuel Oil,1.71,gallons,38449,5305.600,,429.700,PCE
214,,2003,Retail,DFO,Distillate Fuel Oil,1.69,gallons,39439,5442.600,,406.300,PCE
214,,2004,Retail,DFO,Distillate Fuel Oil,2.44,gallons,39161,5404.300,,412.394,PCE
214,,2005,Retail,DFO,Distillate Fuel Oil,2.89,gallons,3333,460.000,,45.100,PCE
214,,2009,Retail,DFO,Distillate Fuel Oil,4.79,gallons,9130,1259.900,,100.325,PCE
214,,2010,Retail,DFO,Distillate Fuel Oil,5.05,gallons,33585,4634.600,,382.809,PCE
214,,2011,Retail,DFO,Distillate Fuel Oil,5.51,gallons,36527,5040.600,,416.330,PCE
214,,2012,Retail,DFO,Distillate Fuel Oil,6.24,gallons,39288,5421.700,,433.601,PCE
214,,2013,Retail,DFO,Distillate Fuel Oil,6.32,gallons,39545,5457.000,,426.900,PCE
214,,2014,Retail,DFO,Distillate Fuel Oil,5.98,gallons,40357,5569.300,,437.054,PCE
214,,2015,Retail,DFO,Distillate Fuel Oil,5.32,gallons,41663,5749.400,,434.207,PCE
