fips_code,community_name,tank_farm_id,uscg_id,aea_id,entity_name,number_of_tanks,total_capacity,gasoline_capacity,diesel_capacity,av_gas_capacity,jet_fuel_capacity,other_fuel_capacity,barge_delivery,plane_delivery,road_delivery,inspected_by_uscg,fuel_supplier,recommendations_by_aea,distance_to_barge_mooring,tank_farm_evaluation_id,source,report,start_year,end_year,latitude,longitude
0226760,Fort Yukon,,ANC-F-006,203-BF-02,Crowley Marine Services,,,,,,,,t,f,f,t,,,,,USCG,2015 Assessment,2015,2015,66.56427001953125,-145.25762939453125
0226760,Fort Yukon,,,200-BF-02,DOT&PF Fort Yukon APT,1,1000,,1000,,,,f,t,f,f,,,,,DEC,,,,66.56829833984375,-145.25421142578125
0226760,Fort Yukon,166,,200-BF-03,Dan Teager,,3500,,,,,,t,t,f,f,,,,23,AEA,2015 Assessment,2015,2015,66.564697265625,-145.25909423828125
0226760,Fort Yukon,,,,Fort Yukon School Tank Farm,4,40000,,40000,,,,f,f,t,,Crowley,,,,AEA,2024 Assessment,2023,2024,66.564255352194,-145.253823381053
0226760,Fort Yukon,158,,200-BF-01,Frontier Flying Service,,10500,,,,,,t,t,f,f,,,,575,AEA,2015 Assessment,2015,2015,66.56787109375,-145.25811767578125
0226760,Fort Yukon,,,,Ft. Yukon Bulk Petroleum Storage Facility,,,,,,,,t,t,f,f,,,,,USCG,2015 Assessment,2015,2015,66.5706787109375,-145.27630615234375
0226760,Fort Yukon,164,,201-BF-01,Gwitchyaa Zhee Corporation,3,34000,,34000,,,,t,t,f,f,Crowley,"Site Location:  Tank farm in flood plain;  Facility threatened by coastal erosion/avalanche/river erosion/other;  Tank Farm within 100-feet of a well
Secondary Containment: No containment;  Inadequate containment.
Foundations:  Belly of tank more than ",,105,AEA,2015 Assessment,2015,2015,66.56451416015625,-145.25830078125
0226760,Fort Yukon,161,,202-BF-09,Sheenjek River Air Service,,4100,,,,,,t,t,f,f,,,,21,AEA,2015 Assessment,2015,2015,66.56787109375,-145.25872802734375
0226760,Fort Yukon,1091,,202-BF-06,University of Alaska Fairbanks,1,3000,,3000,,,,t,t,f,f,Crowley,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,1056,AEA,2015 Assessment,2015,2015,66.5662841796875,-145.2412109375
0226760,Fort Yukon,165,,202-BF-02,White Alice,,19000,,,,,,t,t,f,f,,,,22,AEA,2015 Assessment,2015,2015,66.55950927734375,-145.20770263671875
0226760,Fort Yukon,160,,202-BF-01,Yukon Air Service,,6000,,,,,,t,t,f,f,,,,20,AEA,2015 Assessment,2015,2015,66.56768798828125,-145.25927734375
0226760,Fort Yukon,,,,Yukon Flats School District,7,28000,,28000,,,,f,f,t,f,,,,,DEC,,,,66.56427001953125,-145.25390625
0226760,Fort Yukon,157,,,Yukon Flats School District,4,42000,,42000,,,,t,t,f,f,Crowley,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12",,1051,AEA,2015 Assessment,2015,2015,66.35968017578125,-147.3966064453125
0226760,Fort Yukon,156,,203-BF-08,Yukon Fuel Co.,,73800,,,,,,t,t,f,f,,,,590,AEA,2015 Assessment,2015,2015,66.564697265625,-145.259521484375
0227090,Fritz Creek,,,203-BF-06,Fritz Creek General Store,1,12000,12000,,,,,f,f,t,f,,,,,DEC,,,,59.7103271484375,-151.339111328125
0227420,Gakona,,,203-BF-03,AT&T,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,62.33929443359375,-145.248291015625
0227420,Gakona,,,203-BF-10,University of Alaska Fairbanks,3,36000,,36000,,,,f,f,t,f,,,,,DEC,,,,62.39129638671875,-145.13128662109375
0227530,Galena,,,203-BF-01,AT&T,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,64.74249267578125,-156.86077880859375
0227530,Galena,,ANC-G-003,,City of Galena,5,63000,31000,32000,,,,t,f,f,t,,,,,DEC,,,,64.743896484375,-156.8765869140625
0227530,Galena,,,,City of Galena Power Plant Tank Farm Galena Electric Utility,4,670000,,670000,,,,t,f,f,,Ruby Marine,,,,AEA,2024 Assessment,2023,2024,64.7440072012936,-156.873183678127
0227530,Galena,,ANC-F-006,203-BF-02,Crowley Marine Services,,,,,,,,t,f,f,t,,,,,USCG,2015 Assessment,2015,2015,66.56427001953125,-145.25762939453125
0227530,Galena,,,203-BF-09,DOT&PF Galena APT,1,8000,,8000,,,,f,f,t,f,,,,,DEC,,,,64.73931884765625,-156.95550537109375
0227530,Galena,,,,Federal Aviation Administration,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,64.73809814453125,-156.7769775390625
0227530,Galena,158,,200-BF-01,Frontier Flying Service,,10500,,,,,,t,t,f,f,,,,575,AEA,2015 Assessment,2015,2015,66.56787109375,-145.25811767578125
0227530,Galena,,,,Galena Airport Complex,4,47860,20463,27397,,,,t,f,f,,Ruby Marine,,,,AEA,2024 Assessment,2023,2024,64.7401167954985,-156.949498765285
0227530,Galena,,,,Galena Backup Generator,2,60000,,60000,,,,t,f,t,,Crowley,,,,AEA,2024 Assessment,2023,2024,64.7408267355194,-156.957516800887
0227530,Galena,173,,,Galena City School District,1,3000,,3000,,,,t,f,f,f,Crowley,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,699,AEA,2015 Assessment,2015,2015,64.74627685546875,-156.87957763671875
0227530,Galena,173,,,Galena City School District,1,3000,,3000,,,,t,f,f,f,Crowley,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,699,AEA,2015 Assessment,2015,2015,64.74627685546875,-156.87890625
0227530,Galena,172,,,Galena Power Plant,2,630000,,568000,,,,t,f,f,f,,,,698,AEA,2015 Assessment,2015,2015,64.74407958984375,-156.8726806640625
0227530,Galena,167,,,Gana A'Yoo,,100000,,,,,,t,f,f,f,,,,892,AEA,2015 Assessment,2015,2015,64.740478515625,-156.96221923828125
0227530,Galena,1084,,,Patrick Lumba,1,4000,4000,0,,,,t,f,f,f,Crowley,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,1038,AEA,2015 Assessment,2015,2015,64.742919921875,-156.951904296875
0227530,Galena,1083,,,Russ Sweetsir,2,9000,6000,3000,,,,t,f,f,f,Ruby Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,1037,AEA,2015 Assessment,2015,2015,64.74127197265625,-156.875
0227530,Galena,168,,,Warbelow's Air Service,,37000,,,,,,t,f,f,f,,,,893,AEA,2015 Assessment,2015,2015,64.73907470703125,-156.944091796875
0227530,Galena,171,,,Yukon Fuel Company,,100000,,,,,,t,f,f,f,,,,697,AEA,2015 Assessment,2015,2015,64.73388671875,-156.9188232421875
0227640,Gambell,560,,,7th Day Adventist Church,,2300,,,,,,t,f,f,f,,,,161,AEA,,,,63.77752685546875,-171.73028564453125
0227640,Gambell,563,,,ANICA Native Store,,332400,,,,,,t,f,f,f,,,,109,AEA,,,,63.778076171875,-171.726806640625
0227640,Gambell,,,,AVEC,9,231831,,231831,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,63.77720517,-171.71123558
0227640,Gambell,,,,Alaska Army National Guard,2,3000,,3000,,,,f,f,t,f,,,,,DEC,,,,63.77850341796875,-171.73028564453125
0227640,Gambell,,ANC-G-006,,Alaska Village Electric Cooperative,9,234000,,234000,,,,,,,t,,,,,DEC,,,,63.7789306640625,-171.7318115234375
0227640,Gambell,561,ANC-G-004,,Bering Straits Schools,,51700,,,,,,t,f,f,t,,,,106,AEA,,,,63.7786865234375,-171.73529052734375
0227640,Gambell,,ANC-G-007,,City of Gambell,3,31500,,31500,,,,t,f,f,t,,,,,DEC,,,,63.7764892578125,-171.71807861328125
0227640,Gambell,,,,Gambell School Tank Farm,3,40722,,40722,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,63.77645872,-171.71483465
0227640,Gambell,,ANC-G-005,,Native Village,,,,,,,,,,,t,,,,,,,,,63.77691650390625,-171.71881103515625
0227640,Gambell,565,,,Presbyterian Church,,2700,,,,,,t,f,f,f,,,,92,AEA,,,,63.77911376953125,-171.7340087890625
0228740,Glennallen,,,,AT&T,4,5000,,5000,,,,,,,f,,,,,DEC,,,,61.51348876953125,-145.02899169921875
0228740,Glennallen,,,,AT&T,1,1017,,1017,,,,f,f,t,f,,,,,DEC,,,,62.10968017578125,-145.5482177734375
0228740,Glennallen,,,,AT&T,4,5000,,5000,,,,f,t,f,f,,,,,DEC,,,,61.47271728515625,-145.152099609375
0228740,Glennallen,,,,Copper River School District,4,19000,,19000,,,,f,f,t,f,,,,,DEC,,,,62.11309814453125,-145.52618408203125
0228740,Glennallen,,,,Copper Valley Electric Association,2,51000,,51000,,,,f,f,t,f,,,,,DEC,,,,62.10992431640625,-145.52581787109375
0228740,Glennallen,,,,Crowley,10,153800,55000,83800,,15000,,f,f,t,f,,,,,DEC,,,,62.1085205078125,-145.48858642578125
0228740,Glennallen,,,,HUB Of Alaska,3,20000,16000,4000,,,,f,f,t,f,,,,,DEC,,,,62.1085205078125,-145.47857666015625
0229180,Golovin,,,,Golovin City Tank Farm,9,199600,23700,165900,,,10000,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,64.5429986522865,-163.036521760253
0229180,Golovin,,ANC-G-008,,Golovin Tank Farm,10,356404,28700,327704,,,,t,f,f,t,,,,,DEC,,,,64.54290771484375,-163.0364990234375
0229180,Golovin,,,,Golovin Tank Farm,3,51400,,51400,,,,t,f,f,f,,,,,DEC,,,,64.54290771484375,-163.03509521484375
0229290,Goodnews Bay,1061,,,ANTHC,1,8000,,8000,,,,t,f,f,f,Delta Western Crowley Marine Vitus Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",0,995,AEA,2017 Letter Report & Best Practice Assessment,2017,2017,59.11871337890625,-161.58209228515625
0229290,Goodnews Bay,,,,AVEC Tank Farm,11,89524,,89524,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,59.1178062760764,-161.588743449807
0229290,Goodnews Bay,,,,Alaska Village Electric Cooperative,11,91500,,91500,,,,,,,f,,,,,DEC,,,,59.11810302734375,-161.5885009765625
0229290,Goodnews Bay,,,,City of Goodnews Bay,2,15100,,15100,,,,t,f,f,f,,,,,DEC,,,,59.11810302734375,-161.588623046875
0229290,Goodnews Bay,,,,Goodnews Bay Maintenance Station,2,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,59.1185302734375,-161.5792236328125
0229290,Goodnews Bay,785,,,Goodnews Bay School LKSD,2,43000,,43000,,,,t,f,f,f,Delta Western Crowley Marine Vitus Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",0,111,AEA,2017 Letter Report,2017,2017,59.122314453125,-161.59130859375
0229290,Goodnews Bay,789,ANC-G-010,,Mumtram Pikkai,6,111000,51000,60000,,,,t,f,f,t,Delta Western Crowley Marine Vitus Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",100,847,AEA,2017 Letter Report & Best Practice Assessment,2017,2017,59.1185302734375,-161.58270263671875
0229290,Goodnews Bay,,,,Mumtram Pikkai Retail Tank Farm,6,111000,51000,60000,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,59.1187951248693,-161.582524962874
0229290,Goodnews Bay,,,,Rocky Mountain School Tank Farm,2,39336,,39336,,,,f,f,t,,Crowley,,,,AEA,2024 Assessment,2023,2024,59.1220309579377,-161.591998739642
0230060,Grayling,174,ANC-G-014,,AVEC,,175300,,,,,,t,f,f,t,,,,114,AEA,,,,62.90692138671875,-160.0654296875
0230060,Grayling,,,,Alaska Village Electric Cooperative,8,66300,,66300,,,,,,,f,,,,,DEC,,,,62.9071044921875,-160.06439208984375
0230060,Grayling,,,,GCI Communication Corp.,2,9000,,9000,,,,f,t,f,f,,,,,DEC,,,,65.2542724609375,-152.74078369140625
0230060,Grayling,,,,GCI Communication Corp.,2,9000,,9000,,,,f,t,f,f,,,,,DEC,,,,62.9581298828125,-160.17437744140625
0230060,Grayling,,,,Grayling AVEC tanks,8,67016,,67016,,,,t,f,f,,Ruby Marine,,,,AEA,2024 Assessment,2023,2024,62.9070204097851,-160.06465212004
0230060,Grayling,,,,Grayling Fuel Co.,,,,,,,,t,f,f,f,,,,,USCG,,,,62.90667724609375,-160.06451416015625
0230060,Grayling,176,,,Grayling Native Store,,24489,,,,,,t,f,f,f,,,,116,AEA,,,,62.90509033203125,-160.06597900390625
0230060,Grayling,177,ANC-G-013,,Hee-Yea-Longde Corporation,,20572,,,,,,t,f,f,t,,,,117,AEA,,,,62.9071044921875,-160.06451416015625
0230060,Grayling,,,,Iditarod Area School District,2,3300,,3300,,,,t,f,f,f,,,,,DEC,,,,62.90570068359375,-160.06549072265625
0230060,Grayling,,,,Shared Tank Farm,15,112000,46000,63000,,,3000,t,f,f,,Ruby Marine,,,,AEA,2024 Assessment,2023,2024,62.9066370534441,-160.064545829239
0230500,Gulkana,,,,DOT&PF Gulkana APT,2,4000,,4000,,,,f,f,t,f,,,,,DEC,,,,62.15869140625,-145.4608154296875
0230940,Gustavus,,,,Chatham School District,1,1500,,1500,,,,f,f,t,f,,,,,DEC,,,,58.41912841796875,-135.71038818359375
0230940,Gustavus,18,,,Dick Levitt,,7520,,,,,,t,f,f,f,,,,666,AEA,,,,58.4124755859375,-135.72637939453125
0230940,Gustavus,14,,,Dick Levitt,,108740,,,,,,t,f,f,f,,,,663,AEA,,,,58.4525146484375,-135.88739013671875
0230940,Gustavus,16,,,Dick Levitt,,9432,,,,,,t,f,f,f,,,,664,AEA,,,,58.42352294921875,-135.70941162109375
0230940,Gustavus,17,,,Dick LevittPower Plant GeneratorsGustavus Dray,,2938,,,,,,t,f,f,f,,,,665,AEA,,,,58.45269775390625,-135.88787841796875
0230940,Gustavus,15,,,Glacier Bay National Park,,7600,,,,,,t,f,f,f,,,,858,AEA,,,,58.4556884765625,-135.868408203125
0230940,Gustavus,,,,Gustavus Tank Farm,5,150000,60000,60000,,,30000,t,f,f,,Petro Marine,,,,AEA,2024 Assessment,2023,2024,58.4132323645013,-135.744758906106
0230940,Gustavus,,,,National Park Service,9,19200,,19200,,,,t,f,f,f,,,,,DEC,,,,58.45330810546875,-135.873291015625
0230940,Gustavus,19,,,Whalesong Lodge,,1000,,,,,,t,f,f,f,,,,859,AEA,,,,58.4547119140625,-135.88250732421875
0232150,Healy,,,,Alaska Power & Telephone,1,14000,,14000,,,,f,f,t,f,,,,,DEC,,,,64.00030517578125,-144.734375
0232150,Healy,,,,Alaska Railroad,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,63.85791015625,-148.96868896484375
0232150,Healy,,,,DOT&PF Healy MS,2,7000,1000,6000,,,,f,f,t,f,,,,,DEC,,,,63.8704833984375,-149.0137939453125
0232150,Healy,,,,Denali Borough School District,2,7000,,7000,,,,f,f,t,f,,,,,DEC,,,,63.87249755859375,-149.01361083984375
0232150,Healy,,,,Golden Valley Electric Association,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,64.05987548828125,-148.90008544921875
0232150,Healy,,,,Golden Valley Electric Association,1,1500,,1500,,,,f,f,t,f,,,,,DEC,,,,64.01947021484375,-149.11572265625
0232150,Healy,,,,Healy Creek Former Tank Farm,,,,,,,,f,f,t,f,,,,,USCG,,,,63.87347412109375,-149.0032958984375
0232810,Hollis,,,,Alaska Power & Telephone,1,3000,,3000,,,,f,f,t,f,,,,,DEC,,,,55.490478515625,-132.661376953125
0233030,Holy Cross,179,ANC-W-003,,Alaska Village Electric Cooperative,10,74530,,74530,,,,t,f,f,t,"Ruby Marine, Crowley Marine","Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,119,AEA,2016 Letter Report,2016,2016,67.08770751953125,-157.856689453125
0233030,Holy Cross,,,216-BF-15,GCI Communication Corp.,2,9000,,9000,,,,f,t,f,f,,,,,DEC,,,,63.3134765625,-160.95770263671875
0233030,Holy Cross,178,,216-BF-03,Holy Cross School,2,27000,,27000,,,,t,f,f,f,"Ruby Marine, Crowley Marine","Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,118,AEA,2016 Letter Report,2016,2016,62.200927734375,-159.76959228515625
0233030,Holy Cross,,,,Holy Cross School Tank Farm,2,27000,,27000,,,,t,f,f,,Ruby Marine,,,,AEA,2024 Assessment,2023,2024,62.2008711845826,-159.769612415146
0233030,Holy Cross,,,,Holy Cross Shared Bulk Fuel Facility,8,194000,54000,135000,,,5000,t,f,f,,Ruby Marine,,,,AEA,2024 Assessment,2023,2024,62.1968526499413,-159.770015306607
0233030,Holy Cross,,ANC-H-002,216-BF-11,Holy Cross Tank Farm,5,90500,46500,44000,,,,t,f,f,t,,,,,DEC,,,,62.19671630859375,-159.77008056640625
0233030,Holy Cross,,,216-BF-06,Holy Cross Tank Farm,1,10000,,10000,,,,t,f,f,f,,,,,DEC,,,,62.19671630859375,-159.77008056640625
0233030,Holy Cross,,,216-BF-08,Holy Cross Tank Farm,1,10000,10000,,,,,t,f,f,f,,,,,DEC,,,,62.19671630859375,-159.77008056640625
0233030,Holy Cross,,ANC-H-003,216-BF-05,Iditarod Area School District,3,28000,,28000,,,,t,f,f,t,,,,,DEC,,,,62.200927734375,-159.7694091796875
0233140,Homer,,,216-BF-12,AT&T,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,59.681884765625,-151.6243896484375
0233140,Homer,,,216-BF-10,City of Homer Public Works,5,7500,,7500,,,,f,f,t,f,,,,,DEC,,,,59.64208984375,-151.53240966796875
0233140,Homer,,,216-BF-14,Federal Aviation Administration,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,59.70947265625,-151.45648193359375
0233140,Homer,,,216-BF-17,Homer Airport,2,5000,1000,4000,,,,f,f,t,f,,,,,DEC,,,,59.64208984375,-151.47711181640625
0233140,Homer,,,216-BF-01,Homer Electric Association,3,16000,5000,11000,,,,t,f,f,f,,,,,DEC,,,,59.7786865234375,-150.94012451171875
0233140,Homer,,,,Homer Highway Station,1,4000,,4000,,,,f,f,t,f,,,,,DEC,,,,59.66009521484375,-151.63922119140625
0233140,Homer,,,216-BF-07,Kenai Peninsula Borough,1,3000,,3000,,,,f,f,t,f,,,,,DEC,,,,59.74609375,-151.2584228515625
0233140,Homer,,,216-BF-02,Kenai Peninsula Borough,1,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,59.74530029296875,-151.2589111328125
0233140,Homer,,,,Kenai Peninsula Borough,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,59.652099609375,-151.52880859375
0233140,Homer,,,216-BF-04,Kenai Peninsula Borough,1,10000,,10000,,,,f,f,t,f,,,,,DEC,,,,59.65228271484375,-151.5513916015625
0233140,Homer,,,,Kenai Peninsula Borough,2,3500,,3500,,,,f,f,t,f,,,,,DEC,,,,59.65167236328125,-151.5283203125
0233140,Homer,,,216-BF-18,Kenai Peninsula Borough,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,59.6439208984375,-151.56781005859375
0233140,Homer,,,216-BF-19,Petro 49,3,69000,23000,46000,,,,t,f,f,f,,,,,DEC,,,,59.60467529296875,-151.417724609375
0233140,Homer,,,,Tutka Bay Lagoon Hatchery,3,11000,,11000,,,,f,f,t,f,,,,,DEC,,,,59.43511962890625,-151.42901611328125
0233360,Hoonah,,,,City of Hoonah,8,260000,50000,210000,,,,t,f,f,f,,,,,DEC,,,,58.1151123046875,-135.452880859375
0233360,Hoonah,,,,Hoonah City School District,1,3000,,3000,,,,f,f,t,f,,,,,DEC,,,,58.10931396484375,-135.44171142578125
0233360,Hoonah,27,,,Hoonah Cold Storage,,1971,,,,,,t,f,f,f,,,,18,AEA,,,,58.1094970703125,-135.44781494140625
0233360,Hoonah,,,,Hoonah DOT&PF Maintenance Station,2,2100,,2100,,,,f,f,t,f,,,,,DEC,,,,58.1007080078125,-135.41461181640625
0233360,Hoonah,26,,,Hoonah Oil Company,,101360,,,,,,t,f,f,f,,,,619,AEA,,,,58.11492919921875,-135.4530029296875
0233360,Hoonah,32,,,Hoonah Public Works,,2000,,,,,,t,f,f,f,,,,622,AEA,,,,58.10992431640625,-135.44061279296875
0233360,Hoonah,,,,Inside Passage Electric Cooperative,1,12000,,12000,,,,f,f,t,f,,,,,DEC,,,,58.10650634765625,-135.43182373046875
0233360,Hoonah,34,,223-BF-09,Tlingit-Haida Regional Housing AuthorityHemlock Street and Raven DriveHoonah,,1100,,,,,,t,f,f,f,,,,850,AEA,,,,58.110107421875,-135.4390869140625
0233360,Hoonah,35,,223-BF-11,Tom Budd ResidenceFirst StreetHoonah,,700,,,,,,t,f,f,f,,,,851,AEA,,,,58.111328125,-135.44708251953125
0233360,Hoonah,30,,223-BF-01,Ward Cove Packing Company,,6100,,,,,,t,f,f,f,,,,620,AEA,,,,58.113525390625,-135.4495849609375
0233360,Hoonah,33,,223-BF-10,Whitestone Logging,,71257,,,,,,t,f,f,f,,,,623,AEA,,,,58.096923828125,-135.46771240234375
0233470,Hooper Bay,,,223-BF-06,Alaska Army National Guard,1,1500,,1500,,,,f,f,t,f,,,,,DEC,,,,61.53192138671875,-166.0989990234375
0233470,Hooper Bay,,,,Alaska Commercial Company,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,61.53228759765625,-166.1007080078125
0233470,Hooper Bay,,ANC-H-004,,Alaska Village Electric Cooperative,29,223200,,223200,,,,,,,t,,,,,DEC,,,,61.53070068359375,-166.102294921875
0233470,Hooper Bay,569,,223-BF-04,Alaska Village Electric Cooperative,,160900,,,,,,t,f,f,f,,,,123,AEA,,,,61.53070068359375,-166.102294921875
0233470,Hooper Bay,,ANC-H-006,,CPD,,,,,,,,t,f,f,t,,,,,USCG,,,,61.52972412109375,-166.10308837890625
0233470,Hooper Bay,570,ANC-H-010,223-BF-03,City of Hooper Bay,,20000,,,,,,t,f,f,t,,,,124,AEA,,,,61.53009033203125,-166.10308837890625
0233470,Hooper Bay,,,224-BF-03,Crowley,3,384047,3192,380855,,,,f,f,t,f,,,,,DEC,,,,61.53131103515625,-166.0968017578125
0233470,Hooper Bay,,,,Hooper Bay AVEC Tank Farm,28,213240,,213240,,,,t,f,f,,AVEC,,,,AEA,2024 Assessment,2023,2024,61.5307124032605,-166.102444155397
0233470,Hooper Bay,,,224-BF-06,Hooper Bay Maintenance Station,2,2000,,2000,,,,t,f,f,f,,,,,DEC,,,,61.52008056640625,-166.1392822265625
0233470,Hooper Bay,,,,Hooper Bay School Tank Farm,5,156395,,156395,,,,t,f,t,,Vitas (Maybe),,,,AEA,2024 Assessment,2023,2024,61.5213991223354,-166.097478160738
0233470,Hooper Bay,,,,Hooper Bay Water Treatment Plant and Washeteria Oil Storage Tank Farm,3,59036,,40000,,,19036,t,f,f,,ARUC,,,,AEA,2024 Assessment,2023,2024,61.5329576120689,-166.102554340153
0233470,Hooper Bay,,,224-BF-05,LYSD,,,,,,,,t,f,f,f,,,,,USCG,,,,61.52130126953125,-166.097412109375
0233470,Hooper Bay,575,,,Little Flower of Jesus Parish,,2519,,,,,,t,f,f,f,,,,127,AEA,,,,61.53009033203125,-166.10418701171875
0233470,Hooper Bay,,,224-BF-02,Lower Yukon School District,6,151200,1200,150000,,,,t,f,f,f,,,,,DEC,,,,61.52191162109375,-166.09619140625
0233470,Hooper Bay,573,,224-BF-01,Yukon Fuel Company,,96208,,,,,,t,f,f,f,,,,126,AEA,,,,61.5333251953125,-166.1029052734375
0233470,Hooper Bay,572,,224-BF-08,Yukon Fuel Company,,126995,,,,,,t,f,f,f,,,,125,AEA,,,,61.53411865234375,-166.10040283203125
0233470,Hooper Bay,171,,,Yukon Fuel Company,,100000,,,,,,t,f,f,f,,,,697,AEA,2015 Assessment,2015,2015,61.5299072265625,-166.10369873046875
0233580,Hope,,,,AK DOT&PF Silvertip Maintenance Station,3,7000,1000,6000,,,,f,f,t,f,,,,,DEC,,,,60.78509521484375,-149.43017578125
0233800,Houston,,,,Three Bears #37 Houston,2,30000,15000,15000,,,,f,f,t,f,,,,,DEC,,,,61.63128662109375,-149.81109619140625
0233910,Hughes,184,,,City of Hughes,1,6000,,6000,,,,f,t,f,f,Everts Air Cargo,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,1039,AEA,2015 Assessment,2015,2015,66.04327392578125,-154.25738525390625
