reporting_entity_id,year,residential_revenue_per_kwh,residential_revenue_per_kwh_subsidized,commercial_revenue_per_kwh,industrial_revenue_per_kwh,transportation_revenue_per_kwh,community_revenue_per_kwh,other_revenue_per_kwh,total_revenue_per_kwh,source
125,2013,0.60,0.14,,,,,,,PCE
125,2014,0.66,0.16,0.66,,,,,0.66,PCE
125,2015,0.75,0.15,0.75,,,,,0.75,PCE
125,2016,0.75,0.16,0.75,,,,,0.75,PCE
125,2017,0.75,0.17,0.75,,,,,0.75,PCE
125,2018,0.75,0.18,0.75,,,,,0.75,PCE
125,2019,0.75,0.19,0.75,,,,,0.75,PCE
125,2020,0.75,0.20,0.75,,,,,0.75,PCE
126,2002,0.31,0.16,,,,,,,PCE
126,2003,0.56,0.25,,,,,,,PCE
126,2004,0.53,0.26,0.53,,,,,0.53,PCE
126,2005,0.53,0.29,0.53,,,,,0.53,PCE
126,2006,0.65,0.29,0.65,,,,,0.65,PCE
126,2007,0.66,0.28,0.66,,,,,0.66,PCE
126,2008,0.74,0.31,0.74,,,,,0.74,PCE
126,2009,0.78,0.19,0.78,,,,,0.78,PCE
126,2010,0.87,0.30,0.87,,,,,0.87,PCE
126,2011,0.74,0.22,0.74,,,,,0.74,PCE
126,2012,0.81,0.23,0.81,,,,,0.81,PCE
126,2013,0.87,0.22,0.87,,,,,0.87,PCE
126,2014,0.88,0.22,0.88,,,,,0.88,PCE
126,2015,0.87,0.23,0.87,,,,,0.87,PCE
126,2016,0.82,0.23,0.82,,,,,0.82,PCE
126,2017,0.77,0.23,0.77,,,,,0.77,PCE
126,2018,0.79,0.25,0.79,,,,,0.79,PCE
126,2019,0.81,0.25,0.81,,,,,0.81,PCE
126,2020,0.93,0.27,0.93,,,,,0.93,PCE
126,2021,0.91,0.28,0.91,,,,,0.91,PCE
127,2002,0.11,0.09,0.11,,,,,0.11,PCE
127,2003,0.21,0.17,0.21,,,,,0.21,PCE
127,2004,0.21,0.17,0.21,,,,,0.21,PCE
127,2005,0.23,0.16,0.23,,,,,0.23,PCE
127,2006,0.26,0.16,0.26,,,,,0.26,PCE
127,2007,0.28,0.14,0.28,,,,,0.28,PCE
127,2008,0.33,0.17,0.33,,,,,0.33,PCE
127,2009,0.37,0.19,,,,,,,PCE
127,2010,0.36,0.20,,,,,,,PCE
127,2011,0.36,0.19,0.36,,,,,0.36,PCE
127,2012,0.36,0.19,0.36,,,,,0.36,PCE
127,2013,0.37,0.20,0.37,,,,,0.37,PCE
127,2014,0.39,0.21,0.39,,,,,0.39,PCE
127,2015,0.40,0.23,0.40,,,,,0.40,PCE
127,2016,0.36,0.24,0.36,,,,,0.36,PCE
127,2017,0.34,0.24,0.34,,,,,0.34,PCE
127,2018,0.36,0.27,0.36,,,,,0.36,PCE
127,2019,0.35,0.23,0.35,,,,,0.35,PCE
127,2020,0.37,0.26,0.37,,,,,0.37,PCE
127,2021,0.36,0.28,0.36,,,,,0.36,PCE
128,2002,0.25,0.14,,,,,,,PCE
128,2003,0.45,0.22,,,,,,,PCE
128,2004,0.46,0.24,0.46,,,,,0.46,PCE
128,2005,0.49,0.27,0.49,,,,,0.49,PCE
128,2006,0.53,0.22,0.53,,,,,0.53,PCE
128,2007,0.53,0.22,0.53,,,,,0.53,PCE
128,2008,0.57,0.16,0.57,,,,,0.57,PCE
128,2009,0.69,0.20,0.69,,,,,0.69,PCE
128,2010,0.58,0.22,0.58,,,,,0.58,PCE
128,2011,0.61,0.21,0.61,,,,,0.61,PCE
128,2012,0.65,0.22,0.65,,,,,0.65,PCE
128,2013,0.65,0.21,0.65,,,,,0.65,PCE
128,2014,0.66,0.21,0.66,,,,,0.66,PCE
128,2015,0.68,0.22,0.68,,,,,0.68,PCE
128,2016,0.60,0.22,0.60,,,,,0.60,PCE
128,2017,0.51,0.22,0.51,,,,,0.51,PCE
128,2018,0.52,0.24,0.52,,,,,0.52,PCE
128,2019,0.56,0.24,0.56,,,,,0.56,PCE
128,2020,0.58,0.26,0.58,,,,,0.58,PCE
128,2021,0.54,0.26,0.54,,,,,0.54,PCE
129,2002,0.25,0.16,0.25,,,,,0.25,PCE
129,2003,0.38,0.19,0.38,,,,,0.38,PCE
129,2004,0.42,0.21,0.42,,,,,0.42,PCE
129,2005,0.48,0.24,0.48,,,,,0.48,PCE
129,2006,0.56,0.23,0.56,,,,,0.56,PCE
129,2007,0.49,0.19,0.49,,,,,0.49,PCE
129,2008,0.63,0.24,0.63,,,,,0.63,PCE
129,2009,0.48,0.18,0.48,,,,,0.48,PCE
129,2010,0.58,0.19,0.58,,,,,0.58,PCE
129,2011,0.67,0.19,0.67,,,,,0.67,PCE
129,2012,0.68,0.20,0.68,,,,,0.68,PCE
129,2013,0.71,0.22,0.71,,,,,0.71,PCE
129,2014,0.69,0.24,0.69,,,,,0.69,PCE
129,2015,0.65,0.30,0.65,,,,,0.65,PCE
129,2016,0.56,0.31,0.56,,,,,0.56,PCE
129,2017,0.59,0.31,0.59,,,,,0.59,PCE
129,2018,0.69,0.31,0.69,,,,,0.69,PCE
129,2019,0.63,0.31,0.63,,,,,0.63,PCE
129,2020,0.57,0.31,0.57,,,,,0.57,PCE
129,2021,0.68,0.36,0.68,,,,,0.68,PCE
130,2002,0.09,0.08,0.09,,,,,0.08,PCE
130,2003,0.15,0.13,0.15,,,,,0.14,PCE
130,2004,0.15,0.13,0.15,,,,,0.14,PCE
130,2005,0.15,0.13,,,,,,,PCE
130,2006,0.15,0.12,,,,,,,PCE
130,2007,0.15,0.12,0.15,,,,,0.14,PCE
130,2008,0.15,0.13,0.15,,,,,0.14,PCE
130,2009,0.16,0.14,0.16,,,,,0.16,PCE
130,2010,0.15,0.15,0.15,,,,,0.14,PCE
130,2011,0.15,0.15,0.15,,,,,0.15,PCE
130,2012,0.08,0.08,0.08,,,,,0.08,PCE
130,2013,0.08,0.08,0.08,,,,,0.08,PCE
130,2014,0.08,0.08,0.08,,,,,0.08,PCE
130,2015,0.08,0.08,0.08,,,,,0.08,PCE
130,2016,0.08,0.08,0.08,,,,,0.08,PCE
130,2017,0.09,0.08,0.09,,,,,0.09,PCE
130,2018,0.08,0.08,0.08,,,,,0.08,PCE
130,2019,0.08,0.08,0.08,,,,,0.08,PCE
130,2020,0.10,0.10,0.10,,,,,0.10,PCE
130,2021,0.09,0.09,0.09,,,,,0.09,PCE
131,2002,0.24,0.14,,,,,,,PCE
131,2003,0.44,0.22,,,,,,,PCE
131,2004,0.44,0.24,0.44,,,,,0.44,PCE
131,2005,0.46,0.27,0.46,,,,,0.46,PCE
131,2006,0.52,0.22,0.52,,,,,0.52,PCE
131,2007,0.56,0.22,0.56,,,,,0.56,PCE
131,2008,0.56,0.17,0.56,,,,,0.56,PCE
131,2009,0.62,0.19,0.62,,,,,0.62,PCE
131,2010,0.52,0.21,0.52,,,,,0.52,PCE
131,2011,0.53,0.21,0.53,,,,,0.53,PCE
131,2012,0.62,0.22,0.62,,,,,0.62,PCE
131,2013,0.61,0.20,0.61,,,,,0.61,PCE
131,2014,0.63,0.21,0.63,,,,,0.63,PCE
131,2015,0.63,0.22,0.63,,,,,0.63,PCE
131,2016,0.53,0.22,0.53,,,,,0.53,PCE
131,2017,0.51,0.22,,,,,,0.51,PCE
131,2018,0.54,0.24,,,,,,0.54,PCE
131,2019,0.60,0.24,,,,,,0.60,PCE
131,2020,0.54,0.25,,,,,,0.54,PCE
131,2021,0.53,0.26,,,,,,0.53,PCE
132,2002,0.20,0.13,0.20,,,,,0.20,PCE
132,2003,0.35,0.20,0.35,,,,,0.33,PCE
132,2004,0.35,0.20,0.35,,,,,0.33,PCE
132,2005,0.35,0.21,0.35,,,,,0.35,PCE
132,2006,0.35,0.18,0.35,,,,,0.35,PCE
132,2007,0.36,0.15,,,,,,,PCE
132,2008,0.47,0.19,,,,,,,PCE
132,2009,0.53,0.25,0.53,,,,,0.53,PCE
132,2010,0.53,0.30,0.53,,,,,0.52,PCE
132,2011,0.53,0.26,0.53,,,,,0.52,PCE
132,2012,0.53,0.20,0.53,,,,,0.52,PCE
132,2013,0.53,0.20,0.53,,,,,0.52,PCE
132,2014,0.53,0.19,0.53,,,,,0.52,PCE
132,2015,0.53,0.20,0.53,,,,,0.52,PCE
132,2016,0.42,0.20,0.42,,,,,0.42,PCE
132,2017,0.39,0.20,0.39,,,,,0.39,PCE
132,2018,0.41,0.21,0.41,,,,,0.40,PCE
132,2019,0.45,0.23,0.45,,,,,0.45,PCE
132,2020,0.45,0.25,0.45,,,,,0.45,PCE
132,2021,0.42,0.25,0.42,,,,,0.42,PCE
133,2002,0.22,0.13,,,,,,,PCE
133,2003,0.40,0.21,,,,,,,PCE
133,2004,0.43,0.24,0.43,,,,,0.43,PCE
133,2005,0.46,0.27,0.46,,,,,0.46,PCE
133,2006,0.47,0.21,0.33,,,,,0.33,PCE
133,2007,0.46,0.21,0.46,,,,,0.46,PCE
133,2008,0.44,0.15,0.44,,,,,0.44,PCE
133,2009,0.54,0.18,,,,,,,PCE
133,2010,0.53,0.22,,,,,,,PCE
133,2011,0.53,0.21,,,,,,,PCE
133,2012,0.58,0.21,0.58,,,,,0.58,PCE
133,2013,0.57,0.20,0.57,,,,,0.57,PCE
133,2014,0.56,0.20,0.56,,,,,0.56,PCE
133,2015,0.59,0.23,0.59,,,,,0.59,PCE
133,2016,0.52,0.23,0.52,,,,,0.52,PCE
133,2017,0.49,0.23,,,,,,,PCE
133,2018,0.50,0.25,,,,,,,PCE
133,2019,0.52,0.25,0.52,,,,,0.52,PCE
133,2020,0.55,0.27,0.55,,,,,0.55,PCE
133,2021,0.51,0.27,0.51,,,,,0.51,PCE
134,2002,0.24,0.13,,,,,,,PCE
134,2003,0.39,0.21,0.39,,,,,0.39,PCE
134,2004,0.44,0.24,0.44,,,,,0.44,PCE
134,2005,0.49,0.27,0.49,,,,,0.49,PCE
134,2006,0.54,0.22,0.54,,,,,0.54,PCE
134,2007,0.56,0.22,0.56,,,,,0.56,PCE
134,2008,0.51,0.15,0.51,,,,,0.51,PCE
134,2009,0.60,0.19,0.60,,,,,0.60,PCE
134,2010,0.50,0.18,0.50,,,,,0.50,PCE
134,2011,0.58,0.21,0.58,,,,,0.58,PCE
134,2012,0.62,0.22,0.62,,,,,0.62,PCE
134,2013,0.63,0.20,0.63,,,,,0.62,PCE
134,2014,0.62,0.20,0.62,,,,,0.61,PCE
134,2015,0.59,0.22,0.59,,,,,0.59,PCE
134,2016,0.48,0.22,0.48,,,,,0.48,PCE
134,2017,0.48,0.22,,,,,,,PCE
134,2018,0.55,0.24,,,,,,,PCE
134,2019,0.59,0.24,,,,,,0.59,PCE
134,2020,0.55,0.26,,,,,,0.55,PCE
134,2021,0.52,0.26,,,,,,0.52,PCE
135,2002,0.20,0.14,0.20,,,,,0.20,PCE
135,2003,0.34,0.21,0.34,,,,,0.34,PCE
135,2004,0.34,0.21,0.34,,,,,0.34,PCE
135,2005,0.35,0.20,,,,,,,PCE
135,2006,0.38,0.21,,,,,,,PCE
135,2007,0.36,0.20,0.36,,,,,0.35,PCE
135,2008,0.37,0.17,0.37,,,,,0.36,PCE
135,2009,0.40,0.21,0.40,,,,,0.40,PCE
135,2010,0.39,0.21,0.39,,,,,0.39,PCE
135,2011,0.43,0.22,0.43,,,,,0.43,PCE
135,2012,0.45,0.19,0.45,,,,,0.45,PCE
135,2013,0.41,0.17,0.41,,,,,0.41,PCE
135,2014,0.47,0.20,0.47,,,,,0.47,PCE
135,2015,0.37,0.18,,,,,,,PCE
135,2016,0.38,0.22,,,,,,,PCE
135,2017,0.39,0.25,0.39,,,,,0.39,PCE
135,2018,0.43,0.30,0.43,,,,,0.43,PCE
135,2019,0.42,0.29,0.42,,,,,0.42,PCE
135,2020,0.40,0.31,0.40,,,,,0.40,PCE
135,2021,0.40,0.26,0.40,,,,,0.40,PCE
136,2002,0.35,0.23,0.35,,,,,0.35,PCE
136,2003,0.60,0.38,0.60,,,,,0.59,PCE
136,2004,0.60,0.32,0.60,,,,,0.60,PCE
136,2005,0.60,0.32,0.60,,,,,0.60,PCE
136,2006,0.60,0.24,0.60,,,,,0.60,PCE
136,2007,0.60,0.24,0.60,,,,,0.60,PCE
136,2008,0.68,0.23,0.68,,,,,0.68,PCE
136,2009,0.91,0.49,0.91,,,,,0.91,PCE
136,2010,0.91,0.49,0.91,,,,,0.91,PCE
136,2011,0.91,0.45,0.91,,,,,0.91,PCE
136,2012,0.91,0.41,0.91,,,,,0.91,PCE
136,2013,0.91,0.34,0.91,,,,,0.91,PCE
136,2014,0.91,0.39,0.91,,,,,0.91,PCE
136,2015,0.91,0.47,0.91,,,,,0.91,PCE
136,2016,0.89,0.51,0.89,,,,,0.89,PCE
136,2017,0.81,0.46,0.81,,,,,0.81,PCE
136,2018,0.82,0.44,,,,,,,PCE
136,2020,0.82,0.50,0.82,,,,,0.82,PCE
136,2021,0.82,0.52,0.82,,,,,0.82,PCE
137,2009,0.36,0.13,0.36,,,,,0.36,PCE
137,2010,0.44,0.19,0.44,,,,,0.43,PCE
137,2011,0.69,0.31,0.69,,,,,0.68,PCE
137,2012,0.70,0.16,0.70,,,,,0.70,PCE
137,2013,0.61,0.20,0.61,,,,,0.61,PCE
137,2014,0.54,0.25,0.54,,,,,0.50,PCE
137,2015,0.47,0.23,0.47,,,,,0.44,PCE
137,2016,0.47,0.24,0.47,,,,,0.39,PCE
137,2019,0.34,,0.22,,,,,0.27,EIA861
137,2020,,,,,,,,0.30,EIA861S
138,2002,0.18,0.12,0.18,,,,,0.17,PCE
138,2003,0.30,0.18,0.30,,,,,0.29,PCE
138,2004,0.30,0.18,0.30,,,,,0.27,PCE
138,2009,0.55,0.40,0.55,,,,,0.53,PCE
138,2010,0.80,0.59,0.80,,,,,0.77,PCE
138,2011,0.95,0.71,0.95,,,,,0.90,PCE
138,2012,0.95,0.66,0.95,,,,,0.91,PCE
138,2013,0.95,0.62,0.95,,,,,0.91,PCE
138,2015,0.95,0.63,0.95,,,,,0.92,PCE
138,2019,0.95,0.73,,,,,,,PCE
139,2002,0.20,0.14,0.20,,,,,0.20,PCE
139,2003,0.35,0.20,0.35,,,,,0.35,PCE
139,2004,0.35,0.18,0.35,,,,,0.35,PCE
139,2005,0.35,0.18,0.35,,,,,0.35,PCE
139,2006,0.35,0.14,0.35,,,,,0.35,PCE
139,2007,0.47,0.21,0.47,,,,,0.47,PCE
139,2008,0.50,0.16,0.50,,,,,0.50,PCE
139,2009,0.50,0.13,0.50,,,,,0.50,PCE
139,2010,0.50,0.14,0.50,,,,,0.50,PCE
139,2011,0.50,0.14,0.50,,,,,0.50,PCE
139,2012,0.50,0.14,0.50,,,,,0.50,PCE
139,2013,0.50,0.15,0.50,,,,,0.50,PCE
139,2014,0.55,0.21,0.55,,,,,0.55,PCE
139,2015,0.60,0.26,,,,,,,PCE
139,2016,0.60,0.26,0.60,,,,,0.60,PCE
139,2017,0.60,0.29,0.60,,,,,0.60,PCE
139,2018,0.60,0.31,0.60,,,,,0.60,PCE
139,2019,0.60,0.21,,,,,,,PCE
139,2020,0.60,0.20,0.60,,,,,0.60,PCE
139,2021,0.60,0.20,0.60,,,,,0.60,PCE
140,2002,0.22,0.12,0.22,,,,,0.22,PCE
140,2003,0.41,0.21,0.41,,,,,0.41,PCE
140,2004,0.42,0.24,0.42,,,,,0.42,PCE
140,2005,0.45,0.26,0.45,,,,,0.45,PCE
140,2006,0.48,0.21,0.48,,,,,0.48,PCE
140,2007,0.47,0.21,0.47,,,,,0.47,PCE
140,2008,0.53,0.16,0.53,,,,,0.53,PCE
140,2009,0.62,0.19,0.62,,,,,0.62,PCE
140,2010,0.53,0.21,0.53,,,,,0.53,PCE
140,2011,0.54,0.21,0.54,,,,,0.54,PCE
140,2012,0.60,0.21,0.60,,,,,0.60,PCE
140,2013,0.59,0.20,0.59,,,,,0.59,PCE
140,2014,0.61,0.20,0.60,,,,,0.60,PCE
140,2015,0.58,0.22,0.58,,,,,0.58,PCE
140,2016,0.49,0.22,0.49,,,,,0.49,PCE
140,2017,0.50,0.22,,,,,,,PCE
140,2018,0.54,0.24,,,,,,,PCE
140,2019,0.57,0.24,0.57,,,,,0.57,PCE
140,2020,0.55,0.25,0.55,,,,,0.55,PCE
140,2021,0.51,0.26,0.51,,,,,0.51,PCE
141,2002,0.23,0.13,0.23,,,,,0.23,PCE
141,2003,0.41,0.21,0.41,,,,,0.41,PCE
141,2004,0.42,0.23,0.42,,,,,0.42,PCE
141,2005,0.44,0.26,0.44,,,,,0.44,PCE
141,2006,0.48,0.21,0.48,,,,,0.48,PCE
141,2007,0.49,0.23,0.49,,,,,0.49,PCE
141,2008,0.51,0.16,0.51,,,,,0.51,PCE
141,2009,0.61,0.18,0.61,,,,,0.61,PCE
141,2010,0.58,0.28,0.58,,,,,0.58,PCE
141,2011,0.49,0.21,0.49,,,,,0.49,PCE
141,2012,0.58,0.21,0.58,,,,,0.58,PCE
141,2013,0.59,0.20,0.59,,,,,0.59,PCE
141,2014,0.60,0.20,0.60,,,,,0.60,PCE
141,2015,0.58,0.22,0.58,,,,,0.58,PCE
141,2016,0.52,0.22,0.52,,,,,0.52,PCE
141,2017,0.50,0.22,,,,,,,PCE
141,2018,0.53,0.24,,,,,,,PCE
141,2019,0.57,0.24,,,,,,0.57,PCE
141,2020,0.38,0.25,,,,,,0.38,PCE
141,2021,0.45,0.26,,,,,,0.45,PCE
142,2002,0.29,0.17,0.29,,,,,0.27,PCE
142,2003,0.50,0.24,0.50,,,,,0.47,PCE
142,2004,0.50,0.22,0.50,,,,,0.48,PCE
142,2005,0.50,0.20,0.50,,,,,0.48,PCE
142,2006,0.50,0.14,0.50,,,,,0.47,PCE
142,2007,0.50,0.15,0.50,,,,,0.48,PCE
142,2008,0.50,0.13,0.50,,,,,0.49,PCE
142,2009,0.50,0.13,,,,,,,PCE
142,2017,0.95,0.95,0.95,,,,,0.94,PCE
143,2002,0.09,0.08,0.09,,,,,0.08,PCE
143,2003,0.15,0.13,0.15,,,,,0.14,PCE
143,2004,0.15,0.13,0.15,,,,,0.14,PCE
143,2005,0.15,0.13,,,,,,,PCE
143,2006,0.15,0.12,,,,,,,PCE
143,2007,0.15,0.12,0.15,,,,,0.14,PCE
143,2008,0.15,0.13,0.15,,,,,0.14,PCE
143,2009,0.18,0.16,0.18,,,,,0.17,PCE
143,2010,0.17,0.16,0.17,,,,,0.15,PCE
143,2011,0.15,0.14,0.15,,,,,0.15,PCE
143,2012,0.15,0.14,0.15,,,,,0.15,PCE
143,2013,0.15,0.14,0.15,,,,,0.15,PCE
143,2014,0.15,0.15,0.15,,,,,0.15,PCE
143,2015,0.17,0.17,0.17,,,,,0.17,PCE
143,2016,0.15,0.15,0.15,,,,,0.15,PCE
143,2017,0.21,0.21,0.21,,,,,0.21,PCE
143,2018,0.25,0.25,0.25,,,,,0.25,PCE
143,2019,0.22,0.22,0.22,,,,,0.22,PCE
143,2020,0.21,0.21,0.21,,,,,0.21,PCE
143,2021,0.15,0.15,0.15,,,,,0.15,PCE
144,2002,0.09,0.08,0.09,,,,,0.08,PCE
144,2003,0.15,0.13,0.15,,,,,0.14,PCE
144,2004,0.15,0.13,0.15,,,,,0.14,PCE
144,2005,0.15,0.13,,,,,,,PCE
144,2006,0.15,0.12,0.15,,,,,0.15,PCE
144,2007,0.15,0.12,0.15,,,,,0.15,PCE
144,2008,0.15,0.13,0.15,,,,,0.13,PCE
144,2009,0.16,0.14,0.16,,,,,0.15,PCE
144,2010,0.16,0.15,0.16,,,,,0.15,PCE
144,2011,0.15,0.14,,,,,,,PCE
144,2012,0.15,0.14,0.15,,,,,0.15,PCE
144,2013,0.15,0.14,,,,,,,PCE
144,2014,0.15,0.15,,,,,,,PCE
144,2015,0.15,0.15,0.15,,,,,0.15,PCE
144,2016,0.15,0.15,0.15,,,,,0.15,PCE
144,2017,0.19,0.19,0.19,,,,,0.19,PCE
144,2018,0.22,0.22,0.22,,,,,0.22,PCE
144,2019,0.22,0.22,0.22,,,,,0.22,PCE
144,2020,0.21,0.21,0.21,,,,,0.21,PCE
144,2021,0.15,0.15,0.15,,,,,0.15,PCE
145,2002,0.24,0.16,,,,,,,PCE
145,2003,0.42,0.23,0.42,,,,,0.42,PCE
145,2004,0.45,0.25,0.45,,,,,0.45,PCE
145,2005,0.47,0.27,0.47,,,,,0.47,PCE
145,2006,0.56,0.22,0.56,,,,,0.56,PCE
145,2007,0.61,0.25,0.61,,,,,0.61,PCE
145,2008,0.68,0.26,0.68,,,,,0.68,PCE
145,2009,0.65,0.19,0.65,,,,,0.65,PCE
145,2010,0.64,0.20,0.64,,,,,0.64,PCE
145,2011,0.68,0.19,0.68,,,,,0.68,PCE
145,2012,0.69,0.17,0.69,,,,,0.69,PCE
145,2013,0.69,0.20,0.69,,,,,0.69,PCE
145,2014,0.66,0.18,0.66,,,,,0.66,PCE
145,2015,0.59,0.19,0.59,,,,,0.59,PCE
145,2016,0.53,0.21,0.53,,,,,0.53,PCE
145,2017,0.51,0.20,0.51,,,,,0.51,PCE
145,2018,0.56,0.23,0.56,,,,,0.56,PCE
145,2019,0.62,0.21,0.62,,,,,0.62,PCE
145,2020,0.62,0.24,0.62,,,,,0.62,PCE
145,2021,0.55,0.22,0.55,,,,,0.55,PCE
146,2002,0.18,0.14,0.17,,,,,0.17,PCE
146,2003,0.30,0.22,0.30,,,,,0.29,PCE
146,2004,0.30,0.21,0.30,,,,,0.29,PCE
146,2005,0.37,0.25,0.37,,,,,0.35,PCE
146,2006,0.40,0.22,0.40,,,,,0.38,PCE
146,2007,0.40,0.20,0.40,,,,,0.38,PCE
146,2009,0.69,0.38,0.69,,,,,0.69,PCE
146,2010,0.75,0.51,0.75,,,,,0.75,PCE
146,2011,0.75,0.54,0.75,,,,,0.75,PCE
146,2012,0.75,0.41,0.75,,,,,0.75,PCE
146,2013,0.75,0.42,0.75,,,,,0.75,PCE
146,2014,0.75,0.29,0.75,,,,,0.75,PCE
146,2015,0.73,0.28,0.73,,,,,0.73,PCE
146,2016,0.65,0.26,0.65,,,,,0.65,PCE
146,2017,0.65,0.33,0.65,,,,,0.65,PCE
146,2018,0.65,0.34,0.65,,,,,0.65,PCE
146,2019,0.65,0.29,,,,,,,PCE
146,2020,0.65,0.29,0.65,,,,,0.65,PCE
146,2021,0.65,0.30,0.65,,,,,0.65,PCE
147,2002,0.22,0.12,0.22,,,,,0.22,PCE
147,2003,0.39,0.21,0.39,,,,,0.39,PCE
147,2004,0.42,0.23,0.42,,,,,0.42,PCE
147,2005,0.46,0.27,0.46,,,,,0.46,PCE
147,2006,0.47,0.21,0.47,,,,,0.47,PCE
147,2007,0.47,0.21,0.47,,,,,0.47,PCE
147,2008,0.53,0.16,0.53,,,,,0.53,PCE
147,2009,0.64,0.20,0.64,,,,,0.64,PCE
147,2010,0.51,0.19,0.51,,,,,0.51,PCE
147,2011,0.54,0.21,0.54,,,,,0.54,PCE
147,2012,0.55,0.21,0.55,,,,,0.55,PCE
147,2013,0.52,0.20,0.52,,,,,0.52,PCE
147,2014,0.53,0.20,0.53,,,,,0.53,PCE
147,2015,0.57,0.23,0.57,,,,,0.57,PCE
147,2016,0.48,0.23,0.48,,,,,0.48,PCE
147,2017,0.49,0.24,,,,,,,PCE
147,2018,0.51,0.26,,,,,,,PCE
147,2019,0.53,0.27,0.53,,,,,0.53,PCE
147,2020,0.52,0.28,0.52,,,,,0.52,PCE
147,2021,0.50,0.28,0.50,,,,,0.50,PCE
148,2015,0.81,0.30,0.81,,,,,0.81,PCE
148,2016,0.81,0.34,0.81,,,,,0.81,PCE
148,2017,0.82,0.36,0.82,,,,,0.82,PCE
148,2020,0.82,0.35,0.82,,,,,0.82,PCE
149,2002,0.39,0.24,0.39,,,,,0.38,PCE
149,2003,0.66,0.33,0.66,,,,,0.64,PCE
149,2004,0.68,0.38,0.68,,,,,0.68,PCE
149,2005,0.76,0.49,,,,,,,PCE
149,2006,0.77,0.42,0.77,,,,,0.77,PCE
149,2007,0.77,0.42,0.77,,,,,0.77,PCE
149,2008,0.77,0.35,0.77,,,,,0.77,PCE
149,2009,0.99,0.25,0.99,,,,,0.99,PCE
149,2010,0.92,0.30,,,,,,,PCE
149,2011,0.93,0.27,,,,,,,PCE
149,2012,1.16,0.36,1.16,,,,,1.16,PCE
149,2013,0.89,0.22,0.88,,,,,0.88,PCE
149,2014,1.13,0.32,1.13,,,,,1.13,PCE
149,2015,0.93,0.27,0.93,,,,,0.93,PCE
149,2016,1.08,0.43,,,,,,,PCE
149,2017,1.11,0.41,,,,,,,PCE
149,2018,1.17,0.44,1.17,,,,,1.17,PCE
149,2019,1.21,0.46,1.21,,,,,1.21,PCE
149,2020,1.31,0.55,1.31,,,,,1.31,PCE
149,2021,1.11,0.36,1.11,,,,,1.11,PCE
150,2002,0.28,0.20,0.28,,,,,0.28,PCE
150,2003,0.44,0.31,0.44,,,,,0.44,PCE
150,2004,0.46,0.34,0.46,,,,,0.46,PCE
150,2005,0.52,0.37,0.52,,,,,0.52,PCE
150,2006,0.65,0.40,0.65,,,,,0.65,PCE
150,2007,0.98,0.73,0.98,,,,,0.98,PCE
150,2008,0.95,0.64,0.95,,,,,0.95,PCE
150,2009,0.91,0.57,0.91,,,,,0.91,PCE
150,2010,0.80,0.40,0.80,,,,,0.80,PCE
150,2011,0.84,0.38,0.84,,,,,0.84,PCE
150,2012,0.84,0.42,0.84,,,,,0.84,PCE
150,2013,0.84,0.42,,,,,,,PCE
150,2014,0.84,0.44,,,,,,,PCE
150,2015,0.84,0.46,,,,,,,PCE
150,2016,0.77,0.45,,,,,,,PCE
150,2017,0.75,0.43,0.75,,,,,0.75,PCE
150,2018,0.75,0.33,0.75,,,,,0.75,PCE
150,2019,0.75,0.32,0.75,,,,,0.75,PCE
150,2020,0.75,0.33,0.75,,,,,0.75,PCE
150,2021,0.75,0.37,0.75,,,,,0.75,PCE
151,2002,0.22,0.12,0.22,,,,,0.22,PCE
151,2003,0.39,0.21,0.39,,,,,0.39,PCE
151,2004,0.42,0.24,0.42,,,,,0.42,PCE
151,2005,0.46,0.27,0.46,,,,,0.46,PCE
151,2006,0.48,0.21,0.48,,,,,0.48,PCE
151,2007,0.47,0.21,0.47,,,,,0.47,PCE
151,2008,0.52,0.15,0.52,,,,,0.52,PCE
151,2009,0.62,0.19,0.62,,,,,0.62,PCE
151,2010,0.50,0.21,0.50,,,,,0.50,PCE
151,2011,0.55,0.21,0.55,,,,,0.55,PCE
151,2012,0.61,0.21,0.61,,,,,0.61,PCE
151,2013,0.61,0.20,0.61,,,,,0.60,PCE
151,2014,0.62,0.21,0.62,,,,,0.62,PCE
151,2015,0.61,0.22,0.61,,,,,0.61,PCE
151,2016,0.47,0.22,0.47,,,,,0.47,PCE
151,2017,0.49,0.22,,,,,,,PCE
151,2018,0.53,0.24,,,,,,,PCE
151,2019,0.56,0.24,0.56,,,,,0.56,PCE
151,2020,0.55,0.26,0.55,,,,,0.55,PCE
151,2021,0.50,0.26,0.50,,,,,0.50,PCE
152,2003,0.23,0.15,0.23,,,,,0.23,PCE
152,2004,0.35,0.19,0.35,,,,,0.35,PCE
152,2005,0.35,0.18,0.35,,,,,0.35,PCE
152,2010,0.35,0.20,,,,,,,PCE
152,2011,0.67,0.27,0.67,,,,,0.67,PCE
152,2012,0.86,0.29,,,,,,,PCE
152,2013,0.99,0.33,,,,,,,PCE
152,2014,1.00,0.33,1.00,,,,,0.99,PCE
152,2015,1.00,0.34,1.00,,,,,0.98,PCE
152,2016,1.00,0.38,1.00,,,,,0.96,PCE
152,2017,1.00,0.24,1.00,,,,,0.98,PCE
152,2018,1.00,0.23,1.00,,,,,0.98,PCE
152,2019,0.92,0.22,0.92,,,,,0.85,PCE
