fips_code,name,grid,net_generation_mwh,fuel_type,month,year
0265590,Ruby,Ruby Grid,63.2,Distillate Fuel Oil,2,2021
0265590,Ruby,Ruby Grid,68.9,Distillate Fuel Oil,1,2021
0265700,Russian Mission,Russian Mission Grid,90.4,Distillate Fuel Oil,12,2021
0265700,Russian Mission,Russian Mission Grid,91.2,Distillate Fuel Oil,11,2021
0265700,Russian Mission,Russian Mission Grid,76.8,Distillate Fuel Oil,10,2021
0265700,Russian Mission,Russian Mission Grid,76.4,Distillate Fuel Oil,9,2021
0265700,Russian Mission,Russian Mission Grid,75.6,Distillate Fuel Oil,8,2021
0265700,Russian Mission,Russian Mission Grid,65.5,Distillate Fuel Oil,7,2021
0265700,Russian Mission,Russian Mission Grid,74.3,Distillate Fuel Oil,6,2021
0265700,Russian Mission,Russian Mission Grid,68.3,Distillate Fuel Oil,5,2021
0265700,Russian Mission,Russian Mission Grid,81.3,Distillate Fuel Oil,4,2021
0265700,Russian Mission,Russian Mission Grid,86.9,Distillate Fuel Oil,3,2021
0265700,Russian Mission,Russian Mission Grid,84.5,Distillate Fuel Oil,2,2021
0265700,Russian Mission,Russian Mission Grid,80.0,Distillate Fuel Oil,1,2021
0265800,Saint George,Saint George Grid,42.4,Distillate Fuel Oil,12,2021
0265800,Saint George,Saint George Grid,43.1,Distillate Fuel Oil,9,2021
0265800,Saint George,Saint George Grid,42.1,Distillate Fuel Oil,8,2021
0265800,Saint George,Saint George Grid,39.1,Distillate Fuel Oil,7,2021
0265800,Saint George,Saint George Grid,37.9,Distillate Fuel Oil,6,2021
0265800,Saint George,Saint George Grid,66.9,Distillate Fuel Oil,5,2021
0265800,Saint George,Saint George Grid,52.6,Distillate Fuel Oil,4,2021
0265800,Saint George,Saint George Grid,51.5,Distillate Fuel Oil,3,2021
0265800,Saint George,Saint George Grid,52.0,Distillate Fuel Oil,2,2021
0265800,Saint George,Saint George Grid,50.9,Distillate Fuel Oil,1,2021
0266140,Saint Mary's,Saint Marys Grid,261.2,Wind,12,2021
0266140,Saint Mary's,Saint Marys Grid,304.2,Distillate Fuel Oil,12,2021
0266140,Saint Mary's,Saint Marys Grid,218.7,Wind,11,2021
0266140,Saint Mary's,Saint Marys Grid,239.5,Distillate Fuel Oil,11,2021
0266140,Saint Mary's,Saint Marys Grid,218.7,Wind,10,2021
0266140,Saint Mary's,Saint Marys Grid,239.5,Distillate Fuel Oil,10,2021
0266140,Saint Mary's,Saint Marys Grid,139.2,Wind,9,2021
0266140,Saint Mary's,Saint Marys Grid,288.1,Distillate Fuel Oil,9,2021
0266140,Saint Mary's,Saint Marys Grid,174.6,Wind,8,2021
0266140,Saint Mary's,Saint Marys Grid,269.9,Distillate Fuel Oil,8,2021
0266140,Saint Mary's,Saint Marys Grid,102.9,Wind,7,2021
0266140,Saint Mary's,Saint Marys Grid,269.9,Distillate Fuel Oil,7,2021
0266140,Saint Mary's,Saint Marys Grid,110.8,Wind,6,2021
0266140,Saint Mary's,Saint Marys Grid,314.0,Distillate Fuel Oil,6,2021
0266140,Saint Mary's,Saint Marys Grid,119.8,Wind,5,2021
0266140,Saint Mary's,Saint Marys Grid,289.9,Distillate Fuel Oil,5,2021
0266140,Saint Mary's,Saint Marys Grid,97.5,Wind,4,2021
0266140,Saint Mary's,Saint Marys Grid,408.5,Distillate Fuel Oil,4,2021
0266140,Saint Mary's,Saint Marys Grid,117.5,Wind,3,2021
0266140,Saint Mary's,Saint Marys Grid,391.1,Distillate Fuel Oil,3,2021
0266140,Saint Mary's,Saint Marys Grid,284.0,Wind,2,2021
0266140,Saint Mary's,Saint Marys Grid,310.3,Distillate Fuel Oil,2,2021
0266140,Saint Mary's,Saint Marys Grid,215.6,Wind,1,2021
0266140,Saint Mary's,Saint Marys Grid,324.9,Distillate Fuel Oil,1,2021
0266360,Saint Michael,Stebbins Grid,367.5,Distillate Fuel Oil,12,2021
0266360,Saint Michael,Stebbins Grid,366.2,Distillate Fuel Oil,11,2021
0266360,Saint Michael,Stebbins Grid,273.9,Distillate Fuel Oil,10,2021
0266360,Saint Michael,Stebbins Grid,260.1,Distillate Fuel Oil,9,2021
0266360,Saint Michael,Stebbins Grid,264.0,Distillate Fuel Oil,8,2021
0266360,Saint Michael,Stebbins Grid,226.1,Distillate Fuel Oil,7,2021
0266360,Saint Michael,Stebbins Grid,249.9,Distillate Fuel Oil,6,2021
0266360,Saint Michael,Stebbins Grid,240.1,Distillate Fuel Oil,5,2021
0266360,Saint Michael,Stebbins Grid,290.8,Distillate Fuel Oil,4,2021
0266360,Saint Michael,Stebbins Grid,334.6,Distillate Fuel Oil,3,2021
0266360,Saint Michael,Stebbins Grid,358.7,Distillate Fuel Oil,2,2021
0266360,Saint Michael,Stebbins Grid,331.9,Distillate Fuel Oil,1,2021
0266470,Saint Paul,Saint Paul Grid,303.3,Distillate Fuel Oil,12,2021
0266470,Saint Paul,Saint Paul Grid,277.8,Distillate Fuel Oil,11,2021
0266470,Saint Paul,Saint Paul Grid,316.2,Distillate Fuel Oil,10,2021
0266470,Saint Paul,Saint Paul Grid,254.8,Distillate Fuel Oil,9,2021
0266470,Saint Paul,Saint Paul Grid,251.5,Distillate Fuel Oil,8,2021
0266470,Saint Paul,Saint Paul Grid,247.9,Distillate Fuel Oil,7,2021
0266470,Saint Paul,Saint Paul Grid,231.9,Distillate Fuel Oil,6,2021
0266470,Saint Paul,Saint Paul Grid,269.0,Distillate Fuel Oil,5,2021
0266470,Saint Paul,Saint Paul Grid,281.1,Distillate Fuel Oil,4,2021
0266470,Saint Paul,Saint Paul Grid,305.8,Distillate Fuel Oil,3,2021
0266470,Saint Paul,Saint Paul Grid,290.3,Distillate Fuel Oil,2,2021
0266470,Saint Paul,Saint Paul Grid,275.5,Distillate Fuel Oil,1,2021
0266510,Salamatof,Railbelt Grid,-137.0,Electricity used for Energy Storage,12,2021
0266510,Salamatof,Railbelt Grid,671.9,Jet Fuel,12,2021
0266510,Salamatof,Railbelt Grid,3102.2,Landfill Gas,12,2021
0266510,Salamatof,Railbelt Grid,7936.0,Waste Coal,12,2021
0266510,Salamatof,Railbelt Grid,10483.3,Wind,12,2021
0266510,Salamatof,Railbelt Grid,11025.8,Distillate Fuel Oil,12,2021
0266510,Salamatof,Railbelt Grid,31520.3,Subbituminous Coal,12,2021
0266510,Salamatof,Railbelt Grid,37587.0,Waste Oil,12,2021
0266510,Salamatof,Railbelt Grid,37620.9,Lignite Coal,12,2021
0266510,Salamatof,Railbelt Grid,57546.2,Water at Hydroelectric Turbine,12,2021
0266510,Salamatof,Railbelt Grid,284968.2,Natural Gas,12,2021
0266510,Salamatof,Railbelt Grid,-186.0,Electricity used for Energy Storage,11,2021
0266510,Salamatof,Railbelt Grid,3801.0,Landfill Gas,11,2021
0266510,Salamatof,Railbelt Grid,5705.0,Wind,11,2021
0266510,Salamatof,Railbelt Grid,8333.2,Waste Coal,11,2021
0266510,Salamatof,Railbelt Grid,8907.3,Distillate Fuel Oil,11,2021
0266510,Salamatof,Railbelt Grid,30705.9,Lignite Coal,11,2021
0266510,Salamatof,Railbelt Grid,33964.3,Waste Oil,11,2021
0266510,Salamatof,Railbelt Grid,37839.0,Subbituminous Coal,11,2021
0266510,Salamatof,Railbelt Grid,44785.0,Water at Hydroelectric Turbine,11,2021
0266510,Salamatof,Railbelt Grid,274821.5,Natural Gas,11,2021
0266510,Salamatof,Railbelt Grid,-418.0,Electricity used for Energy Storage,10,2021
0266510,Salamatof,Railbelt Grid,3622.8,Waste Coal,10,2021
0266510,Salamatof,Railbelt Grid,3905.0,Landfill Gas,10,2021
0266510,Salamatof,Railbelt Grid,5966.1,Lignite Coal,10,2021
0266510,Salamatof,Railbelt Grid,10040.2,Wind,10,2021
0266510,Salamatof,Railbelt Grid,16193.3,Distillate Fuel Oil,10,2021
0266510,Salamatof,Railbelt Grid,36919.0,Subbituminous Coal,10,2021
0266510,Salamatof,Railbelt Grid,38211.8,Water at Hydroelectric Turbine,10,2021
0266510,Salamatof,Railbelt Grid,39175.0,Waste Oil,10,2021
0266510,Salamatof,Railbelt Grid,248521.1,Natural Gas,10,2021
0266510,Salamatof,Railbelt Grid,-416.0,Electricity used for Energy Storage,9,2021
0266510,Salamatof,Railbelt Grid,2702.0,Landfill Gas,9,2021
0266510,Salamatof,Railbelt Grid,5311.0,Waste Coal,9,2021
0266510,Salamatof,Railbelt Grid,9856.5,Lignite Coal,9,2021
0266510,Salamatof,Railbelt Grid,9940.6,Wind,9,2021
0266510,Salamatof,Railbelt Grid,19477.6,Distillate Fuel Oil,9,2021
0266510,Salamatof,Railbelt Grid,32461.2,Subbituminous Coal,9,2021
0266510,Salamatof,Railbelt Grid,35725.0,Waste Oil,9,2021
0266510,Salamatof,Railbelt Grid,37237.5,Water at Hydroelectric Turbine,9,2021
0266510,Salamatof,Railbelt Grid,214136.4,Natural Gas,9,2021
0266510,Salamatof,Railbelt Grid,-306.0,Electricity used for Energy Storage,8,2021
0266510,Salamatof,Railbelt Grid,2904.0,Landfill Gas,8,2021
0266510,Salamatof,Railbelt Grid,9014.8,Waste Coal,8,2021
0266510,Salamatof,Railbelt Grid,9057.2,Distillate Fuel Oil,8,2021
0266510,Salamatof,Railbelt Grid,9701.9,Wind,8,2021
0266510,Salamatof,Railbelt Grid,17515.1,Lignite Coal,8,2021
0266510,Salamatof,Railbelt Grid,30444.0,Subbituminous Coal,8,2021
0266510,Salamatof,Railbelt Grid,30759.6,Waste Oil,8,2021
0266510,Salamatof,Railbelt Grid,45399.3,Water at Hydroelectric Turbine,8,2021
0266510,Salamatof,Railbelt Grid,271518.5,Natural Gas,8,2021
0266510,Salamatof,Railbelt Grid,-303.0,Electricity used for Energy Storage,7,2021
0266510,Salamatof,Railbelt Grid,2860.0,Landfill Gas,7,2021
0266510,Salamatof,Railbelt Grid,3767.2,Distillate Fuel Oil,7,2021
0266510,Salamatof,Railbelt Grid,9575.8,Wind,7,2021
0266510,Salamatof,Railbelt Grid,11381.4,Waste Coal,7,2021
0266510,Salamatof,Railbelt Grid,22495.1,Waste Oil,7,2021
0266510,Salamatof,Railbelt Grid,30883.0,Lignite Coal,7,2021
0266510,Salamatof,Railbelt Grid,33452.0,Subbituminous Coal,7,2021
0266510,Salamatof,Railbelt Grid,48113.5,Water at Hydroelectric Turbine,7,2021
0266510,Salamatof,Railbelt Grid,254861.6,Natural Gas,7,2021
0266510,Salamatof,Railbelt Grid,-382.0,Electricity used for Energy Storage,6,2021
0266510,Salamatof,Railbelt Grid,2775.0,Landfill Gas,6,2021
0266510,Salamatof,Railbelt Grid,3061.2,Distillate Fuel Oil,6,2021
0266510,Salamatof,Railbelt Grid,8129.1,Wind,6,2021
0266510,Salamatof,Railbelt Grid,11109.6,Waste Coal,6,2021
0266510,Salamatof,Railbelt Grid,25497.4,Waste Oil,6,2021
0266510,Salamatof,Railbelt Grid,25908.1,Lignite Coal,6,2021
0266510,Salamatof,Railbelt Grid,31531.0,Subbituminous Coal,6,2021
0266510,Salamatof,Railbelt Grid,54037.3,Water at Hydroelectric Turbine,6,2021
0266510,Salamatof,Railbelt Grid,224318.2,Natural Gas,6,2021
0266510,Salamatof,Railbelt Grid,-291.0,Electricity used for Energy Storage,5,2021
0266510,Salamatof,Railbelt Grid,2943.0,Landfill Gas,5,2021
0266510,Salamatof,Railbelt Grid,4043.2,Distillate Fuel Oil,5,2021
0266510,Salamatof,Railbelt Grid,7867.3,Wind,5,2021
0266510,Salamatof,Railbelt Grid,8671.7,Waste Coal,5,2021
0266510,Salamatof,Railbelt Grid,16518.9,Waste Oil,5,2021
0266510,Salamatof,Railbelt Grid,28822.2,Subbituminous Coal,5,2021
0266510,Salamatof,Railbelt Grid,30131.1,Lignite Coal,5,2021
0266510,Salamatof,Railbelt Grid,50188.1,Water at Hydroelectric Turbine,5,2021
0266510,Salamatof,Railbelt Grid,224255.3,Natural Gas,5,2021
0266510,Salamatof,Railbelt Grid,-286.0,Electricity used for Energy Storage,4,2021
0266510,Salamatof,Railbelt Grid,2676.1,Landfill Gas,4,2021
0266510,Salamatof,Railbelt Grid,2874.0,Waste Coal,4,2021
0266510,Salamatof,Railbelt Grid,6660.8,Wind,4,2021
0266510,Salamatof,Railbelt Grid,9100.7,Lignite Coal,4,2021
0266510,Salamatof,Railbelt Grid,9172.4,Distillate Fuel Oil,4,2021
0266510,Salamatof,Railbelt Grid,27566.0,Subbituminous Coal,4,2021
0266510,Salamatof,Railbelt Grid,33111.0,Waste Oil,4,2021
0266510,Salamatof,Railbelt Grid,40510.2,Water at Hydroelectric Turbine,4,2021
0266510,Salamatof,Railbelt Grid,233823.2,Natural Gas,4,2021
0266510,Salamatof,Railbelt Grid,-233.0,Electricity used for Energy Storage,3,2021
0266510,Salamatof,Railbelt Grid,3374.8,Landfill Gas,3,2021
0266510,Salamatof,Railbelt Grid,6779.6,Waste Coal,3,2021
0266510,Salamatof,Railbelt Grid,8386.9,Wind,3,2021
0266510,Salamatof,Railbelt Grid,8712.3,Distillate Fuel Oil,3,2021
0266510,Salamatof,Railbelt Grid,26073.1,Lignite Coal,3,2021
0266510,Salamatof,Railbelt Grid,34086.0,Subbituminous Coal,3,2021
0266510,Salamatof,Railbelt Grid,34953.9,Waste Oil,3,2021
0266510,Salamatof,Railbelt Grid,45926.0,Water at Hydroelectric Turbine,3,2021
0266510,Salamatof,Railbelt Grid,249286.7,Natural Gas,3,2021
0266510,Salamatof,Railbelt Grid,-219.0,Electricity used for Energy Storage,2,2021
0266510,Salamatof,Railbelt Grid,3467.1,Landfill Gas,2,2021
0266510,Salamatof,Railbelt Grid,6729.7,Wind,2,2021
0266510,Salamatof,Railbelt Grid,7259.2,Waste Coal,2,2021
0266510,Salamatof,Railbelt Grid,8004.8,Distillate Fuel Oil,2,2021
0266510,Salamatof,Railbelt Grid,21795.4,Lignite Coal,2,2021
0266510,Salamatof,Railbelt Grid,28240.0,Subbituminous Coal,2,2021
0266510,Salamatof,Railbelt Grid,32984.0,Waste Oil,2,2021
0266510,Salamatof,Railbelt Grid,47886.9,Water at Hydroelectric Turbine,2,2021
0266510,Salamatof,Railbelt Grid,244931.4,Natural Gas,2,2021
0266510,Salamatof,Railbelt Grid,-256.0,Electricity used for Energy Storage,1,2021
0266510,Salamatof,Railbelt Grid,3560.7,Landfill Gas,1,2021
0266510,Salamatof,Railbelt Grid,5045.9,Distillate Fuel Oil,1,2021
0266510,Salamatof,Railbelt Grid,8840.3,Wind,1,2021
0266510,Salamatof,Railbelt Grid,10496.3,Waste Coal,1,2021
0266510,Salamatof,Railbelt Grid,28096.1,Lignite Coal,1,2021
0266510,Salamatof,Railbelt Grid,32761.0,Waste Oil,1,2021
0266510,Salamatof,Railbelt Grid,33572.0,Subbituminous Coal,1,2021
0266510,Salamatof,Railbelt Grid,57551.3,Water at Hydroelectric Turbine,1,2021
0266510,Salamatof,Railbelt Grid,258639.0,Natural Gas,1,2021
0266550,Salcha,Railbelt Grid,-137.0,Electricity used for Energy Storage,12,2021
0266550,Salcha,Railbelt Grid,671.9,Jet Fuel,12,2021
0266550,Salcha,Railbelt Grid,3102.2,Landfill Gas,12,2021
0266550,Salcha,Railbelt Grid,7936.0,Waste Coal,12,2021
0266550,Salcha,Railbelt Grid,10483.3,Wind,12,2021
0266550,Salcha,Railbelt Grid,11025.8,Distillate Fuel Oil,12,2021
0266550,Salcha,Railbelt Grid,31520.3,Subbituminous Coal,12,2021
0266550,Salcha,Railbelt Grid,37587.0,Waste Oil,12,2021
0266550,Salcha,Railbelt Grid,37620.9,Lignite Coal,12,2021
0266550,Salcha,Railbelt Grid,57546.2,Water at Hydroelectric Turbine,12,2021
0266550,Salcha,Railbelt Grid,284968.2,Natural Gas,12,2021
0266550,Salcha,Railbelt Grid,-186.0,Electricity used for Energy Storage,11,2021
0266550,Salcha,Railbelt Grid,3801.0,Landfill Gas,11,2021
0266550,Salcha,Railbelt Grid,5705.0,Wind,11,2021
0266550,Salcha,Railbelt Grid,8333.2,Waste Coal,11,2021
0266550,Salcha,Railbelt Grid,8907.3,Distillate Fuel Oil,11,2021
0266550,Salcha,Railbelt Grid,30705.9,Lignite Coal,11,2021
0266550,Salcha,Railbelt Grid,33964.3,Waste Oil,11,2021
0266550,Salcha,Railbelt Grid,37839.0,Subbituminous Coal,11,2021
0266550,Salcha,Railbelt Grid,44785.0,Water at Hydroelectric Turbine,11,2021
0266550,Salcha,Railbelt Grid,274821.5,Natural Gas,11,2021
0266550,Salcha,Railbelt Grid,-418.0,Electricity used for Energy Storage,10,2021
0266550,Salcha,Railbelt Grid,3622.8,Waste Coal,10,2021
0266550,Salcha,Railbelt Grid,3905.0,Landfill Gas,10,2021
0266550,Salcha,Railbelt Grid,5966.1,Lignite Coal,10,2021
0266550,Salcha,Railbelt Grid,10040.2,Wind,10,2021
0266550,Salcha,Railbelt Grid,16193.3,Distillate Fuel Oil,10,2021
0266550,Salcha,Railbelt Grid,36919.0,Subbituminous Coal,10,2021
0266550,Salcha,Railbelt Grid,38211.8,Water at Hydroelectric Turbine,10,2021
0266550,Salcha,Railbelt Grid,39175.0,Waste Oil,10,2021
0266550,Salcha,Railbelt Grid,248521.1,Natural Gas,10,2021
0266550,Salcha,Railbelt Grid,-416.0,Electricity used for Energy Storage,9,2021
0266550,Salcha,Railbelt Grid,2702.0,Landfill Gas,9,2021
0266550,Salcha,Railbelt Grid,5311.0,Waste Coal,9,2021
0266550,Salcha,Railbelt Grid,9856.5,Lignite Coal,9,2021
0266550,Salcha,Railbelt Grid,9940.6,Wind,9,2021
0266550,Salcha,Railbelt Grid,19477.6,Distillate Fuel Oil,9,2021
0266550,Salcha,Railbelt Grid,32461.2,Subbituminous Coal,9,2021
0266550,Salcha,Railbelt Grid,35725.0,Waste Oil,9,2021
0266550,Salcha,Railbelt Grid,37237.5,Water at Hydroelectric Turbine,9,2021
0266550,Salcha,Railbelt Grid,214136.4,Natural Gas,9,2021
0266550,Salcha,Railbelt Grid,-306.0,Electricity used for Energy Storage,8,2021
0266550,Salcha,Railbelt Grid,2904.0,Landfill Gas,8,2021
0266550,Salcha,Railbelt Grid,9014.8,Waste Coal,8,2021
0266550,Salcha,Railbelt Grid,9057.2,Distillate Fuel Oil,8,2021
0266550,Salcha,Railbelt Grid,9701.9,Wind,8,2021
0266550,Salcha,Railbelt Grid,17515.1,Lignite Coal,8,2021
0266550,Salcha,Railbelt Grid,30444.0,Subbituminous Coal,8,2021
0266550,Salcha,Railbelt Grid,30759.6,Waste Oil,8,2021
0266550,Salcha,Railbelt Grid,45399.3,Water at Hydroelectric Turbine,8,2021
0266550,Salcha,Railbelt Grid,271518.5,Natural Gas,8,2021
0266550,Salcha,Railbelt Grid,-303.0,Electricity used for Energy Storage,7,2021
0266550,Salcha,Railbelt Grid,2860.0,Landfill Gas,7,2021
0266550,Salcha,Railbelt Grid,3767.2,Distillate Fuel Oil,7,2021
0266550,Salcha,Railbelt Grid,9575.8,Wind,7,2021
0266550,Salcha,Railbelt Grid,11381.4,Waste Coal,7,2021
0266550,Salcha,Railbelt Grid,22495.1,Waste Oil,7,2021
0266550,Salcha,Railbelt Grid,30883.0,Lignite Coal,7,2021
0266550,Salcha,Railbelt Grid,33452.0,Subbituminous Coal,7,2021
0266550,Salcha,Railbelt Grid,48113.5,Water at Hydroelectric Turbine,7,2021
0266550,Salcha,Railbelt Grid,254861.6,Natural Gas,7,2021
0266550,Salcha,Railbelt Grid,-382.0,Electricity used for Energy Storage,6,2021
0266550,Salcha,Railbelt Grid,2775.0,Landfill Gas,6,2021
0266550,Salcha,Railbelt Grid,3061.2,Distillate Fuel Oil,6,2021
0266550,Salcha,Railbelt Grid,8129.1,Wind,6,2021
0266550,Salcha,Railbelt Grid,11109.6,Waste Coal,6,2021
0266550,Salcha,Railbelt Grid,25497.4,Waste Oil,6,2021
0266550,Salcha,Railbelt Grid,25908.1,Lignite Coal,6,2021
0266550,Salcha,Railbelt Grid,31531.0,Subbituminous Coal,6,2021
0266550,Salcha,Railbelt Grid,54037.3,Water at Hydroelectric Turbine,6,2021
0266550,Salcha,Railbelt Grid,224318.2,Natural Gas,6,2021
0266550,Salcha,Railbelt Grid,-291.0,Electricity used for Energy Storage,5,2021
0266550,Salcha,Railbelt Grid,2943.0,Landfill Gas,5,2021
0266550,Salcha,Railbelt Grid,4043.2,Distillate Fuel Oil,5,2021
0266550,Salcha,Railbelt Grid,7867.3,Wind,5,2021
0266550,Salcha,Railbelt Grid,8671.7,Waste Coal,5,2021
0266550,Salcha,Railbelt Grid,16518.9,Waste Oil,5,2021
0266550,Salcha,Railbelt Grid,28822.2,Subbituminous Coal,5,2021
0266550,Salcha,Railbelt Grid,30131.1,Lignite Coal,5,2021
0266550,Salcha,Railbelt Grid,50188.1,Water at Hydroelectric Turbine,5,2021
0266550,Salcha,Railbelt Grid,224255.3,Natural Gas,5,2021
0266550,Salcha,Railbelt Grid,-286.0,Electricity used for Energy Storage,4,2021
0266550,Salcha,Railbelt Grid,2676.1,Landfill Gas,4,2021
0266550,Salcha,Railbelt Grid,2874.0,Waste Coal,4,2021
0266550,Salcha,Railbelt Grid,6660.8,Wind,4,2021
0266550,Salcha,Railbelt Grid,9100.7,Lignite Coal,4,2021
0266550,Salcha,Railbelt Grid,9172.4,Distillate Fuel Oil,4,2021
0266550,Salcha,Railbelt Grid,27566.0,Subbituminous Coal,4,2021
0266550,Salcha,Railbelt Grid,33111.0,Waste Oil,4,2021
0266550,Salcha,Railbelt Grid,40510.2,Water at Hydroelectric Turbine,4,2021
0266550,Salcha,Railbelt Grid,233823.2,Natural Gas,4,2021
0266550,Salcha,Railbelt Grid,-233.0,Electricity used for Energy Storage,3,2021
0266550,Salcha,Railbelt Grid,3374.8,Landfill Gas,3,2021
0266550,Salcha,Railbelt Grid,6779.6,Waste Coal,3,2021
0266550,Salcha,Railbelt Grid,8386.9,Wind,3,2021
0266550,Salcha,Railbelt Grid,8712.3,Distillate Fuel Oil,3,2021
0266550,Salcha,Railbelt Grid,26073.1,Lignite Coal,3,2021
0266550,Salcha,Railbelt Grid,34086.0,Subbituminous Coal,3,2021
0266550,Salcha,Railbelt Grid,34953.9,Waste Oil,3,2021
0266550,Salcha,Railbelt Grid,45926.0,Water at Hydroelectric Turbine,3,2021
0266550,Salcha,Railbelt Grid,249286.7,Natural Gas,3,2021
0266550,Salcha,Railbelt Grid,-219.0,Electricity used for Energy Storage,2,2021
0266550,Salcha,Railbelt Grid,3467.1,Landfill Gas,2,2021
0266550,Salcha,Railbelt Grid,6729.7,Wind,2,2021
0266550,Salcha,Railbelt Grid,7259.2,Waste Coal,2,2021
0266550,Salcha,Railbelt Grid,8004.8,Distillate Fuel Oil,2,2021
0266550,Salcha,Railbelt Grid,21795.4,Lignite Coal,2,2021
0266550,Salcha,Railbelt Grid,28240.0,Subbituminous Coal,2,2021
0266550,Salcha,Railbelt Grid,32984.0,Waste Oil,2,2021
0266550,Salcha,Railbelt Grid,47886.9,Water at Hydroelectric Turbine,2,2021
0266550,Salcha,Railbelt Grid,244931.4,Natural Gas,2,2021
0266550,Salcha,Railbelt Grid,-256.0,Electricity used for Energy Storage,1,2021
0266550,Salcha,Railbelt Grid,3560.7,Landfill Gas,1,2021
0266550,Salcha,Railbelt Grid,5045.9,Distillate Fuel Oil,1,2021
0266550,Salcha,Railbelt Grid,8840.3,Wind,1,2021
0266550,Salcha,Railbelt Grid,10496.3,Waste Coal,1,2021
0266550,Salcha,Railbelt Grid,28096.1,Lignite Coal,1,2021
0266550,Salcha,Railbelt Grid,32761.0,Waste Oil,1,2021
0266550,Salcha,Railbelt Grid,33572.0,Subbituminous Coal,1,2021
0266550,Salcha,Railbelt Grid,57551.3,Water at Hydroelectric Turbine,1,2021
0266550,Salcha,Railbelt Grid,258639.0,Natural Gas,1,2021
0267020,Sand Point,Sand Point Grid,13.8,Wind,12,2021
0267020,Sand Point,Sand Point Grid,299.8,Distillate Fuel Oil,12,2021
0267020,Sand Point,Sand Point Grid,7.5,Wind,11,2021
0267020,Sand Point,Sand Point Grid,296.0,Distillate Fuel Oil,11,2021
0267020,Sand Point,Sand Point Grid,13.2,Wind,10,2021
0267020,Sand Point,Sand Point Grid,316.9,Distillate Fuel Oil,10,2021
0267020,Sand Point,Sand Point Grid,13.1,Wind,9,2021
0267020,Sand Point,Sand Point Grid,319.7,Distillate Fuel Oil,9,2021
0267020,Sand Point,Sand Point Grid,12.7,Wind,8,2021
0267020,Sand Point,Sand Point Grid,286.3,Distillate Fuel Oil,8,2021
0267020,Sand Point,Sand Point Grid,12.6,Wind,7,2021
0267020,Sand Point,Sand Point Grid,235.2,Distillate Fuel Oil,7,2021
0267020,Sand Point,Sand Point Grid,10.7,Wind,6,2021
0267020,Sand Point,Sand Point Grid,265.8,Distillate Fuel Oil,6,2021
0267020,Sand Point,Sand Point Grid,10.3,Wind,5,2021
0267020,Sand Point,Sand Point Grid,298.1,Distillate Fuel Oil,5,2021
0267020,Sand Point,Sand Point Grid,8.7,Wind,4,2021
0267020,Sand Point,Sand Point Grid,333.4,Distillate Fuel Oil,4,2021
0267020,Sand Point,Sand Point Grid,11.0,Wind,3,2021
0267020,Sand Point,Sand Point Grid,288.4,Distillate Fuel Oil,3,2021
0267020,Sand Point,Sand Point Grid,8.8,Wind,2,2021
0267020,Sand Point,Sand Point Grid,311.6,Distillate Fuel Oil,2,2021
0267020,Sand Point,Sand Point Grid,11.6,Wind,1,2021
0267020,Sand Point,Sand Point Grid,344.5,Distillate Fuel Oil,1,2021
0267460,Savoonga,Savoonga Grid,234.1,Distillate Fuel Oil,12,2021
0267460,Savoonga,Savoonga Grid,236.6,Distillate Fuel Oil,11,2021
0267460,Savoonga,Savoonga Grid,200.3,Distillate Fuel Oil,10,2021
0267460,Savoonga,Savoonga Grid,4.4,Wind,9,2021
0267460,Savoonga,Savoonga Grid,186.5,Distillate Fuel Oil,9,2021
0267460,Savoonga,Savoonga Grid,13.5,Wind,8,2021
0267460,Savoonga,Savoonga Grid,178.1,Distillate Fuel Oil,8,2021
0267460,Savoonga,Savoonga Grid,170.5,Distillate Fuel Oil,7,2021
0267460,Savoonga,Savoonga Grid,7.4,Wind,6,2021
0267460,Savoonga,Savoonga Grid,184.5,Distillate Fuel Oil,6,2021
0267460,Savoonga,Savoonga Grid,18.7,Wind,5,2021
0267460,Savoonga,Savoonga Grid,182.3,Distillate Fuel Oil,5,2021
0267460,Savoonga,Savoonga Grid,202.9,Distillate Fuel Oil,4,2021
0267460,Savoonga,Savoonga Grid,235.0,Distillate Fuel Oil,3,2021
0267460,Savoonga,Savoonga Grid,0.1,Wind,2,2021
0267460,Savoonga,Savoonga Grid,246.3,Distillate Fuel Oil,2,2021
0267460,Savoonga,Savoonga Grid,10.8,Wind,1,2021
0267460,Savoonga,Savoonga Grid,215.5,Distillate Fuel Oil,1,2021
0267570,Saxman,SEAPA Grid,123.1,Distillate Fuel Oil,12,2021
0267570,Saxman,SEAPA Grid,28339.8,Water at Hydroelectric Turbine,12,2021
0267570,Saxman,SEAPA Grid,110.8,Distillate Fuel Oil,11,2021
0267570,Saxman,SEAPA Grid,22055.3,Water at Hydroelectric Turbine,11,2021
0267570,Saxman,SEAPA Grid,141.9,Distillate Fuel Oil,10,2021
0267570,Saxman,SEAPA Grid,18818.2,Water at Hydroelectric Turbine,10,2021
0267570,Saxman,SEAPA Grid,142.8,Distillate Fuel Oil,9,2021
0267570,Saxman,SEAPA Grid,18338.3,Water at Hydroelectric Turbine,9,2021
0267570,Saxman,SEAPA Grid,110.3,Distillate Fuel Oil,8,2021
0267570,Saxman,SEAPA Grid,22357.8,Water at Hydroelectric Turbine,8,2021
