fips_code,name,residents_employed,unemployment_insurance_claimants,measurement_year
0214330,Chuathbaluk,50,11,2006
0214330,Chuathbaluk,53,16,2005
0214330,Chuathbaluk,53,24,2004
0214330,Chuathbaluk,52,18,2003
0214330,Chuathbaluk,45,8,2002
0214330,Chuathbaluk,58,16,2001
0214880,Circle,42,17,2016
0214880,Circle,42,17,2015
0214880,Circle,44,18,2014
0214880,Circle,37,21,2013
0214880,Circle,41,18,2012
0214880,Circle,41,14,2011
0214880,Circle,41,17,2010
0214880,Circle,32,17,2009
0214880,Circle,22,13,2008
0214880,Circle,38,7,2007
0214880,Circle,25,11,2006
0214880,Circle,46,14,2005
0214880,Circle,40,17,2004
0214880,Circle,31,27,2003
0214880,Circle,43,23,2002
0214880,Circle,50,19,2001
0215320,Clam Gulch,75,20,2016
0215320,Clam Gulch,75,20,2015
0215320,Clam Gulch,77,21,2014
0215320,Clam Gulch,89,20,2013
0215320,Clam Gulch,83,28,2012
0215320,Clam Gulch,82,21,2011
0215320,Clam Gulch,76,20,2010
0215320,Clam Gulch,74,27,2009
0215320,Clam Gulch,78,28,2008
0215320,Clam Gulch,79,26,2007
0215320,Clam Gulch,77,26,2006
0215320,Clam Gulch,83,34,2005
0215320,Clam Gulch,94,41,2004
0215320,Clam Gulch,102,35,2003
0215320,Clam Gulch,85,35,2002
0215320,Clam Gulch,77,26,2001
0215430,Clark's Point,18,2,2016
0215430,Clark's Point,18,2,2015
0215430,Clark's Point,17,5,2014
0215430,Clark's Point,20,4,2013
0215430,Clark's Point,27,8,2012
0215430,Clark's Point,33,8,2011
0215430,Clark's Point,33,8,2010
0215430,Clark's Point,28,7,2009
0215430,Clark's Point,24,4,2008
0215430,Clark's Point,37,9,2007
0215430,Clark's Point,45,10,2006
0215430,Clark's Point,37,7,2005
0215430,Clark's Point,29,7,2004
0215430,Clark's Point,36,9,2003
0215430,Clark's Point,37,14,2002
0215430,Clark's Point,36,9,2001
0216360,Coffman Cove,69,18,2016
0216360,Coffman Cove,69,18,2015
0216360,Coffman Cove,78,27,2014
0216360,Coffman Cove,69,22,2013
0216360,Coffman Cove,73,29,2012
0216360,Coffman Cove,67,34,2011
0216360,Coffman Cove,77,33,2010
0216360,Coffman Cove,74,39,2009
0216360,Coffman Cove,78,28,2008
0216360,Coffman Cove,78,35,2007
0216360,Coffman Cove,89,35,2006
0216360,Coffman Cove,86,36,2005
0216360,Coffman Cove,89,42,2004
0216360,Coffman Cove,83,37,2003
0216360,Coffman Cove,79,43,2002
0216360,Coffman Cove,81,48,2001
0216420,Cohoe,531,60,2016
0216420,Cohoe,531,60,2015
0216420,Cohoe,494,70,2014
0216420,Cohoe,522,103,2013
0216420,Cohoe,544,118,2012
0216420,Cohoe,551,136,2011
0216420,Cohoe,530,142,2010
0216420,Cohoe,535,137,2009
0216420,Cohoe,530,114,2008
0216420,Cohoe,484,91,2007
0216420,Cohoe,465,92,2006
0216420,Cohoe,458,99,2005
0216420,Cohoe,493,131,2004
0216420,Cohoe,446,120,2003
0216420,Cohoe,426,135,2002
0216420,Cohoe,424,98,2001
0216530,Cold Bay,23,1,2016
0216530,Cold Bay,23,1,2015
0216530,Cold Bay,31,2,2014
0216530,Cold Bay,34,3,2013
0216530,Cold Bay,36,4,2012
0216530,Cold Bay,34,5,2011
0216530,Cold Bay,41,5,2010
0216530,Cold Bay,38,1,2009
0216530,Cold Bay,41,1,2008
0216530,Cold Bay,29,1,2007
0216530,Cold Bay,34,4,2006
0216530,Cold Bay,34,4,2005
0216530,Cold Bay,32,3,2004
0216530,Cold Bay,39,4,2003
0216530,Cold Bay,45,7,2002
0216530,Cold Bay,30,4,2001
0216630,Coldfoot,10,1,2016
0216630,Coldfoot,10,1,2015
0216630,Coldfoot,10,0,2014
0216630,Coldfoot,12,2,2013
0216630,Coldfoot,18,2,2012
0216630,Coldfoot,15,4,2011
0216630,Coldfoot,13,2,2010
0216630,Coldfoot,12,1,2009
0216630,Coldfoot,13,2,2008
0216630,Coldfoot,11,4,2007
0216630,Coldfoot,14,2,2006
0216630,Coldfoot,13,4,2005
0216630,Coldfoot,11,5,2004
0216630,Coldfoot,20,7,2003
0216630,Coldfoot,14,3,2002
0216630,Coldfoot,14,5,2001
0216750,College,5527,530,2016
0216750,College,5527,530,2015
0216750,College,5674,643,2014
0216750,College,5667,762,2013
0216750,College,5792,891,2012
0216750,College,5776,888,2011
0216750,College,5717,876,2010
0216750,College,5613,792,2009
0216750,College,5630,615,2008
0216750,College,5567,504,2007
0216750,College,5601,551,2006
0216750,College,5670,565,2005
0216750,College,5685,697,2004
0216750,College,5590,720,2003
0216750,College,5602,653,2002
0216750,College,5636,683,2001
0217190,Cooper Landing,121,39,2016
0217190,Cooper Landing,121,39,2015
0217190,Cooper Landing,136,39,2014
0217190,Cooper Landing,134,36,2013
0217190,Cooper Landing,137,46,2012
0217190,Cooper Landing,133,53,2011
0217190,Cooper Landing,142,56,2010
0217190,Cooper Landing,139,48,2009
0217190,Cooper Landing,137,45,2008
0217190,Cooper Landing,136,47,2007
0217190,Cooper Landing,144,45,2006
0217190,Cooper Landing,136,33,2005
0217190,Cooper Landing,144,49,2004
0217190,Cooper Landing,144,42,2003
0217190,Cooper Landing,144,44,2002
0217190,Cooper Landing,147,54,2001
0217300,Copper Center,85,19,2016
0217300,Copper Center,85,19,2015
0217300,Copper Center,87,17,2014
0217300,Copper Center,95,25,2013
0217300,Copper Center,100,18,2012
0217300,Copper Center,100,26,2011
0217300,Copper Center,104,33,2010
0217300,Copper Center,113,29,2009
0217300,Copper Center,109,34,2008
0217300,Copper Center,109,46,2007
0217300,Copper Center,139,41,2006
0217300,Copper Center,152,46,2005
0217300,Copper Center,150,50,2004
0217300,Copper Center,165,58,2003
0217300,Copper Center,134,47,2002
0217300,Copper Center,139,47,2001
0217410,Cordova,1104,193,2016
0217410,Cordova,1104,193,2015
0217410,Cordova,1063,220,2014
0217410,Cordova,1026,206,2013
0217410,Cordova,1072,249,2012
0217410,Cordova,1045,240,2011
0217410,Cordova,1064,231,2010
0217410,Cordova,1017,210,2009
0217410,Cordova,1063,209,2008
0217410,Cordova,1057,233,2007
0217410,Cordova,1047,235,2006
0217410,Cordova,1073,250,2005
0217410,Cordova,1077,293,2004
0217410,Cordova,1125,305,2003
0217410,Cordova,1110,289,2002
0217410,Cordova,1133,297,2001
0217670,Covenant Life,42,7,2016
0217670,Covenant Life,42,7,2015
0217670,Covenant Life,40,6,2014
0217670,Covenant Life,33,8,2013
0217670,Covenant Life,43,14,2012
0217670,Covenant Life,44,16,2011
0217670,Covenant Life,48,20,2010
0217670,Covenant Life,45,19,2009
0217670,Covenant Life,41,15,2008
0217670,Covenant Life,45,14,2007
0217670,Covenant Life,42,14,2006
0217670,Covenant Life,39,9,2005
0217670,Covenant Life,39,12,2004
0217670,Covenant Life,30,15,2003
0217670,Covenant Life,34,9,2002
0217670,Covenant Life,41,7,2001
0217740,Craig,505,106,2016
0217740,Craig,505,106,2015
0217740,Craig,547,128,2014
0217740,Craig,536,114,2013
0217740,Craig,556,160,2012
0217740,Craig,551,161,2011
0217740,Craig,533,147,2010
0217740,Craig,546,147,2009
0217740,Craig,538,128,2008
0217740,Craig,508,126,2007
0217740,Craig,547,142,2006
0217740,Craig,564,133,2005
0217740,Craig,567,141,2004
0217740,Craig,592,177,2003
0217740,Craig,587,196,2002
0217740,Craig,638,228,2001
0217850,Crooked Creek,51,14,2016
0217850,Crooked Creek,51,14,2015
0217850,Crooked Creek,63,15,2014
0217850,Crooked Creek,54,23,2013
0217850,Crooked Creek,50,22,2012
0217850,Crooked Creek,71,21,2011
0217850,Crooked Creek,63,22,2010
0217850,Crooked Creek,65,27,2009
0217850,Crooked Creek,67,28,2008
0217850,Crooked Creek,60,20,2007
0217850,Crooked Creek,61,15,2006
0217850,Crooked Creek,65,23,2005
0217850,Crooked Creek,60,23,2004
0217850,Crooked Creek,56,20,2003
0217850,Crooked Creek,61,19,2002
0217850,Crooked Creek,53,15,2001
0217960,Crown Point,16,7,2016
0217960,Crown Point,16,7,2015
0217960,Crown Point,24,10,2014
0217960,Crown Point,25,9,2013
0217960,Crown Point,18,9,2012
0217960,Crown Point,22,9,2011
0217960,Crown Point,26,10,2010
0217960,Crown Point,24,10,2009
0217960,Crown Point,20,7,2008
0217960,Crown Point,22,4,2007
0217960,Crown Point,24,7,2006
0217960,Crown Point,25,8,2005
0217960,Crown Point,33,9,2004
0217960,Crown Point,30,9,2003
0217960,Crown Point,31,9,2002
0217960,Crown Point,26,10,2001
0218510,Deering,64,13,2016
0218510,Deering,64,13,2015
0218510,Deering,67,19,2014
0218510,Deering,63,20,2013
0218510,Deering,69,32,2012
0218510,Deering,70,14,2011
0218510,Deering,67,18,2010
0218510,Deering,66,22,2009
0218510,Deering,71,15,2008
0218510,Deering,69,21,2007
0218510,Deering,72,15,2006
0218510,Deering,67,21,2005
0218510,Deering,78,26,2004
0218510,Deering,73,28,2003
0218510,Deering,67,22,2002
0218510,Deering,77,19,2001
0218620,Delta Junction,486,67,2016
0218620,Delta Junction,486,67,2015
0218620,Delta Junction,489,89,2014
0218620,Delta Junction,486,112,2013
0218620,Delta Junction,498,128,2012
0218620,Delta Junction,476,129,2011
0218620,Delta Junction,460,125,2010
0218620,Delta Junction,464,130,2009
0218620,Delta Junction,479,84,2008
0218620,Delta Junction,454,60,2007
0218620,Delta Junction,506,108,2006
0218620,Delta Junction,481,85,2005
0218620,Delta Junction,443,95,2004
0218620,Delta Junction,407,85,2003
0218620,Delta Junction,349,76,2002
0218620,Delta Junction,358,84,2001
0218675,Deltana,733,114,2016
0218675,Deltana,733,114,2015
0218675,Deltana,701,132,2014
0218675,Deltana,713,174,2013
0218675,Deltana,733,171,2012
0218675,Deltana,742,179,2011
0218675,Deltana,733,195,2010
0218675,Deltana,821,205,2009
0218675,Deltana,779,147,2008
0218675,Deltana,789,130,2007
0218675,Deltana,749,160,2006
0218675,Deltana,739,117,2005
0218675,Deltana,671,129,2004
0218675,Deltana,585,130,2003
0218675,Deltana,555,149,2002
0218675,Deltana,534,127,2001
0218925,Diamond Ridge,445,33,2016
0218925,Diamond Ridge,445,33,2015
0218925,Diamond Ridge,439,56,2014
0218925,Diamond Ridge,450,63,2013
0218925,Diamond Ridge,469,86,2012
0218925,Diamond Ridge,468,76,2011
0218925,Diamond Ridge,464,86,2010
0218925,Diamond Ridge,395,66,2009
0218925,Diamond Ridge,380,35,2008
0218925,Diamond Ridge,388,48,2007
0218925,Diamond Ridge,371,45,2006
0218925,Diamond Ridge,389,56,2005
0218925,Diamond Ridge,415,72,2004
0218925,Diamond Ridge,342,68,2003
0218925,Diamond Ridge,361,82,2002
0218925,Diamond Ridge,710,138,2001
0218950,Dillingham,1166,97,2016
0218950,Dillingham,1166,97,2015
0218950,Dillingham,1188,147,2014
0218950,Dillingham,1145,156,2013
0218950,Dillingham,1154,193,2012
0218950,Dillingham,1170,215,2011
0218950,Dillingham,1162,196,2010
0218950,Dillingham,1150,164,2009
0218950,Dillingham,1174,119,2008
0218950,Dillingham,1182,116,2007
0218950,Dillingham,1134,124,2006
0218950,Dillingham,1126,143,2005
0218950,Dillingham,1181,166,2004
0218950,Dillingham,1169,174,2003
0218950,Dillingham,1210,185,2002
0218950,Dillingham,1191,149,2001
0219060,Diomede,51,5,2016
0219060,Diomede,51,5,2015
0219060,Diomede,58,8,2014
0219060,Diomede,51,13,2013
0219060,Diomede,51,12,2012
0219060,Diomede,50,10,2011
0219060,Diomede,53,12,2010
0219060,Diomede,63,11,2009
0219060,Diomede,60,13,2008
0219060,Diomede,66,16,2007
0219060,Diomede,56,12,2006
0219060,Diomede,65,18,2005
0219060,Diomede,75,13,2004
0219060,Diomede,67,10,2003
0219060,Diomede,59,4,2002
0219060,Diomede,59,5,2001
0219720,Dot Lake,8,3,2016
0219720,Dot Lake,8,3,2015
0219720,Dot Lake,9,0,2014
0219720,Dot Lake,11,1,2013
0219720,Dot Lake,11,2,2012
0219720,Dot Lake,11,3,2011
0219720,Dot Lake,10,3,2010
0219720,Dot Lake,7,2,2008
0219720,Dot Lake,7,3,2007
0219720,Dot Lake,9,1,2006
0219720,Dot Lake,19,5,2005
0219720,Dot Lake,15,4,2004
0219720,Dot Lake,13,2,2003
0219720,Dot Lake,12,4,2002
0219720,Dot Lake,9,2,2001
0219750,Dot Lake Village,13,4,2016
0219750,Dot Lake Village,13,4,2015
0219750,Dot Lake Village,9,7,2014
0219750,Dot Lake Village,14,11,2013
0219750,Dot Lake Village,14,10,2012
0219750,Dot Lake Village,14,6,2011
0219750,Dot Lake Village,16,10,2010
0219750,Dot Lake Village,15,6,2009
0219750,Dot Lake Village,13,4,2008
0219750,Dot Lake Village,19,11,2007
0219750,Dot Lake Village,19,9,2006
0219750,Dot Lake Village,14,3,2005
0219750,Dot Lake Village,17,6,2004
0219750,Dot Lake Village,15,6,2003
0219750,Dot Lake Village,11,7,2002
0219750,Dot Lake Village,17,4,2001
0220020,Dry Creek,19,2,2016
0220020,Dry Creek,19,2,2015
0220020,Dry Creek,20,0,2014
0220020,Dry Creek,17,1,2013
0220020,Dry Creek,19,1,2012
0220020,Dry Creek,22,1,2011
0220020,Dry Creek,27,1,2010
0220020,Dry Creek,15,0,2009
0220020,Dry Creek,15,1,2008
0220020,Dry Creek,13,0,2007
0220020,Dry Creek,18,2,2006
0220020,Dry Creek,15,0,2005
0220020,Dry Creek,18,1,2004
0220020,Dry Creek,19,2,2003
0220020,Dry Creek,27,3,2002
0220020,Dry Creek,17,1,2001
0220380,Eagle,38,9,2016
0220380,Eagle,38,9,2015
0220380,Eagle,39,7,2014
0220380,Eagle,40,14,2013
0220380,Eagle,39,18,2012
0220380,Eagle,40,25,2011
0220380,Eagle,43,27,2010
0220380,Eagle,53,18,2009
0220380,Eagle,46,18,2008
0220380,Eagle,42,16,2007
0220380,Eagle,53,21,2006
0220380,Eagle,53,24,2005
0220380,Eagle,51,25,2004
0220380,Eagle,53,21,2003
0220380,Eagle,55,20,2002
0220380,Eagle,61,15,2001
0220600,Eagle Village,20,7,2016
0220600,Eagle Village,20,7,2015
0220600,Eagle Village,17,5,2014
0220600,Eagle Village,13,8,2013
0220600,Eagle Village,18,13,2012
0220600,Eagle Village,18,5,2011
0220600,Eagle Village,21,7,2010
0220600,Eagle Village,23,6,2009
0220600,Eagle Village,20,6,2008
0220600,Eagle Village,33,6,2007
0220600,Eagle Village,18,7,2006
0220600,Eagle Village,16,3,2005
0220600,Eagle Village,19,4,2004
0220600,Eagle Village,16,6,2003
0220600,Eagle Village,20,7,2002
0220600,Eagle Village,19,3,2001
0220970,Edna Bay,14,5,2016
0220970,Edna Bay,14,5,2015
0220970,Edna Bay,17,7,2014
0220970,Edna Bay,15,7,2013
0220970,Edna Bay,13,5,2012
0220970,Edna Bay,15,5,2011
0220970,Edna Bay,10,6,2010
0220970,Edna Bay,11,5,2009
0220970,Edna Bay,8,5,2008
0220970,Edna Bay,7,5,2007
0220970,Edna Bay,7,3,2006
0220970,Edna Bay,7,4,2005
0220970,Edna Bay,11,5,2004
0220970,Edna Bay,12,5,2003
0220970,Edna Bay,16,6,2002
0220970,Edna Bay,16,4,2001
0221040,Eek,133,50,2016
0221040,Eek,133,50,2015
0221040,Eek,135,35,2014
0221040,Eek,135,58,2013
0221040,Eek,139,51,2012
0221040,Eek,135,45,2011
0221040,Eek,130,43,2010
0221040,Eek,130,45,2009
0221040,Eek,118,37,2008
0221040,Eek,125,32,2007
0221040,Eek,117,52,2006
0221040,Eek,128,45,2005
0221040,Eek,124,52,2004
0221040,Eek,125,56,2003
0221040,Eek,146,50,2002
0221040,Eek,122,40,2001
0221150,Egegik,41,6,2016
0221150,Egegik,41,6,2015
0221150,Egegik,42,7,2014
0221150,Egegik,42,8,2013
0221150,Egegik,36,9,2012
0221150,Egegik,39,14,2011
0221150,Egegik,32,9,2010
0221150,Egegik,37,9,2009
0221150,Egegik,33,8,2008
0221150,Egegik,35,8,2007
0221150,Egegik,37,14,2006
0221150,Egegik,44,16,2005
0221150,Egegik,39,16,2004
0221150,Egegik,43,21,2003
0221150,Egegik,45,22,2002
0221150,Egegik,45,18,2001
0221370,Eielson AFB,140,13,2016
0221370,Eielson AFB,140,13,2015
0221370,Eielson AFB,138,18,2014
0221370,Eielson AFB,142,26,2013
0221370,Eielson AFB,167,27,2012
0221370,Eielson AFB,175,34,2011
0221370,Eielson AFB,176,22,2010
0221370,Eielson AFB,242,35,2009
0221370,Eielson AFB,239,22,2008
0221370,Eielson AFB,275,37,2007
0221370,Eielson AFB,365,39,2006
0221370,Eielson AFB,410,57,2005
0221370,Eielson AFB,430,68,2004
0221370,Eielson AFB,459,97,2003
0221370,Eielson AFB,513,95,2002
0221370,Eielson AFB,556,85,2001
0221810,Ekwok,55,13,2016
0221810,Ekwok,55,13,2015
0221810,Ekwok,54,8,2014
0221810,Ekwok,53,13,2013
0221810,Ekwok,53,14,2012
0221810,Ekwok,53,18,2011
0221810,Ekwok,54,22,2010
0221810,Ekwok,53,17,2009
0221810,Ekwok,64,14,2008
0221810,Ekwok,58,14,2007
0221810,Ekwok,54,15,2006
0221810,Ekwok,57,10,2005
0221810,Ekwok,51,16,2004
0221810,Ekwok,54,23,2003
0221810,Ekwok,54,19,2002
0221810,Ekwok,51,11,2001
0222140,Elfin Cove,13,1,2016
0222140,Elfin Cove,13,1,2015
0222140,Elfin Cove,15,1,2014
0222140,Elfin Cove,14,4,2013
0222140,Elfin Cove,17,1,2012
0222140,Elfin Cove,12,3,2011
0222140,Elfin Cove,11,5,2010
0222140,Elfin Cove,15,3,2009
0222140,Elfin Cove,14,1,2008
0222140,Elfin Cove,15,3,2007
0222140,Elfin Cove,17,2,2006
0222140,Elfin Cove,15,2,2005
0222140,Elfin Cove,14,2,2004
0222140,Elfin Cove,21,3,2003
0222140,Elfin Cove,17,3,2002
0222140,Elfin Cove,12,1,2001
0222250,Elim,139,41,2016
0222250,Elim,139,41,2015
0222250,Elim,130,40,2014
0222250,Elim,138,50,2013
0222250,Elim,137,53,2012
0222250,Elim,139,52,2011
0222250,Elim,143,49,2010
0222250,Elim,130,51,2009
0222250,Elim,126,39,2008
0222250,Elim,125,49,2007
0222250,Elim,139,57,2006
0222250,Elim,143,54,2005
0222250,Elim,144,54,2004
0222250,Elim,155,64,2003
0222250,Elim,163,60,2002
0222250,Elim,147,40,2001
0222910,Emmonak,415,144,2016
0222910,Emmonak,415,144,2015
0222910,Emmonak,414,145,2014
0222910,Emmonak,406,174,2013
0222910,Emmonak,383,168,2012
0222910,Emmonak,403,177,2011
0222910,Emmonak,393,174,2010
0222910,Emmonak,395,166,2009
0222910,Emmonak,401,143,2008
0222910,Emmonak,348,128,2007
0222910,Emmonak,354,106,2006
0222910,Emmonak,336,120,2005
0222910,Emmonak,354,136,2004
0222910,Emmonak,351,128,2003
0222910,Emmonak,312,116,2002
0222910,Emmonak,315,124,2001
0223460,Ester,1053,110,2016
0223460,Ester,1053,110,2015
0223460,Ester,1046,107,2014
0223460,Ester,1089,142,2013
0223460,Ester,1084,150,2012
0223460,Ester,1037,151,2011
0223460,Ester,1015,160,2010
0223460,Ester,976,140,2009
0223460,Ester,952,105,2008
0223460,Ester,1003,99,2007
0223460,Ester,960,87,2006
0223460,Ester,940,90,2005
0223460,Ester,912,97,2004
0223460,Ester,904,98,2003
0223460,Ester,930,111,2002
0223460,Ester,900,103,2001
0223720,Eureka Roadhouse,11,2,2016
0223720,Eureka Roadhouse,11,2,2015
0223720,Eureka Roadhouse,9,0,2014
0223720,Eureka Roadhouse,7,1,2013
0223720,Eureka Roadhouse,10,3,2012
0223720,Eureka Roadhouse,9,1,2011
0223720,Eureka Roadhouse,9,0,2010
0223790,Evansville,5,2,2008
0223790,Evansville,5,2,2007
0223790,Evansville,5,1,2006
0223790,Evansville,5,1,2005
0223790,Evansville,6,2,2004
0223900,Excursion Inlet,5,2,2011
0223900,Excursion Inlet,7,6,2003
0223900,Excursion Inlet,8,5,2002
0223900,Excursion Inlet,12,6,2001
0224230,Fairbanks,10236,1292,2016
0224230,Fairbanks,10236,1292,2015
0224230,Fairbanks,10344,1551,2014
0224230,Fairbanks,10228,1984,2013
0224230,Fairbanks,10661,2125,2012
0224230,Fairbanks,10463,2203,2011
0224230,Fairbanks,10502,2157,2010
0224230,Fairbanks,10508,2025,2009
0224230,Fairbanks,10500,1592,2008
0224230,Fairbanks,10618,1400,2007
0224230,Fairbanks,10754,1498,2006
0224230,Fairbanks,10971,1538,2005
0224230,Fairbanks,11104,1969,2004
0224230,Fairbanks,11219,2147,2003
0224230,Fairbanks,11039,2125,2002
0224230,Fairbanks,11116,1898,2001
0224660,False Pass,24,1,2016
0224660,False Pass,24,1,2015
0224660,False Pass,13,0,2014
0224660,False Pass,21,2,2013
0224660,False Pass,14,2,2012
0224660,False Pass,16,2,2011
0224660,False Pass,18,2,2010
0224660,False Pass,21,3,2009
0224660,False Pass,19,5,2008
0224660,False Pass,21,2,2007
0224660,False Pass,24,2,2006
0224660,False Pass,28,4,2005
0224660,False Pass,31,9,2004
0224660,False Pass,34,6,2003
0224660,False Pass,39,8,2002
0224660,False Pass,36,6,2001
0225000,Farm Loop,483,37,2016
0225000,Farm Loop,483,37,2015
0225000,Farm Loop,464,46,2014
0225000,Farm Loop,481,65,2013
0225000,Farm Loop,465,77,2012
0225000,Farm Loop,468,76,2011
0225000,Farm Loop,460,83,2010
0225000,Farm Loop,543,81,2009
0225000,Farm Loop,584,70,2008
0225000,Farm Loop,548,50,2007
0225000,Farm Loop,533,65,2006
0225000,Farm Loop,494,47,2005
0225000,Farm Loop,474,60,2004
0225000,Farm Loop,468,67,2003
0225000,Farm Loop,500,66,2002
0225000,Farm Loop,456,46,2001
0224980,Farmers Loop,2130,209,2016
0224980,Farmers Loop,2130,209,2015
0224980,Farmers Loop,2216,245,2014
0224980,Farmers Loop,2253,304,2013
0224980,Farmers Loop,2333,347,2012
0224980,Farmers Loop,2304,340,2011
0224980,Farmers Loop,2315,353,2010
0224980,Farmers Loop,2009,271,2009
0224980,Farmers Loop,1668,166,2008
0224980,Farmers Loop,1849,163,2007
0224980,Farmers Loop,1783,176,2006
0224980,Farmers Loop,1772,164,2005
0224980,Farmers Loop,1700,176,2004
0224980,Farmers Loop,1667,194,2003
0224980,Farmers Loop,1585,174,2002
0224980,Farmers Loop,1649,158,2001
0225220,Ferry,10,4,2016
0225220,Ferry,10,4,2015
0225220,Ferry,10,5,2014
0225220,Ferry,10,6,2013
0225220,Ferry,12,8,2012
0225220,Ferry,12,9,2011
0225220,Ferry,12,8,2010
0225220,Ferry,15,10,2009
0225220,Ferry,14,8,2008
0225220,Ferry,14,4,2007
0225220,Ferry,10,6,2006
0225220,Ferry,15,6,2005
0225220,Ferry,16,6,2004
0225220,Ferry,13,6,2003
0225220,Ferry,12,5,2002
0225220,Ferry,13,9,2001
0225550,Fishhook,2302,283,2016
0225550,Fishhook,2302,283,2015
0225550,Fishhook,2290,258,2014
0225550,Fishhook,2156,308,2013
0225550,Fishhook,2149,353,2012
0225550,Fishhook,2062,344,2011
0225550,Fishhook,2027,379,2010
0225550,Fishhook,1446,252,2009
0225550,Fishhook,1433,194,2008
0225550,Fishhook,1320,166,2007
0225550,Fishhook,1263,175,2006
0225550,Fishhook,1201,176,2005
0225550,Fishhook,1100,191,2004
0225550,Fishhook,1010,189,2003
0225550,Fishhook,975,173,2002
0225550,Fishhook,973,175,2001
0226100,Fort Greely,42,1,2016
0226100,Fort Greely,42,1,2015
0226100,Fort Greely,42,3,2014
0226100,Fort Greely,48,4,2013
0226100,Fort Greely,70,14,2012
0226100,Fort Greely,67,13,2011
0226100,Fort Greely,51,7,2010
0226100,Fort Greely,67,8,2009
0226100,Fort Greely,74,12,2008
0226100,Fort Greely,91,9,2007
0226100,Fort Greely,73,7,2006
0226100,Fort Greely,43,7,2005
0226100,Fort Greely,12,2,2004
0226100,Fort Greely,11,2,2001
0226760,Fort Yukon,267,59,2016
0226760,Fort Yukon,267,59,2015
0226760,Fort Yukon,276,66,2014
0226760,Fort Yukon,287,105,2013
0226760,Fort Yukon,319,108,2012
0226760,Fort Yukon,323,123,2011
0226760,Fort Yukon,297,135,2010
0226760,Fort Yukon,311,141,2009
0226760,Fort Yukon,312,121,2008
0226760,Fort Yukon,312,116,2007
0226760,Fort Yukon,332,98,2006
0226760,Fort Yukon,308,88,2005
0226760,Fort Yukon,303,109,2004
0226760,Fort Yukon,278,99,2003
0226760,Fort Yukon,296,104,2002
0226760,Fort Yukon,268,92,2001
0226835,Four Mile Road,15,2,2016
0226835,Four Mile Road,15,2,2015
0226835,Four Mile Road,18,0,2014
0226835,Four Mile Road,14,1,2013
0226835,Four Mile Road,15,3,2012
0226835,Four Mile Road,19,4,2011
0226835,Four Mile Road,19,1,2010
0226835,Four Mile Road,21,6,2009
0226835,Four Mile Road,21,5,2008
0226835,Four Mile Road,24,3,2007
0226835,Four Mile Road,24,5,2006
0226835,Four Mile Road,19,2,2005
0226835,Four Mile Road,19,4,2004
0226835,Four Mile Road,23,6,2003
0226835,Four Mile Road,22,3,2002
0226835,Four Mile Road,23,3,2001
0226870,Fox,199,38,2016
0226870,Fox,199,38,2015
0226870,Fox,200,33,2014
0226870,Fox,209,45,2013
0226870,Fox,198,39,2012
0226870,Fox,211,46,2011
0226870,Fox,201,43,2010
0226870,Fox,193,41,2009
0226870,Fox,186,35,2008
0226870,Fox,180,24,2007
0226870,Fox,173,23,2006
0226870,Fox,178,40,2005
0226870,Fox,179,38,2004
0226870,Fox,154,35,2003
0226870,Fox,152,31,2002
0226870,Fox,146,26,2001
0226910,Fox River,101,8,2016
0226910,Fox River,101,8,2015
0226910,Fox River,90,10,2014
0226910,Fox River,106,15,2013
0226910,Fox River,106,11,2012
0226910,Fox River,100,7,2011
0226910,Fox River,107,16,2010
0226910,Fox River,97,6,2009
0226910,Fox River,104,6,2008
0226910,Fox River,102,7,2007
0226910,Fox River,111,11,2006
0226910,Fox River,93,10,2005
0226910,Fox River,84,13,2004
0226910,Fox River,87,10,2003
0226910,Fox River,86,8,2002
0226910,Fox River,87,9,2001
0227090,Fritz Creek,764,89,2016
0227090,Fritz Creek,764,89,2015
0227090,Fritz Creek,781,110,2014
0227090,Fritz Creek,781,110,2013
0227090,Fritz Creek,749,133,2012
0227090,Fritz Creek,758,137,2011
0227090,Fritz Creek,779,159,2010
0227090,Fritz Creek,755,162,2009
0227090,Fritz Creek,758,115,2008
0227090,Fritz Creek,712,125,2007
0227090,Fritz Creek,709,147,2006
0227090,Fritz Creek,730,147,2005
0227090,Fritz Creek,706,168,2004
0227090,Fritz Creek,665,157,2003
0227090,Fritz Creek,661,160,2002
0227090,Fritz Creek,649,161,2001
0227145,Funny River,329,50,2016
0227145,Funny River,329,50,2015
0227145,Funny River,306,57,2014
0227145,Funny River,313,65,2013
0227145,Funny River,318,81,2012
0227145,Funny River,314,92,2011
0227145,Funny River,291,88,2010
0227145,Funny River,290,86,2009
0227145,Funny River,274,64,2008
0227145,Funny River,269,46,2007
0227145,Funny River,265,50,2006
0227145,Funny River,276,56,2005
0227145,Funny River,285,69,2004
0227145,Funny River,281,77,2003
0227145,Funny River,267,74,2002
0227145,Funny River,242,65,2001
0227420,Gakona,72,10,2016
0227420,Gakona,72,10,2015
0227420,Gakona,72,13,2014
0227420,Gakona,82,22,2013
0227420,Gakona,84,14,2012
0227420,Gakona,88,16,2011
0227420,Gakona,88,23,2010
0227420,Gakona,101,21,2009
0227420,Gakona,112,25,2008
0227420,Gakona,112,23,2007
0227420,Gakona,117,15,2006
0227420,Gakona,107,21,2005
0227420,Gakona,113,30,2004
0227420,Gakona,106,32,2003
