fips_code,name,grid_id,net_generation_mwh,fuel_type,year,month
0272230,South Van Horn,215,5314.975,WND,2021,7
0272230,South Van Horn,215,4511.96,WND,2021,6
0272230,South Van Horn,215,4366.659,WND,2021,5
0272230,South Van Horn,215,3697.03,WND,2021,4
0272230,South Van Horn,215,4655.059,WND,2021,3
0272230,South Van Horn,215,3735.283,WND,2021,2
0272230,South Van Horn,215,4906.706,WND,2021,1
0272230,South Van Horn,215,14198.481,WAT,2021,12
0272230,South Van Horn,215,11049.903,WAT,2021,11
0272230,South Van Horn,215,9428.085,WAT,2021,10
0272230,South Van Horn,215,9187.67,WAT,2021,9
0272230,South Van Horn,215,11201.464,WAT,2021,8
0272230,South Van Horn,215,11871.139,WAT,2021,7
0272230,South Van Horn,215,13332.729,WAT,2021,6
0272230,South Van Horn,215,12383.02,WAT,2021,5
0272230,South Van Horn,215,9995.152,WAT,2021,4
0272230,South Van Horn,215,11331.402,WAT,2021,3
0272230,South Van Horn,215,11815.219,WAT,2021,2
0272230,South Van Horn,215,14199.736,WAT,2021,1
0272230,South Van Horn,215,54901.749,NG,2021,12
0272230,South Van Horn,215,52582.325,NG,2021,11
0272230,South Van Horn,215,56434.554,NG,2021,10
0272230,South Van Horn,215,59837.292,NG,2021,9
0272230,South Van Horn,215,72975.002,NG,2021,8
0272230,South Van Horn,215,71975.338,NG,2021,7
0272230,South Van Horn,215,63348.338,NG,2021,6
0272230,South Van Horn,215,50321.714,NG,2021,5
0272230,South Van Horn,215,46147.179,NG,2021,4
0272230,South Van Horn,215,46811.315,NG,2021,3
0272230,South Van Horn,215,47701.531,NG,2021,2
0272230,South Van Horn,215,55515.663,NG,2021,1
0272230,South Van Horn,215,7137,SUB,2021,12
0272230,South Van Horn,215,28.149,DFO,2021,12
0272230,South Van Horn,215,6903,SUB,2021,11
0272230,South Van Horn,215,25.322,DFO,2021,11
0272230,South Van Horn,215,5992,SUB,2021,10
0272230,South Van Horn,215,32.431,DFO,2021,10
0272230,South Van Horn,215,5607,SUB,2021,9
0272230,South Van Horn,215,32.642,DFO,2021,9
0272230,South Van Horn,215,5632,SUB,2021,8
0272230,South Van Horn,215,25.202,DFO,2021,8
0272230,South Van Horn,215,5413,SUB,2021,7
0272230,South Van Horn,215,17.476,DFO,2021,7
0272230,South Van Horn,215,5359,SUB,2021,6
0272230,South Van Horn,215,17.883,DFO,2021,6
0272230,South Van Horn,215,5571,SUB,2021,5
0272230,South Van Horn,215,13.322,DFO,2021,5
0272230,South Van Horn,215,6069,SUB,2021,4
0272230,South Van Horn,215,25.723,DFO,2021,4
0272230,South Van Horn,215,6629,SUB,2021,3
0272230,South Van Horn,215,26.76,DFO,2021,3
0272230,South Van Horn,215,6425,SUB,2021,2
0272230,South Van Horn,215,24.744,DFO,2021,2
0272230,South Van Horn,215,6923,SUB,2021,1
0272230,South Van Horn,215,22.346,DFO,2021,1
0272230,South Van Horn,215,375.325,WND,2021,12
0272230,South Van Horn,215,204.25,WND,2021,11
0272230,South Van Horn,215,359.461,WND,2021,10
0272230,South Van Horn,215,355.896,WND,2021,9
0272230,South Van Horn,215,347.35,WND,2021,8
0272230,South Van Horn,215,342.835,WND,2021,7
0272230,South Van Horn,215,291.038,WND,2021,6
0272230,South Van Horn,215,281.665,WND,2021,5
0272230,South Van Horn,215,238.472,WND,2021,4
0272230,South Van Horn,215,300.268,WND,2021,3
0272230,South Van Horn,215,240.939,WND,2021,2
0272230,South Van Horn,215,316.501,WND,2021,1
0272230,South Van Horn,215,-11.664,DFO,2021,12
0272230,South Van Horn,215,-10.493,DFO,2021,11
0272230,South Van Horn,215,-13.439,DFO,2021,10
0272230,South Van Horn,215,-13.526,DFO,2021,9
0272230,South Van Horn,215,-10.443,DFO,2021,8
0272230,South Van Horn,215,-7.242,DFO,2021,7
0272230,South Van Horn,215,-7.41,DFO,2021,6
0272230,South Van Horn,215,-5.52,DFO,2021,5
0272230,South Van Horn,215,-10.659,DFO,2021,4
0272230,South Van Horn,215,-11.089,DFO,2021,3
0272230,South Van Horn,215,-10.253,DFO,2021,2
0272230,South Van Horn,215,-9.262,DFO,2021,1
0272230,South Van Horn,215,3689.836,WAT,2021,12
0272230,South Van Horn,215,2871.598,WAT,2021,11
0272230,South Van Horn,215,2450.127,WAT,2021,10
0272230,South Van Horn,215,2387.65,WAT,2021,9
0272230,South Van Horn,215,2910.985,WAT,2021,8
0272230,South Van Horn,215,3085.017,WAT,2021,7
0272230,South Van Horn,215,3464.849,WAT,2021,6
0272230,South Van Horn,215,3218.043,WAT,2021,5
0272230,South Van Horn,215,2597.494,WAT,2021,4
0272230,South Van Horn,215,2944.753,WAT,2021,3
0272230,South Van Horn,215,3070.485,WAT,2021,2
0272230,South Van Horn,215,3690.163,WAT,2021,1
0272230,South Van Horn,215,17.144,DFO,2021,1
0272230,South Van Horn,215,18.981,DFO,2021,2
0272230,South Van Horn,215,20.528,DFO,2021,3
0272230,South Van Horn,215,19.733,DFO,2021,4
0272230,South Van Horn,215,10.219,DFO,2021,5
0272230,South Van Horn,215,13.718,DFO,2021,6
0272230,South Van Horn,215,13.406,DFO,2021,7
0272230,South Van Horn,215,19.333,DFO,2021,8
0272230,South Van Horn,215,25.041,DFO,2021,9
0272230,South Van Horn,215,24.878,DFO,2021,10
0272230,South Van Horn,215,19.425,DFO,2021,11
0272230,South Van Horn,215,21.594,DFO,2021,12
0272230,South Van Horn,215,25.636,DFO,2021,1
0272230,South Van Horn,215,28.387,DFO,2021,2
0272230,South Van Horn,215,30.701,DFO,2021,3
0272230,South Van Horn,215,29.512,DFO,2021,4
0272230,South Van Horn,215,15.284,DFO,2021,5
0272230,South Van Horn,215,20.516,DFO,2021,6
0272230,South Van Horn,215,20.049,DFO,2021,7
0272230,South Van Horn,215,28.914,DFO,2021,8
0272230,South Van Horn,215,37.449,DFO,2021,9
0272230,South Van Horn,215,37.207,DFO,2021,10
0272230,South Van Horn,215,29.051,DFO,2021,11
0272230,South Van Horn,215,32.294,DFO,2021,12
0272230,South Van Horn,215,39657.855,WAT,2021,12
0272230,South Van Horn,215,30863.544,WAT,2021,11
0272230,South Van Horn,215,26333.634,WAT,2021,10
0272230,South Van Horn,215,25662.131,WAT,2021,9
0272230,South Van Horn,215,31286.87,WAT,2021,8
0272230,South Van Horn,215,33157.341,WAT,2021,7
0272230,South Van Horn,215,37239.717,WAT,2021,6
0272230,South Van Horn,215,34587.082,WAT,2021,5
0272230,South Van Horn,215,27917.513,WAT,2021,4
0272230,South Van Horn,215,31649.8,WAT,2021,3
0272230,South Van Horn,215,33001.153,WAT,2021,2
0272230,South Van Horn,215,39661.36,WAT,2021,1
0272230,South Van Horn,215,63.514,NG,2021,12
0272230,South Van Horn,215,60.831,NG,2021,11
0272230,South Van Horn,215,65.288,NG,2021,10
0272230,South Van Horn,215,69.224,NG,2021,9
0272230,South Van Horn,215,84.423,NG,2021,8
0272230,South Van Horn,215,83.266,NG,2021,7
0272230,South Van Horn,215,73.286,NG,2021,6
0272230,South Van Horn,215,58.216,NG,2021,5
0272230,South Van Horn,215,53.387,NG,2021,4
0272230,South Van Horn,215,54.155,NG,2021,3
0272230,South Van Horn,215,55.185,NG,2021,2
0272230,South Van Horn,215,64.225,NG,2021,1
0272230,South Van Horn,215,857,NG,2021,12
0272230,South Van Horn,215,148,NG,2021,10
0272230,South Van Horn,215,-4,NG,2021,9
0272230,South Van Horn,215,-175,NG,2021,8
0272230,South Van Horn,215,317,NG,2021,7
0272230,South Van Horn,215,-158,NG,2021,6
0272230,South Van Horn,215,224,NG,2021,5
0272230,South Van Horn,215,420,NG,2021,3
0272230,South Van Horn,215,550,NG,2021,2
0272230,South Van Horn,215,-130,NG,2021,1
0272230,South Van Horn,215,2709.792,NG,2021,1
0272230,South Van Horn,215,2328.373,NG,2021,2
0272230,South Van Horn,215,2284.921,NG,2021,3
0272230,South Van Horn,215,2252.503,NG,2021,4
0272230,South Van Horn,215,2456.268,NG,2021,5
0272230,South Van Horn,215,3092.114,NG,2021,6
0272230,South Van Horn,215,3513.209,NG,2021,7
0272230,South Van Horn,215,3562.004,NG,2021,8
0272230,South Van Horn,215,2920.736,NG,2021,9
0272230,South Van Horn,215,2754.644,NG,2021,10
0272230,South Van Horn,215,2566.611,NG,2021,11
0272230,South Van Horn,215,2679.825,NG,2021,12
0272230,South Van Horn,215,-137,MWH,2021,12
0272230,South Van Horn,215,-186,MWH,2021,11
0272230,South Van Horn,215,-418,MWH,2021,10
0272230,South Van Horn,215,-416,MWH,2021,9
0272230,South Van Horn,215,-306,MWH,2021,8
0272230,South Van Horn,215,-303,MWH,2021,7
0272230,South Van Horn,215,-382,MWH,2021,6
0272230,South Van Horn,215,-291,MWH,2021,5
0272230,South Van Horn,215,-286,MWH,2021,4
0272230,South Van Horn,215,-233,MWH,2021,3
0272230,South Van Horn,215,-219,MWH,2021,2
0272230,South Van Horn,215,18194,NG,2021,1
0272230,South Van Horn,215,62335,NG,2021,1
0272230,South Van Horn,215,19699,NG,2021,2
0272230,South Van Horn,215,64211,NG,2021,2
0272230,South Van Horn,215,23221,NG,2021,3
0272230,South Van Horn,215,74414,NG,2021,3
0272230,South Van Horn,215,16592,NG,2021,4
0272230,South Van Horn,215,54121,NG,2021,4
0272230,South Van Horn,215,19181,NG,2021,5
0272230,South Van Horn,215,61924,NG,2021,5
0272230,South Van Horn,215,16591,NG,2021,6
0272230,South Van Horn,215,53790,NG,2021,6
0272230,South Van Horn,215,18078,NG,2021,7
0272230,South Van Horn,215,57177,NG,2021,7
0272230,South Van Horn,215,21502,NG,2021,8
0272230,South Van Horn,215,69865,NG,2021,8
0272230,South Van Horn,215,23518,NG,2021,9
0272230,South Van Horn,215,73485,NG,2021,9
0272230,South Van Horn,215,17093,NG,2021,10
0272230,South Van Horn,215,60754,NG,2021,10
0272230,South Van Horn,215,21544,NG,2021,11
0272230,South Van Horn,215,23967,NG,2021,12
0272230,South Van Horn,215,86392,NG,2021,12
0272230,South Van Horn,215,-256,MWH,2021,1
0272230,South Van Horn,215,12978,SUB,2021,12
0272230,South Van Horn,215,15387,SUB,2021,11
0272230,South Van Horn,215,17037,SUB,2021,10
0272230,South Van Horn,215,14586,SUB,2021,9
0272230,South Van Horn,215,12091,SUB,2021,8
0272230,South Van Horn,215,17186,SUB,2021,7
0272230,South Van Horn,215,16010,SUB,2021,6
0272230,South Van Horn,215,18581,SUB,2021,5
0272230,South Van Horn,215,9845,SUB,2021,4
0272230,South Van Horn,215,16795,SUB,2021,3
0272230,South Van Horn,215,6496,NG,2021,1
0272230,South Van Horn,215,5708,NG,2021,2
0272230,South Van Horn,215,5989,NG,2021,3
0272230,South Van Horn,215,6116,NG,2021,4
0272230,South Van Horn,215,6196,NG,2021,5
0272230,South Van Horn,215,6035,NG,2021,6
0272230,South Van Horn,215,5897,NG,2021,7
0272230,South Van Horn,215,5385,NG,2021,8
0272230,South Van Horn,215,4657,NG,2021,9
0272230,South Van Horn,215,4500,NG,2021,10
0272230,South Van Horn,215,3064,NG,2021,11
0272230,South Van Horn,215,4835,NG,2021,12
0272230,South Van Horn,215,11114,SUB,2021,2
0272230,South Van Horn,215,15505,SUB,2021,1
0272230,South Van Horn,215,-44,DFO,2021,1
0272230,South Van Horn,215,4635,SUB,2021,1
0272230,South Van Horn,215,-41,DFO,2021,2
0272230,South Van Horn,215,4532,SUB,2021,2
0272230,South Van Horn,215,-47,DFO,2021,3
0272230,South Van Horn,215,4650,SUB,2021,3
0272230,South Van Horn,215,-46,DFO,2021,4
0272230,South Van Horn,215,6244,SUB,2021,4
0272230,South Van Horn,215,-50,DFO,2021,5
0272230,South Van Horn,215,2.655,NG,2021,5
0272230,South Van Horn,215,37.15,DFO,2021,5
0272230,South Van Horn,215,87.195,SUB,2021,5
0272230,South Van Horn,215,-47,DFO,2021,6
0272230,South Van Horn,215,5849,SUB,2021,6
0272230,South Van Horn,215,-48,DFO,2021,7
0272230,South Van Horn,215,6314,SUB,2021,7
0272230,South Van Horn,215,-50,DFO,2021,8
0272230,South Van Horn,215,8282,SUB,2021,8
0272230,South Van Horn,215,-46,DFO,2021,9
0272230,South Van Horn,215,158.84,DFO,2021,9
0272230,South Van Horn,215,7978.16,SUB,2021,9
0272230,South Van Horn,215,-49,DFO,2021,10
0272230,South Van Horn,215,8636,SUB,2021,10
0272230,South Van Horn,215,-51,DFO,2021,11
0272230,South Van Horn,215,9232,SUB,2021,11
0272230,South Van Horn,215,0.816,NG,2021,12
0272230,South Van Horn,215,671.883,JF,2021,12
0272230,South Van Horn,215,4180.301,SUB,2021,12
0272230,South Van Horn,215,6509,SUB,2021,1
0272230,South Van Horn,215,6169,SUB,2021,2
0272230,South Van Horn,215,6012,SUB,2021,3
0272230,South Van Horn,215,5408,SUB,2021,4
0272230,South Van Horn,215,4583,SUB,2021,5
0272230,South Van Horn,215,4313,SUB,2021,6
0272230,South Van Horn,215,4539,SUB,2021,7
0272230,South Van Horn,215,4439,SUB,2021,8
0272230,South Van Horn,215,4290,SUB,2021,9
0272230,South Van Horn,215,5254,SUB,2021,10
0272230,South Van Horn,215,6317,SUB,2021,11
0272230,South Van Horn,215,7225,SUB,2021,12
0272230,South Van Horn,215,3102.219,LFG,2021,12
0272230,South Van Horn,215,0.781,NG,2021,12
0272230,South Van Horn,215,3801.019,LFG,2021,11
0272230,South Van Horn,215,0.981,NG,2021,11
0272230,South Van Horn,215,3905,LFG,2021,10
0272230,South Van Horn,215,2702,LFG,2021,9
0272230,South Van Horn,215,2904,LFG,2021,8
0272230,South Van Horn,215,2860,LFG,2021,7
0272230,South Van Horn,215,2775,LFG,2021,6
0272230,South Van Horn,215,2943,LFG,2021,5
0272230,South Van Horn,215,2676.137,LFG,2021,4
0272230,South Van Horn,215,16.863,NG,2021,4
0272960,Stebbins,84,273.945,DFO,2021,10
0272960,Stebbins,84,260.051,DFO,2021,9
0272960,Stebbins,84,264.012,DFO,2021,8
0272960,Stebbins,84,226.099,DFO,2021,7
0272960,Stebbins,84,331.873,DFO,2021,1
0272960,Stebbins,84,249.876,DFO,2021,6
0272960,Stebbins,84,240.122,DFO,2021,5
0272960,Stebbins,84,290.818,DFO,2021,4
0272960,Stebbins,84,334.629,DFO,2021,3
0272960,Stebbins,84,366.195,DFO,2021,11
0272960,Stebbins,84,367.503,DFO,2021,12
0272960,Stebbins,84,358.672,DFO,2021,2
0272985,Steele Creek,215,2860,LFG,2021,7
0272985,Steele Creek,215,2904,LFG,2021,8
0272985,Steele Creek,215,2702,LFG,2021,9
0272985,Steele Creek,215,3905,LFG,2021,10
0272985,Steele Creek,215,0.981,NG,2021,11
0272985,Steele Creek,215,3801.019,LFG,2021,11
0272985,Steele Creek,215,0.781,NG,2021,12
0272985,Steele Creek,215,3102.219,LFG,2021,12
0272985,Steele Creek,215,7225,SUB,2021,12
0272985,Steele Creek,215,6317,SUB,2021,11
0272985,Steele Creek,215,5254,SUB,2021,10
0272985,Steele Creek,215,4290,SUB,2021,9
0272985,Steele Creek,215,4439,SUB,2021,8
0272985,Steele Creek,215,4539,SUB,2021,7
0272985,Steele Creek,215,4313,SUB,2021,6
0272985,Steele Creek,215,4583,SUB,2021,5
0272985,Steele Creek,215,5408,SUB,2021,4
0272985,Steele Creek,215,6012,SUB,2021,3
0272985,Steele Creek,215,6169,SUB,2021,2
0272985,Steele Creek,215,6509,SUB,2021,1
0272985,Steele Creek,215,4180.301,SUB,2021,12
0272985,Steele Creek,215,671.883,JF,2021,12
0272985,Steele Creek,215,0.816,NG,2021,12
0272985,Steele Creek,215,9232,SUB,2021,11
0272985,Steele Creek,215,-51,DFO,2021,11
0272985,Steele Creek,215,8636,SUB,2021,10
0272985,Steele Creek,215,-49,DFO,2021,10
0272985,Steele Creek,215,7978.16,SUB,2021,9
0272985,Steele Creek,215,158.84,DFO,2021,9
0272985,Steele Creek,215,-46,DFO,2021,9
0272985,Steele Creek,215,8282,SUB,2021,8
0272985,Steele Creek,215,-50,DFO,2021,8
0272985,Steele Creek,215,6314,SUB,2021,7
0272985,Steele Creek,215,-48,DFO,2021,7
0272985,Steele Creek,215,5849,SUB,2021,6
0272985,Steele Creek,215,-47,DFO,2021,6
0272985,Steele Creek,215,87.195,SUB,2021,5
0272985,Steele Creek,215,37.15,DFO,2021,5
0272985,Steele Creek,215,2.655,NG,2021,5
0272985,Steele Creek,215,-50,DFO,2021,5
0272985,Steele Creek,215,6244,SUB,2021,4
0272985,Steele Creek,215,-46,DFO,2021,4
0272985,Steele Creek,215,4650,SUB,2021,3
0272985,Steele Creek,215,-47,DFO,2021,3
0272985,Steele Creek,215,4532,SUB,2021,2
0272985,Steele Creek,215,-41,DFO,2021,2
0272985,Steele Creek,215,4635,SUB,2021,1
0272985,Steele Creek,215,-44,DFO,2021,1
0272985,Steele Creek,215,15505,SUB,2021,1
0272985,Steele Creek,215,11114,SUB,2021,2
0272985,Steele Creek,215,4835,NG,2021,12
0272985,Steele Creek,215,3064,NG,2021,11
0272985,Steele Creek,215,4500,NG,2021,10
0272985,Steele Creek,215,4657,NG,2021,9
0272985,Steele Creek,215,5385,NG,2021,8
0272985,Steele Creek,215,5897,NG,2021,7
0272985,Steele Creek,215,6035,NG,2021,6
0272985,Steele Creek,215,6196,NG,2021,5
0272985,Steele Creek,215,6116,NG,2021,4
0272985,Steele Creek,215,5989,NG,2021,3
0272985,Steele Creek,215,5708,NG,2021,2
0272985,Steele Creek,215,6496,NG,2021,1
0272985,Steele Creek,215,16795,SUB,2021,3
0272985,Steele Creek,215,9845,SUB,2021,4
0272985,Steele Creek,215,18581,SUB,2021,5
0272985,Steele Creek,215,16010,SUB,2021,6
0272985,Steele Creek,215,17186,SUB,2021,7
0272985,Steele Creek,215,12091,SUB,2021,8
0272985,Steele Creek,215,14586,SUB,2021,9
0272985,Steele Creek,215,17037,SUB,2021,10
0272985,Steele Creek,215,15387,SUB,2021,11
0272985,Steele Creek,215,12978,SUB,2021,12
0272985,Steele Creek,215,-256,MWH,2021,1
0272985,Steele Creek,215,86392,NG,2021,12
0272985,Steele Creek,215,23967,NG,2021,12
0272985,Steele Creek,215,84046,NG,2021,11
0272985,Steele Creek,215,21544,NG,2021,11
0272985,Steele Creek,215,60754,NG,2021,10
0272985,Steele Creek,215,17093,NG,2021,10
0272985,Steele Creek,215,73485,NG,2021,9
0272985,Steele Creek,215,23518,NG,2021,9
0272985,Steele Creek,215,69865,NG,2021,8
0272985,Steele Creek,215,21502,NG,2021,8
0272985,Steele Creek,215,57177,NG,2021,7
0272985,Steele Creek,215,18078,NG,2021,7
0272985,Steele Creek,215,53790,NG,2021,6
0272985,Steele Creek,215,16591,NG,2021,6
0272985,Steele Creek,215,61924,NG,2021,5
0272985,Steele Creek,215,19181,NG,2021,5
0272985,Steele Creek,215,54121,NG,2021,4
0272985,Steele Creek,215,16592,NG,2021,4
0272985,Steele Creek,215,74414,NG,2021,3
0272985,Steele Creek,215,23221,NG,2021,3
0272985,Steele Creek,215,64211,NG,2021,2
0272985,Steele Creek,215,19699,NG,2021,2
0272985,Steele Creek,215,62335,NG,2021,1
0272985,Steele Creek,215,18194,NG,2021,1
0272985,Steele Creek,215,-219,MWH,2021,2
0272985,Steele Creek,215,-233,MWH,2021,3
0272985,Steele Creek,215,-286,MWH,2021,4
0272985,Steele Creek,215,-291,MWH,2021,5
0272985,Steele Creek,215,-382,MWH,2021,6
0272985,Steele Creek,215,-303,MWH,2021,7
0272985,Steele Creek,215,-306,MWH,2021,8
0272985,Steele Creek,215,-416,MWH,2021,9
0272985,Steele Creek,215,-418,MWH,2021,10
0272985,Steele Creek,215,-186,MWH,2021,11
0272985,Steele Creek,215,-137,MWH,2021,12
0272985,Steele Creek,215,2679.825,NG,2021,12
0272985,Steele Creek,215,2566.611,NG,2021,11
0272985,Steele Creek,215,2754.644,NG,2021,10
0272985,Steele Creek,215,2920.736,NG,2021,9
0272985,Steele Creek,215,3562.004,NG,2021,8
0272985,Steele Creek,215,3513.209,NG,2021,7
0272985,Steele Creek,215,3092.114,NG,2021,6
0272985,Steele Creek,215,2456.268,NG,2021,5
0272985,Steele Creek,215,2252.503,NG,2021,4
0272985,Steele Creek,215,2284.921,NG,2021,3
0272985,Steele Creek,215,2328.373,NG,2021,2
0272985,Steele Creek,215,2709.792,NG,2021,1
0272985,Steele Creek,215,-130,NG,2021,1
0272985,Steele Creek,215,550,NG,2021,2
0272985,Steele Creek,215,420,NG,2021,3
0272985,Steele Creek,215,224,NG,2021,5
0272985,Steele Creek,215,-158,NG,2021,6
0272985,Steele Creek,215,317,NG,2021,7
0272985,Steele Creek,215,-175,NG,2021,8
0272985,Steele Creek,215,-4,NG,2021,9
0272985,Steele Creek,215,148,NG,2021,10
0272985,Steele Creek,215,857,NG,2021,12
0272985,Steele Creek,215,64.225,NG,2021,1
0272985,Steele Creek,215,55.185,NG,2021,2
0272985,Steele Creek,215,54.155,NG,2021,3
0272985,Steele Creek,215,53.387,NG,2021,4
0272985,Steele Creek,215,58.216,NG,2021,5
0272985,Steele Creek,215,73.286,NG,2021,6
0272985,Steele Creek,215,83.266,NG,2021,7
0272985,Steele Creek,215,84.423,NG,2021,8
0272985,Steele Creek,215,69.224,NG,2021,9
0272985,Steele Creek,215,65.288,NG,2021,10
0272985,Steele Creek,215,60.831,NG,2021,11
0272985,Steele Creek,215,63.514,NG,2021,12
0272985,Steele Creek,215,39661.36,WAT,2021,1
0272985,Steele Creek,215,33001.153,WAT,2021,2
0272985,Steele Creek,215,31649.8,WAT,2021,3
0272985,Steele Creek,215,27917.513,WAT,2021,4
0272985,Steele Creek,215,34587.082,WAT,2021,5
0272985,Steele Creek,215,37239.717,WAT,2021,6
0272985,Steele Creek,215,33157.341,WAT,2021,7
0272985,Steele Creek,215,31286.87,WAT,2021,8
0272985,Steele Creek,215,25662.131,WAT,2021,9
0272985,Steele Creek,215,26333.634,WAT,2021,10
0272985,Steele Creek,215,30863.544,WAT,2021,11
0272985,Steele Creek,215,39657.855,WAT,2021,12
0272985,Steele Creek,215,32.294,DFO,2021,12
0272985,Steele Creek,215,29.051,DFO,2021,11
0272985,Steele Creek,215,37.207,DFO,2021,10
0272985,Steele Creek,215,37.449,DFO,2021,9
0272985,Steele Creek,215,28.914,DFO,2021,8
0272985,Steele Creek,215,20.049,DFO,2021,7
0272985,Steele Creek,215,20.516,DFO,2021,6
0272985,Steele Creek,215,15.284,DFO,2021,5
0272985,Steele Creek,215,29.512,DFO,2021,4
0272985,Steele Creek,215,30.701,DFO,2021,3
0272985,Steele Creek,215,28.387,DFO,2021,2
0272985,Steele Creek,215,25.636,DFO,2021,1
0272985,Steele Creek,215,21.594,DFO,2021,12
0272985,Steele Creek,215,19.425,DFO,2021,11
0272985,Steele Creek,215,24.878,DFO,2021,10
0272985,Steele Creek,215,25.041,DFO,2021,9
0272985,Steele Creek,215,19.333,DFO,2021,8
0272985,Steele Creek,215,13.406,DFO,2021,7
0272985,Steele Creek,215,13.718,DFO,2021,6
0272985,Steele Creek,215,10.219,DFO,2021,5
0272985,Steele Creek,215,19.733,DFO,2021,4
0272985,Steele Creek,215,20.528,DFO,2021,3
0272985,Steele Creek,215,18.981,DFO,2021,2
0272985,Steele Creek,215,17.144,DFO,2021,1
0272985,Steele Creek,215,3690.163,WAT,2021,1
0272985,Steele Creek,215,3070.485,WAT,2021,2
0272985,Steele Creek,215,2944.753,WAT,2021,3
0272985,Steele Creek,215,2597.494,WAT,2021,4
0272985,Steele Creek,215,3218.043,WAT,2021,5
0272985,Steele Creek,215,3464.849,WAT,2021,6
0272985,Steele Creek,215,3085.017,WAT,2021,7
0272985,Steele Creek,215,2910.985,WAT,2021,8
0272985,Steele Creek,215,2387.65,WAT,2021,9
0272985,Steele Creek,215,2450.127,WAT,2021,10
0272985,Steele Creek,215,2871.598,WAT,2021,11
0272985,Steele Creek,215,3689.836,WAT,2021,12
0272985,Steele Creek,215,-9.262,DFO,2021,1
0272985,Steele Creek,215,-10.253,DFO,2021,2
0272985,Steele Creek,215,-11.089,DFO,2021,3
0272985,Steele Creek,215,-10.659,DFO,2021,4
0272985,Steele Creek,215,-5.52,DFO,2021,5
0272985,Steele Creek,215,-7.41,DFO,2021,6
0272985,Steele Creek,215,-7.242,DFO,2021,7
0272985,Steele Creek,215,-10.443,DFO,2021,8
0272985,Steele Creek,215,-13.526,DFO,2021,9
0272985,Steele Creek,215,-13.439,DFO,2021,10
0272985,Steele Creek,215,-10.493,DFO,2021,11
0272985,Steele Creek,215,-11.664,DFO,2021,12
0272985,Steele Creek,215,316.501,WND,2021,1
0272985,Steele Creek,215,240.939,WND,2021,2
0272985,Steele Creek,215,300.268,WND,2021,3
0272985,Steele Creek,215,238.472,WND,2021,4
0272985,Steele Creek,215,281.665,WND,2021,5
0272985,Steele Creek,215,291.038,WND,2021,6
0272985,Steele Creek,215,342.835,WND,2021,7
0272985,Steele Creek,215,347.35,WND,2021,8
0272985,Steele Creek,215,355.896,WND,2021,9
0272985,Steele Creek,215,359.461,WND,2021,10
0272985,Steele Creek,215,204.25,WND,2021,11
0272985,Steele Creek,215,375.325,WND,2021,12
0272985,Steele Creek,215,22.346,DFO,2021,1
0272985,Steele Creek,215,6923,SUB,2021,1
0272985,Steele Creek,215,24.744,DFO,2021,2
0272985,Steele Creek,215,6425,SUB,2021,2
0272985,Steele Creek,215,26.76,DFO,2021,3
0272985,Steele Creek,215,6629,SUB,2021,3
0272985,Steele Creek,215,25.723,DFO,2021,4
0272985,Steele Creek,215,6069,SUB,2021,4
0272985,Steele Creek,215,13.322,DFO,2021,5
0272985,Steele Creek,215,5571,SUB,2021,5
0272985,Steele Creek,215,17.883,DFO,2021,6
0272985,Steele Creek,215,5359,SUB,2021,6
0272985,Steele Creek,215,17.476,DFO,2021,7
0272985,Steele Creek,215,5413,SUB,2021,7
0272985,Steele Creek,215,25.202,DFO,2021,8
0272985,Steele Creek,215,5632,SUB,2021,8
0272985,Steele Creek,215,32.642,DFO,2021,9
0272985,Steele Creek,215,5607,SUB,2021,9
0272985,Steele Creek,215,32.431,DFO,2021,10
0272985,Steele Creek,215,5992,SUB,2021,10
0272985,Steele Creek,215,25.322,DFO,2021,11
0272985,Steele Creek,215,6903,SUB,2021,11
0272985,Steele Creek,215,28.149,DFO,2021,12
0272985,Steele Creek,215,7137,SUB,2021,12
0272985,Steele Creek,215,55515.663,NG,2021,1
0272985,Steele Creek,215,47701.531,NG,2021,2
0272985,Steele Creek,215,46811.315,NG,2021,3
0272985,Steele Creek,215,46147.179,NG,2021,4
0272985,Steele Creek,215,50321.714,NG,2021,5
0272985,Steele Creek,215,63348.338,NG,2021,6
0272985,Steele Creek,215,71975.338,NG,2021,7
0272985,Steele Creek,215,72975.002,NG,2021,8
0272985,Steele Creek,215,59837.292,NG,2021,9
0272985,Steele Creek,215,56434.554,NG,2021,10
0272985,Steele Creek,215,52582.325,NG,2021,11
0272985,Steele Creek,215,54901.749,NG,2021,12
0272985,Steele Creek,215,14199.736,WAT,2021,1
0272985,Steele Creek,215,11815.219,WAT,2021,2
0272985,Steele Creek,215,11331.402,WAT,2021,3
0272985,Steele Creek,215,9995.152,WAT,2021,4
0272985,Steele Creek,215,12383.02,WAT,2021,5
0272985,Steele Creek,215,13332.729,WAT,2021,6
0272985,Steele Creek,215,11871.139,WAT,2021,7
0272985,Steele Creek,215,11201.464,WAT,2021,8
0272985,Steele Creek,215,9187.67,WAT,2021,9
0272985,Steele Creek,215,9428.085,WAT,2021,10
0272985,Steele Creek,215,11049.903,WAT,2021,11
0272985,Steele Creek,215,14198.481,WAT,2021,12
0272985,Steele Creek,215,4906.706,WND,2021,1
0272985,Steele Creek,215,3735.283,WND,2021,2
0272985,Steele Creek,215,4655.059,WND,2021,3
