fips_code,name,grid_id,grid_name,capacity_mw,fuel_type_code,fuel_type_name,year
0267680,Scammon Bay,77,Scammon Bay Grid,1.1,DFO,Distillate Fuel Oil,2021
0268230,Selawik,78,Selawik Grid,0.3,WND,Wind,2021
0268230,Selawik,78,Selawik Grid,2.3,DFO,Distillate Fuel Oil,2021
0268340,Seldovia,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0268340,Seldovia,215,Railbelt Grid,44.5,WND,Wind,2021
0268340,Seldovia,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0268340,Seldovia,215,Railbelt Grid,1.9,SUN,Solar,2021
0268340,Seldovia,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0268340,Seldovia,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0268340,Seldovia,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0268340,Seldovia,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0268340,Seldovia,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0268340,Seldovia,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0268370,Seldovia Village,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0268370,Seldovia Village,215,Railbelt Grid,44.5,WND,Wind,2021
0268370,Seldovia Village,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0268370,Seldovia Village,215,Railbelt Grid,1.9,SUN,Solar,2021
0268370,Seldovia Village,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0268370,Seldovia Village,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0268370,Seldovia Village,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0268370,Seldovia Village,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0268370,Seldovia Village,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0268370,Seldovia Village,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0268560,Seward,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0268560,Seward,215,Railbelt Grid,44.5,WND,Wind,2021
0268560,Seward,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0268560,Seward,215,Railbelt Grid,1.9,SUN,Solar,2021
0268560,Seward,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0268560,Seward,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0268560,Seward,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0268560,Seward,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0268560,Seward,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0268560,Seward,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0268670,Shageluk,79,Shageluk Grid,0.4,DFO,Distillate Fuel Oil,2021
0268890,Shaktoolik,80,Shaktoolik Grid,0.2,WND,Wind,2021
0268890,Shaktoolik,80,Shaktoolik Grid,0.8,DFO,Distillate Fuel Oil,2021
0269770,Shishmaref,81,Shishmaref Grid,1.4,DFO,Distillate Fuel Oil,2021
0270100,Shungnak,149,Shungnak Grid,0.2,SUN,Solar,2021
0270100,Shungnak,149,Shungnak Grid,0.2,MWH,Electricity used for Energy Storage,2021
0270100,Shungnak,149,Shungnak Grid,1.7,DFO,Distillate Fuel Oil,2021
0270320,Silver Springs,216,Copper Valley Grid,5.3,WO,Waste Oil,2021
0270320,Silver Springs,216,Copper Valley Grid,18.5,WAT,Water at Hydroelectric Turbine,2021
0270320,Silver Springs,216,Copper Valley Grid,17.8,DFO,Distillate Fuel Oil,2021
0270540,Sitka,219,Sitka Grid,34.5,WAT,Water at Hydroelectric Turbine,2021
0270540,Sitka,219,Sitka Grid,25.6,DFO,Distillate Fuel Oil,2021
0270760,Skagway,32,Upper Lynn Canal Grid,9.8,WAT,Water at Hydroelectric Turbine,2021
0270760,Skagway,32,Upper Lynn Canal Grid,14.9,DFO,Distillate Fuel Oil,2021
0270870,Skwentna,,,,,,
0270930,Slana,26,Slana Grid,1.1,DFO,Distillate Fuel Oil,2021
0271090,Sleetmute,147,Sleetmute Grid,0.3,DFO,Distillate Fuel Oil,2021
0271640,Soldotna,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0271640,Soldotna,215,Railbelt Grid,44.5,WND,Wind,2021
0271640,Soldotna,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0271640,Soldotna,215,Railbelt Grid,1.9,SUN,Solar,2021
0271640,Soldotna,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0271640,Soldotna,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0271640,Soldotna,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0271640,Soldotna,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0271640,Soldotna,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0271640,Soldotna,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0272135,South Lakes,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0272135,South Lakes,215,Railbelt Grid,44.5,WND,Wind,2021
0272135,South Lakes,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0272135,South Lakes,215,Railbelt Grid,1.9,SUN,Solar,2021
0272135,South Lakes,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0272135,South Lakes,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0272135,South Lakes,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0272135,South Lakes,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0272135,South Lakes,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0272135,South Lakes,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0272190,South Naknek,150,Naknek Grid,16.5,DFO,Distillate Fuel Oil,2021
0272230,South Van Horn,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0272230,South Van Horn,215,Railbelt Grid,44.5,WND,Wind,2021
0272230,South Van Horn,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0272230,South Van Horn,215,Railbelt Grid,1.9,SUN,Solar,2021
0272230,South Van Horn,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0272230,South Van Horn,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0272230,South Van Horn,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0272230,South Van Horn,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0272230,South Van Horn,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0272230,South Van Horn,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0272960,Stebbins,84,Stebbins Grid,2.8,DFO,Distillate Fuel Oil,2021
0272985,Steele Creek,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0272985,Steele Creek,215,Railbelt Grid,44.5,WND,Wind,2021
0272985,Steele Creek,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0272985,Steele Creek,215,Railbelt Grid,1.9,SUN,Solar,2021
0272985,Steele Creek,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0272985,Steele Creek,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0272985,Steele Creek,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0272985,Steele Creek,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0272985,Steele Creek,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0272985,Steele Creek,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0273070,Sterling,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0273070,Sterling,215,Railbelt Grid,44.5,WND,Wind,2021
0273070,Sterling,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0273070,Sterling,215,Railbelt Grid,1.9,SUN,Solar,2021
0273070,Sterling,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0273070,Sterling,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0273070,Sterling,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0273070,Sterling,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0273070,Sterling,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0273070,Sterling,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0273290,Stevens Village,181,Stevens Village Grid,0.3,DFO,Distillate Fuel Oil,2021
0273400,Stony River,148,Stony River Grid,0.1,DFO,Distillate Fuel Oil,2021
0273950,Sunrise,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0273950,Sunrise,215,Railbelt Grid,44.5,WND,Wind,2021
0273950,Sunrise,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0273950,Sunrise,215,Railbelt Grid,1.9,SUN,Solar,2021
0273950,Sunrise,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0273950,Sunrise,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0273950,Sunrise,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0273950,Sunrise,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0273950,Sunrise,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0273950,Sunrise,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0274340,Susitna,,,,,,
0274350,Susitna North,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0274350,Susitna North,215,Railbelt Grid,44.5,WND,Wind,2021
0274350,Susitna North,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0274350,Susitna North,215,Railbelt Grid,1.9,SUN,Solar,2021
0274350,Susitna North,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0274350,Susitna North,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0274350,Susitna North,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0274350,Susitna North,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0274350,Susitna North,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0274350,Susitna North,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0274525,Sutton-Alpine,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0274525,Sutton-Alpine,215,Railbelt Grid,44.5,WND,Wind,2021
0274525,Sutton-Alpine,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0274525,Sutton-Alpine,215,Railbelt Grid,1.9,SUN,Solar,2021
0274525,Sutton-Alpine,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0274525,Sutton-Alpine,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0274525,Sutton-Alpine,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0274525,Sutton-Alpine,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0274525,Sutton-Alpine,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0274525,Sutton-Alpine,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0274610,Takotna,182,Takotna Grid,0.2,DFO,Distillate Fuel Oil,2021
0274830,Talkeetna,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0274830,Talkeetna,215,Railbelt Grid,44.5,WND,Wind,2021
0274830,Talkeetna,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0274830,Talkeetna,215,Railbelt Grid,1.9,SUN,Solar,2021
0274830,Talkeetna,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0274830,Talkeetna,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0274830,Talkeetna,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0274830,Talkeetna,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0274830,Talkeetna,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0274830,Talkeetna,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0275050,Tanacross,15,Tok Grid,5.2,DFO,Distillate Fuel Oil,2021
0275077,Tanaina,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0275077,Tanaina,215,Railbelt Grid,44.5,WND,Wind,2021
0275077,Tanaina,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0275077,Tanaina,215,Railbelt Grid,1.9,SUN,Solar,2021
0275077,Tanaina,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0275077,Tanaina,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0275077,Tanaina,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0275077,Tanaina,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0275077,Tanaina,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0275077,Tanaina,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0275160,Tanana,184,Tanana Grid,1.6,DFO,Distillate Fuel Oil,2021
0275380,Tatitlek,185,Tatitlek Grid,,,,
0275480,Tazlina,216,Copper Valley Grid,5.3,WO,Waste Oil,2021
0275480,Tazlina,216,Copper Valley Grid,18.5,WAT,Water at Hydroelectric Turbine,2021
0275480,Tazlina,216,Copper Valley Grid,17.8,DFO,Distillate Fuel Oil,2021
0275930,Teller,85,Teller Grid,1.1,DFO,Distillate Fuel Oil,2021
0276260,Tenakee Springs,189,Tenakee Springs Grid,0.2,WAT,Water at Hydroelectric Turbine,2021
0276260,Tenakee Springs,189,Tenakee Springs Grid,0.2,DFO,Distillate Fuel Oil,2021
0276590,Tetlin,15,Tok Grid,5.2,DFO,Distillate Fuel Oil,2021
0277140,Thorne Bay,23,Prince of Wales Island Grid,11.5,WAT,Water at Hydroelectric Turbine,2021
0277140,Thorne Bay,23,Prince of Wales Island Grid,15.1,DFO,Distillate Fuel Oil,2021
0277690,Togiak,86,Togiak Grid,2.6,DFO,Distillate Fuel Oil,2021
0277800,Tok,15,Tok Grid,5.2,DFO,Distillate Fuel Oil,2021
0278240,Toksook Bay,88,Toksook Bay Grid,0.1,WND,Wind,2021
0278240,Toksook Bay,88,Toksook Bay Grid,2.7,DFO,Distillate Fuel Oil,2021
0278297,Tolsona,216,Copper Valley Grid,5.3,WO,Waste Oil,2021
0278297,Tolsona,216,Copper Valley Grid,18.5,WAT,Water at Hydroelectric Turbine,2021
0278297,Tolsona,216,Copper Valley Grid,17.8,DFO,Distillate Fuel Oil,2021
0278350,Tonsina,,,,,,
0278680,Trapper Creek,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0278680,Trapper Creek,215,Railbelt Grid,44.5,WND,Wind,2021
0278680,Trapper Creek,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0278680,Trapper Creek,215,Railbelt Grid,1.9,SUN,Solar,2021
0278680,Trapper Creek,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0278680,Trapper Creek,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0278680,Trapper Creek,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0278680,Trapper Creek,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0278680,Trapper Creek,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0278680,Trapper Creek,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0278790,Tuluksak,190,Tuluksak Grid,0.5,DFO,Distillate Fuel Oil,2021
0279120,Tuntutuliak,191,Tuntutuliak Grid,0.5,WND,Wind,2021
0279120,Tuntutuliak,191,Tuntutuliak Grid,0.3,MWH,Electricity used for Energy Storage,2021
0279120,Tuntutuliak,191,Tuntutuliak Grid,1.7,DFO,Distillate Fuel Oil,2021
0279230,Tununak,88,Toksook Bay Grid,0.1,WND,Wind,2021
0279230,Tununak,88,Toksook Bay Grid,2.7,DFO,Distillate Fuel Oil,2021
0279780,Twin Hills,86,Togiak Grid,2.6,DFO,Distillate Fuel Oil,2021
0279830,Two Rivers,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0279830,Two Rivers,215,Railbelt Grid,44.5,WND,Wind,2021
0279830,Two Rivers,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0279830,Two Rivers,215,Railbelt Grid,1.9,SUN,Solar,2021
0279830,Two Rivers,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0279830,Two Rivers,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0279830,Two Rivers,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0279830,Two Rivers,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0279830,Two Rivers,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0279830,Two Rivers,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0279890,Tyonek,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0279890,Tyonek,215,Railbelt Grid,44.5,WND,Wind,2021
0279890,Tyonek,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0279890,Tyonek,215,Railbelt Grid,1.9,SUN,Solar,2021
0279890,Tyonek,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0279890,Tyonek,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0279890,Tyonek,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0279890,Tyonek,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0279890,Tyonek,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0279890,Tyonek,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0280100,Ugashik,,,,,,
0280660,Unalakleet,194,Unalakleet Grid,0.6,WND,Wind,2021
0280660,Unalakleet,194,Unalakleet Grid,1.9,DFO,Distillate Fuel Oil,2021
0280770,Unalaska,195,Unalaska Grid,0.2,WH,Waste Heat,2021
0280770,Unalaska,195,Unalaska Grid,47.1,DFO,Distillate Fuel Oil,2021
0281320,Upper Kalskag,52,Upper Kalskag Grid,1.1,DFO,Distillate Fuel Oil,2021
0281920,Utqiagvik,221,Utqiagvik Grid,20.3,NG,Natural Gas,2021
0282200,Valdez,216,Copper Valley Grid,5.3,WO,Waste Oil,2021
0282200,Valdez,216,Copper Valley Grid,18.5,WAT,Water at Hydroelectric Turbine,2021
0282200,Valdez,216,Copper Valley Grid,17.8,DFO,Distillate Fuel Oil,2021
0282420,Venetie,197,Venetie Grid,0.5,DFO,Distillate Fuel Oil,2021
0282750,Wainwright,166,Wainwright Grid,3.0,DFO,Distillate Fuel Oil,2021
0282860,Wales,90,Wales Grid,0.5,DFO,Distillate Fuel Oil,2021
0283080,Wasilla,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0283080,Wasilla,215,Railbelt Grid,44.5,WND,Wind,2021
0283080,Wasilla,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0283080,Wasilla,215,Railbelt Grid,1.9,SUN,Solar,2021
0283080,Wasilla,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0283080,Wasilla,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0283080,Wasilla,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0283080,Wasilla,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0283080,Wasilla,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0283080,Wasilla,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0284000,Whale Pass,213,Whale Pass Grid,0.6,DFO,Distillate Fuel Oil,2021
0284070,White Mountain,198,White Mountain Grid,0.4,DFO,Distillate Fuel Oil,2021
0284120,Whitestone,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0284120,Whitestone,215,Railbelt Grid,44.5,WND,Wind,2021
0284120,Whitestone,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0284120,Whitestone,215,Railbelt Grid,1.9,SUN,Solar,2021
0284120,Whitestone,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0284120,Whitestone,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0284120,Whitestone,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0284120,Whitestone,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0284120,Whitestone,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0284120,Whitestone,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0284200,Whitestone Logging Camp,,,,,,
0284510,Whittier,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0284510,Whittier,215,Railbelt Grid,44.5,WND,Wind,2021
0284510,Whittier,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0284510,Whittier,215,Railbelt Grid,1.9,SUN,Solar,2021
0284510,Whittier,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0284510,Whittier,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0284510,Whittier,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0284510,Whittier,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0284510,Whittier,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0284510,Whittier,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0285280,Willow,215,Railbelt Grid,60.0,WO,Waste Oil,2021
0285280,Willow,215,Railbelt Grid,44.5,WND,Wind,2021
0285280,Willow,215,Railbelt Grid,191.6,WAT,Water at Hydroelectric Turbine,2021
0285280,Willow,215,Railbelt Grid,1.9,SUN,Solar,2021
0285280,Willow,215,Railbelt Grid,104.8,SUB,Subbituminous Coal,2021
0285280,Willow,215,Railbelt Grid,1403.7,NG,Natural Gas,2021
0285280,Willow,215,Railbelt Grid,89.5,MWH,Electricity used for Energy Storage,2021
0285280,Willow,215,Railbelt Grid,90.0,LIG,Lignite Coal,2021
0285280,Willow,215,Railbelt Grid,11.5,LFG,Landfill Gas,2021
0285280,Willow,215,Railbelt Grid,231.9,DFO,Distillate Fuel Oil,2021
0285290,Willow Creek,216,Copper Valley Grid,5.3,WO,Waste Oil,2021
0285290,Willow Creek,216,Copper Valley Grid,18.5,WAT,Water at Hydroelectric Turbine,2021
0285290,Willow Creek,216,Copper Valley Grid,17.8,DFO,Distillate Fuel Oil,2021
0285610,Wiseman,,,,,,
0285680,Womens Bay,223,Kodiak Grid,9.0,WND,Wind,2021
0285680,Womens Bay,223,Kodiak Grid,33.6,WAT,Water at Hydroelectric Turbine,2021
0285680,Womens Bay,223,Kodiak Grid,5.0,MWH,Electricity used for Energy Storage,2021
0285680,Womens Bay,223,Kodiak Grid,37.2,DFO,Distillate Fuel Oil,2021
0286380,Wrangell,217,SEAPA Grid,63.3,WAT,Water at Hydroelectric Turbine,2021
0286380,Wrangell,217,SEAPA Grid,47.3,DFO,Distillate Fuel Oil,2021
0286490,Yakutat,91,Yakutat Grid,4.2,DFO,Distillate Fuel Oil,2021
