reporting_entity_id,operator_id,pce_id,year,residential_rate,residential_rate_subsidized,commercial_rate,industrial_rate,transportation_rate,community_rate,other_rate,total_rate,source
144,67,332400,2001,,,0.00,,,,,0.00,PCE
144,67,332400,2002,0.09,0.08,0.09,,,,,0.08,PCE
144,67,332400,2003,0.15,0.13,0.15,,,,,0.14,PCE
144,67,332400,2004,0.15,0.13,0.15,,,,,0.14,PCE
144,67,332400,2005,0.15,0.13,,,,,,,PCE
144,67,332400,2006,0.15,0.12,0.15,,,,,0.15,PCE
144,67,332400,2007,0.15,0.12,0.15,,,,,0.15,PCE
144,67,332400,2008,0.15,0.13,0.15,,,,,0.13,PCE
144,67,332400,2009,0.16,0.14,0.16,,,,,0.15,PCE
144,67,332400,2010,0.16,0.15,0.16,,,,,0.15,PCE
144,67,332400,2011,0.15,0.14,,,,,,,PCE
144,67,332400,2012,0.15,0.14,0.15,,,,,0.15,PCE
144,67,332400,2013,0.15,0.14,,,,,,,PCE
144,67,332400,2014,0.15,0.15,,,,,,,PCE
144,67,332400,2015,0.15,0.15,0.15,,,,,0.15,PCE
144,67,332400,2016,0.15,0.15,0.15,,,,,0.15,PCE
144,67,332400,2017,0.19,0.19,0.19,,,,,0.19,PCE
144,67,332400,2018,0.22,0.22,0.22,,,,,0.22,PCE
144,67,332400,2019,0.22,0.22,0.22,,,,,0.22,PCE
144,67,332400,2020,0.21,0.21,0.21,,,,,0.21,PCE
144,67,332400,2021,0.15,0.15,0.15,,,,,0.15,PCE
145,85,332590,2002,0.24,0.16,,,,,,,PCE
145,85,332590,2003,0.42,0.23,0.42,,,,,0.42,PCE
145,85,332590,2004,0.45,0.25,0.45,,,,,0.45,PCE
145,85,332590,2005,0.47,0.27,0.47,,,,,0.47,PCE
145,85,332590,2006,0.56,0.22,0.56,,,,,0.56,PCE
145,85,332590,2007,0.61,0.25,0.61,,,,,0.61,PCE
145,85,332590,2008,0.68,0.26,0.68,,,,,0.68,PCE
145,85,332590,2009,0.65,0.19,0.65,,,,,0.65,PCE
145,85,332590,2010,0.64,0.20,0.64,,,,,0.64,PCE
145,85,332590,2011,0.68,0.19,0.68,,,,,0.68,PCE
145,85,332590,2012,0.69,0.17,0.69,,,,,0.69,PCE
145,85,332590,2013,0.69,0.20,0.69,,,,,0.69,PCE
145,85,332590,2014,0.66,0.18,0.66,,,,,0.66,PCE
145,85,332590,2015,0.59,0.19,0.59,,,,,0.59,PCE
145,85,332590,2016,0.53,0.21,0.53,,,,,0.53,PCE
145,85,332590,2017,0.51,0.20,0.51,,,,,0.51,PCE
145,85,332590,2018,0.56,0.23,0.56,,,,,0.56,PCE
145,85,332590,2019,0.62,0.21,0.62,,,,,0.62,PCE
145,85,332590,2020,0.62,0.24,0.62,,,,,0.62,PCE
145,85,332590,2021,0.55,0.22,0.55,,,,,0.55,PCE
146,77,332500,2001,,,0.00,,,,,0.00,PCE
146,77,332500,2002,0.18,0.14,0.17,,,,,0.17,PCE
146,77,332500,2003,0.30,0.22,0.30,,,,,0.29,PCE
146,77,332500,2004,0.30,0.21,0.30,,,,,0.29,PCE
146,77,332500,2005,0.37,0.25,0.37,,,,,0.35,PCE
146,77,332500,2006,0.40,0.22,0.40,,,,,0.38,PCE
146,77,332500,2007,0.40,0.20,0.40,,,,,0.38,PCE
146,77,332500,2009,0.69,0.38,0.69,,,,,0.69,PCE
146,77,332500,2010,0.75,0.51,0.75,,,,,0.75,PCE
146,77,332500,2011,0.75,0.54,0.75,,,,,0.75,PCE
146,77,332500,2012,0.75,0.41,0.75,,,,,0.75,PCE
146,77,332500,2013,0.75,0.42,0.75,,,,,0.75,PCE
146,77,332500,2014,0.75,0.29,0.75,,,,,0.75,PCE
146,77,332500,2015,0.73,0.28,0.73,,,,,0.73,PCE
146,77,332500,2016,0.65,0.26,0.65,,,,,0.65,PCE
146,77,332500,2017,0.65,0.33,0.65,,,,,0.65,PCE
146,77,332500,2018,0.65,0.34,0.65,,,,,0.65,PCE
146,77,332500,2019,0.65,0.29,,,,,,,PCE
146,77,332500,2020,0.65,0.29,0.65,,,,,0.65,PCE
146,77,332500,2021,0.65,0.30,0.65,,,,,0.65,PCE
147,6,331570,2001,,,0.00,,,,,0.00,PCE
147,6,331570,2002,0.22,0.12,0.22,,,,,0.22,PCE
147,6,331570,2003,0.39,0.21,0.39,,,,,0.39,PCE
147,6,331570,2004,0.42,0.23,0.42,,,,,0.42,PCE
147,6,331570,2005,0.46,0.27,0.46,,,,,0.46,PCE
147,6,331570,2006,0.47,0.21,0.47,,,,,0.47,PCE
147,6,331570,2007,0.47,0.21,0.47,,,,,0.47,PCE
147,6,331570,2008,0.53,0.16,0.53,,,,,0.53,PCE
147,6,331570,2009,0.64,0.20,0.64,,,,,0.64,PCE
147,6,331570,2010,0.51,0.19,0.51,,,,,0.51,PCE
147,6,331570,2011,0.54,0.21,0.54,,,,,0.54,PCE
147,6,331570,2012,0.55,0.21,0.55,,,,,0.55,PCE
147,6,331570,2013,0.52,0.20,0.52,,,,,0.52,PCE
147,6,331570,2014,0.53,0.20,0.53,,,,,0.53,PCE
147,6,331570,2015,0.57,0.23,0.57,,,,,0.57,PCE
147,6,331570,2016,0.48,0.23,0.48,,,,,0.48,PCE
147,6,331570,2017,0.49,0.24,,,,,,,PCE
147,6,331570,2018,0.51,0.26,,,,,,,PCE
147,6,331570,2019,0.53,0.27,0.53,,,,,0.53,PCE
147,6,331570,2020,0.52,0.28,0.52,,,,,0.52,PCE
147,6,331570,2021,0.50,0.28,0.50,,,,,0.50,PCE
148,79,332520,2015,0.81,0.30,0.81,,,,,0.81,PCE
148,79,332520,2016,0.81,0.34,0.81,,,,,0.81,PCE
148,79,332520,2017,0.82,0.36,0.82,,,,,0.82,PCE
148,79,332520,2020,0.82,0.35,0.82,,,,,0.82,PCE
149,58,332250,2001,,,0.00,,,,,0.00,PCE
149,58,332250,2002,0.39,0.24,0.39,,,,,0.38,PCE
149,58,332250,2003,0.66,0.33,0.66,,,,,0.64,PCE
149,58,332250,2004,0.68,0.38,0.68,,,,,0.68,PCE
149,58,332250,2005,0.76,0.49,,,,,,,PCE
149,58,332250,2006,0.77,0.42,0.77,,,,,0.77,PCE
149,58,332250,2007,0.77,0.42,0.77,,,,,0.77,PCE
149,58,332250,2008,0.77,0.35,0.77,,,,,0.77,PCE
149,58,332250,2009,0.99,0.25,0.99,,,,,0.99,PCE
149,58,332250,2010,0.92,0.30,,,,,,,PCE
149,58,332250,2011,0.93,0.27,,,,,,,PCE
149,58,332250,2012,1.16,0.36,1.16,,,,,1.16,PCE
149,58,332250,2013,0.89,0.22,0.88,,,,,0.88,PCE
149,58,332250,2014,1.13,0.32,1.13,,,,,1.13,PCE
149,58,332250,2015,0.93,0.27,0.93,,,,,0.93,PCE
149,58,332250,2016,1.08,0.43,,,,,,,PCE
149,58,332250,2017,1.11,0.41,,,,,,,PCE
149,58,332250,2018,1.17,0.44,1.17,,,,,1.17,PCE
149,58,332250,2019,1.21,0.46,1.21,,,,,1.21,PCE
149,58,332250,2020,1.31,0.55,1.31,,,,,1.31,PCE
149,58,332250,2021,1.11,0.36,1.11,,,,,1.11,PCE
150,80,332530,2001,,,0.00,,,,,0.00,PCE
150,80,332530,2002,0.28,0.20,0.28,,,,,0.28,PCE
150,80,332530,2003,0.44,0.31,0.44,,,,,0.44,PCE
150,80,332530,2004,0.46,0.34,0.46,,,,,0.46,PCE
150,80,332530,2005,0.52,0.37,0.52,,,,,0.52,PCE
150,80,332530,2006,0.65,0.40,0.65,,,,,0.65,PCE
150,80,332530,2007,0.98,0.73,0.98,,,,,0.98,PCE
150,80,332530,2008,0.95,0.64,0.95,,,,,0.95,PCE
150,80,332530,2009,0.91,0.57,0.91,,,,,0.91,PCE
150,80,332530,2010,0.80,0.40,0.80,,,,,0.80,PCE
150,80,332530,2011,0.84,0.38,0.84,,,,,0.84,PCE
150,80,332530,2012,0.84,0.42,0.84,,,,,0.84,PCE
150,80,332530,2013,0.84,0.42,,,,,,,PCE
150,80,332530,2014,0.84,0.44,,,,,,,PCE
150,80,332530,2015,0.84,0.46,,,,,,,PCE
150,80,332530,2016,0.77,0.45,,,,,,,PCE
150,80,332530,2017,0.75,0.43,0.75,,,,,0.75,PCE
150,80,332530,2018,0.75,0.33,0.75,,,,,0.75,PCE
150,80,332530,2019,0.75,0.32,0.75,,,,,0.75,PCE
150,80,332530,2020,0.75,0.33,0.75,,,,,0.75,PCE
150,80,332530,2021,0.75,0.37,0.75,,,,,0.75,PCE
151,6,331580,2001,,,0.00,,,,,0.00,PCE
151,6,331580,2002,0.22,0.12,0.22,,,,,0.22,PCE
151,6,331580,2003,0.39,0.21,0.39,,,,,0.39,PCE
151,6,331580,2004,0.42,0.24,0.42,,,,,0.42,PCE
151,6,331580,2005,0.46,0.27,0.46,,,,,0.46,PCE
151,6,331580,2006,0.48,0.21,0.48,,,,,0.48,PCE
151,6,331580,2007,0.47,0.21,0.47,,,,,0.47,PCE
151,6,331580,2008,0.52,0.15,0.52,,,,,0.52,PCE
151,6,331580,2009,0.62,0.19,0.62,,,,,0.62,PCE
151,6,331580,2010,0.50,0.21,0.50,,,,,0.50,PCE
151,6,331580,2011,0.55,0.21,0.55,,,,,0.55,PCE
151,6,331580,2012,0.61,0.21,0.61,,,,,0.61,PCE
151,6,331580,2013,0.61,0.20,0.61,,,,,0.60,PCE
151,6,331580,2014,0.62,0.21,0.62,,,,,0.62,PCE
151,6,331580,2015,0.61,0.22,0.61,,,,,0.61,PCE
151,6,331580,2016,0.47,0.22,0.47,,,,,0.47,PCE
151,6,331580,2017,0.49,0.22,,,,,,,PCE
151,6,331580,2018,0.53,0.24,,,,,,,PCE
151,6,331580,2019,0.56,0.24,0.56,,,,,0.56,PCE
151,6,331580,2020,0.55,0.26,0.55,,,,,0.55,PCE
151,6,331580,2021,0.50,0.26,0.50,,,,,0.50,PCE
152,82,332550,2001,,,0.00,,,,,0.00,PCE
152,82,332550,2002,,,0.00,,,,,0.00,PCE
152,82,332550,2003,0.23,0.15,0.23,,,,,0.23,PCE
152,82,332550,2004,0.35,0.19,0.35,,,,,0.35,PCE
152,82,332550,2005,0.35,0.18,0.35,,,,,0.35,PCE
152,82,332550,2010,0.35,0.20,,,,,,,PCE
152,82,332550,2011,0.67,0.27,0.67,,,,,0.67,PCE
152,82,332550,2012,0.86,0.29,,,,,,,PCE
152,82,332550,2013,0.99,0.33,,,,,,,PCE
152,82,332550,2014,1.00,0.33,1.00,,,,,0.99,PCE
152,82,332550,2015,1.00,0.34,1.00,,,,,0.98,PCE
152,82,332550,2016,1.00,0.38,1.00,,,,,0.96,PCE
152,82,332550,2017,1.00,0.24,1.00,,,,,0.98,PCE
152,82,332550,2018,1.00,0.23,1.00,,,,,0.98,PCE
152,82,332550,2019,0.92,0.22,0.92,,,,,0.85,PCE
153,6,331660,2001,,,0.00,,,,,0.00,PCE
153,6,331660,2002,0.23,0.13,0.23,,,,,0.23,PCE
153,6,331660,2003,0.41,0.21,0.41,,,,,0.41,PCE
153,6,331660,2004,0.42,0.23,0.42,,,,,0.42,PCE
153,6,331660,2005,0.44,0.26,0.44,,,,,0.44,PCE
153,6,331660,2006,0.48,0.21,0.48,,,,,0.48,PCE
153,6,331660,2007,0.47,0.21,0.47,,,,,0.47,PCE
153,6,331660,2008,0.51,0.15,0.51,,,,,0.51,PCE
153,6,331660,2009,0.61,0.18,0.61,,,,,0.61,PCE
153,6,331660,2010,0.58,0.28,0.58,,,,,0.58,PCE
153,6,331660,2011,0.49,0.21,0.49,,,,,0.49,PCE
153,6,331660,2012,0.58,0.21,0.58,,,,,0.58,PCE
153,6,331660,2013,0.59,0.20,0.59,,,,,0.59,PCE
153,6,331660,2014,0.60,0.20,0.60,,,,,0.60,PCE
153,6,331660,2015,0.58,0.22,0.58,,,,,0.58,PCE
153,6,331660,2016,0.52,0.22,0.52,,,,,0.52,PCE
153,6,331660,2017,0.50,0.22,,,,,,,PCE
153,6,331660,2018,0.53,0.24,,,,,,,PCE
153,6,331660,2019,0.57,0.24,0.57,,,,,0.57,PCE
153,6,331660,2020,0.38,0.25,0.38,,,,,0.38,PCE
153,6,331660,2021,0.45,0.26,0.45,,,,,0.45,PCE
154,6,331670,2001,,,0.00,,,,,0.00,PCE
154,6,331670,2002,0.23,0.13,0.23,,,,,0.23,PCE
154,6,331670,2003,0.40,0.21,0.40,,,,,0.40,PCE
154,6,331670,2004,0.42,0.23,0.42,,,,,0.42,PCE
154,6,331670,2005,0.46,0.26,0.45,,,,,0.45,PCE
154,6,331670,2006,0.46,0.21,0.46,,,,,0.46,PCE
154,6,331670,2007,0.46,0.21,0.46,,,,,0.46,PCE
154,6,331670,2008,0.50,0.15,0.50,,,,,0.50,PCE
154,6,331670,2009,0.61,0.20,0.61,,,,,0.61,PCE
154,6,331670,2010,0.48,0.19,0.48,,,,,0.48,PCE
154,6,331670,2011,0.55,0.21,0.55,,,,,0.55,PCE
154,6,331670,2012,0.64,0.22,0.64,,,,,0.64,PCE
154,6,331670,2013,0.60,0.20,0.60,,,,,0.59,PCE
154,6,331670,2014,0.62,0.21,,,,,,,PCE
154,6,331670,2015,0.62,0.22,0.62,,,,,0.62,PCE
154,6,331670,2016,0.52,0.22,0.52,,,,,0.52,PCE
154,6,331670,2017,0.48,0.22,0.48,,,,,0.48,PCE
154,6,331670,2018,0.50,0.23,0.50,,,,,0.50,PCE
154,6,331670,2019,0.56,0.24,0.56,,,,,0.56,PCE
154,6,331670,2020,0.54,0.25,0.54,,,,,0.54,PCE
154,6,331670,2021,0.52,0.26,0.52,,,,,0.52,PCE
155,83,332560,2001,,,0.00,,,,,0.00,PCE
155,83,332560,2002,0.20,0.16,0.20,,,,,0.20,PCE
155,83,332560,2003,0.38,0.24,0.38,,,,,0.38,PCE
155,83,332560,2004,0.40,0.26,0.40,,,,,0.40,PCE
155,83,332560,2005,0.37,0.20,0.37,,,,,0.37,PCE
155,83,332560,2006,0.40,0.17,0.40,,,,,0.40,PCE
155,83,332560,2007,0.41,0.18,0.41,,,,,0.41,PCE
155,83,332560,2008,0.55,0.21,0.55,,,,,0.55,PCE
155,83,332560,2009,0.47,0.23,0.47,,,,,0.47,PCE
155,83,332560,2010,0.47,0.22,0.47,,,,,0.47,PCE
155,83,332560,2011,0.52,0.21,0.52,,,,,0.52,PCE
155,83,332560,2012,0.55,0.19,0.55,,,,,0.55,PCE
155,83,332560,2013,0.53,0.17,0.53,,,,,0.53,PCE
155,83,332560,2014,0.52,0.17,0.52,,,,,0.52,PCE
155,83,332560,2015,0.47,0.16,0.47,,,,,0.47,PCE
155,83,332560,2016,0.41,0.17,0.41,,,,,0.41,PCE
155,83,332560,2017,0.42,0.17,0.42,,,,,0.42,PCE
155,83,332560,2018,0.42,0.18,,,,,,,PCE
155,83,332560,2019,0.41,0.19,0.41,,,,,0.41,PCE
155,83,332560,2020,0.41,0.20,0.41,,,,,0.41,PCE
155,83,332560,2021,0.41,0.20,0.41,,,,,0.41,PCE
156,89,332540,2001,,,0.00,,,,,0.00,PCE
156,89,332540,2002,0.20,0.12,0.20,,,,,0.20,PCE
156,89,332540,2003,0.36,0.17,0.36,,,,,0.36,PCE
156,89,332540,2004,0.37,0.19,0.37,,,,,0.37,PCE
156,89,332540,2005,0.41,0.22,0.41,,,,,0.41,PCE
156,89,332540,2006,0.47,0.20,0.47,,,,,0.47,PCE
156,89,332540,2007,0.44,0.20,0.44,,,,,0.44,PCE
156,89,332540,2008,0.57,0.22,0.57,,,,,0.57,PCE
156,89,332540,2009,0.48,0.20,0.48,,,,,0.48,PCE
156,89,332540,2010,0.51,0.22,,,,,,,PCE
156,89,332540,2011,0.58,0.19,,,,,,,PCE
156,89,332540,2012,0.67,0.23,0.67,,,,,0.67,PCE
156,89,332540,2013,0.58,0.19,0.58,,,,,0.58,PCE
156,89,332540,2014,0.56,0.19,0.56,,,,,0.56,PCE
156,89,332540,2015,0.53,0.21,0.53,,,,,0.53,PCE
156,89,332540,2016,0.47,0.24,0.47,,,,,0.47,PCE
156,89,332540,2017,0.46,0.23,0.46,,,,,0.46,PCE
156,89,332540,2018,0.54,0.27,0.54,,,,,0.53,PCE
156,89,332540,2019,0.54,0.23,0.54,,,,,0.51,PCE
156,155,332540,2020,0.51,0.24,0.51,,,,,0.51,PCE
156,155,332540,2021,0.51,0.24,0.51,,,,,0.51,PCE
157,6,331590,2002,0.23,0.13,0.23,,,,,0.23,PCE
157,6,331590,2003,0.41,0.21,0.41,,,,,0.41,PCE
157,6,331590,2004,0.42,0.24,0.42,,,,,0.42,PCE
157,6,331590,2005,0.45,0.26,0.45,,,,,0.45,PCE
157,6,331590,2006,0.49,0.22,0.49,,,,,0.49,PCE
157,6,331590,2007,0.49,0.21,0.49,,,,,0.49,PCE
157,6,331590,2008,0.52,0.16,0.52,,,,,0.52,PCE
157,6,331590,2009,0.58,0.20,0.58,,,,,0.58,PCE
157,6,331590,2010,0.44,0.19,0.44,,,,,0.44,PCE
157,6,331590,2011,0.49,0.21,0.49,,,,,0.49,PCE
157,6,331590,2012,0.54,0.21,0.54,,,,,0.54,PCE
157,6,331590,2013,0.54,0.20,0.54,,,,,0.54,PCE
157,6,331590,2014,0.55,0.20,0.55,,,,,0.55,PCE
157,6,331590,2015,0.58,0.22,0.58,,,,,0.58,PCE
157,6,331590,2016,0.51,0.23,0.51,,,,,0.51,PCE
157,6,331590,2017,0.49,0.23,0.49,,,,,0.49,PCE
157,6,331590,2018,0.50,0.24,0.50,,,,,0.50,PCE
157,6,331590,2019,0.55,0.25,0.55,,,,,0.55,PCE
157,6,331590,2020,0.54,0.26,0.54,,,,,0.54,PCE
157,6,331590,2021,0.51,0.26,0.51,,,,,0.51,PCE
158,6,331600,2002,0.23,0.13,0.22,,,,,0.22,PCE
158,6,331600,2003,0.40,0.21,0.40,,,,,0.40,PCE
158,6,331600,2004,0.43,0.24,0.43,,,,,0.43,PCE
158,6,331600,2005,0.45,0.26,0.45,,,,,0.45,PCE
158,6,331600,2006,0.45,0.21,0.45,,,,,0.45,PCE
158,6,331600,2007,0.47,0.21,0.47,,,,,0.47,PCE
158,6,331600,2008,0.55,0.16,0.55,,,,,0.55,PCE
158,6,331600,2009,0.62,0.19,0.62,,,,,0.62,PCE
158,6,331600,2010,0.55,0.22,0.55,,,,,0.55,PCE
158,6,331600,2011,0.57,0.21,0.57,,,,,0.57,PCE
158,6,331600,2012,0.66,0.22,0.66,,,,,0.66,PCE
158,6,331600,2013,0.64,0.21,0.64,,,,,0.64,PCE
158,6,331600,2014,0.64,0.21,0.64,,,,,0.64,PCE
158,6,331600,2015,0.62,0.22,0.62,,,,,0.62,PCE
158,6,331600,2016,0.53,0.22,0.53,,,,,0.53,PCE
158,6,331600,2017,0.51,0.22,0.51,,,,,0.51,PCE
158,6,331600,2018,0.52,0.24,0.52,,,,,0.52,PCE
158,6,331600,2019,0.58,0.24,0.58,,,,,0.58,PCE
158,6,331600,2020,0.56,0.26,0.56,,,,,0.56,PCE
158,6,331600,2021,0.53,0.26,0.53,,,,,0.53,PCE
159,6,331610,2002,0.27,0.15,0.27,,,,,0.27,PCE
159,6,331610,2003,0.46,0.23,0.46,,,,,0.46,PCE
159,6,331610,2004,0.46,0.25,,,,,,,PCE
159,6,331610,2005,0.50,0.28,,,,,,,PCE
159,6,331610,2006,0.52,0.22,0.52,,,,,0.52,PCE
159,6,331610,2007,0.51,0.22,,,,,,,PCE
159,6,331610,2008,0.54,0.16,,,,,,,PCE
159,6,331610,2009,0.65,0.19,,,,,,,PCE
159,6,331610,2010,0.59,0.23,0.59,,,,,0.59,PCE
159,6,331610,2011,0.57,0.21,0.57,,,,,0.57,PCE
159,6,331610,2012,0.65,0.22,0.65,,,,,0.65,PCE
159,6,331610,2013,0.62,0.21,0.62,,,,,0.62,PCE
159,6,331610,2014,0.62,0.21,0.62,,,,,0.62,PCE
159,6,331610,2015,0.63,0.22,0.63,,,,,0.63,PCE
159,6,331610,2016,0.56,0.22,0.56,,,,,0.56,PCE
159,6,331610,2017,0.52,0.23,0.52,,,,,0.52,PCE
159,6,331610,2018,0.54,0.24,0.54,,,,,0.54,PCE
159,6,331610,2019,0.59,0.24,0.59,,,,,0.59,PCE
159,6,331610,2020,0.57,0.26,0.57,,,,,0.57,PCE
159,6,331610,2021,0.54,0.26,0.54,,,,,0.54,PCE
160,6,331620,2001,,,0.00,,,,,0.00,PCE
160,6,331620,2002,0.24,0.13,0.24,,,,,0.24,PCE
160,6,331620,2003,0.44,0.22,0.44,,,,,0.44,PCE
160,6,331620,2004,0.47,0.25,0.47,,,,,0.47,PCE
160,6,331620,2005,0.48,0.27,0.48,,,,,0.48,PCE
160,6,331620,2006,0.50,0.22,0.50,,,,,0.50,PCE
160,6,331620,2007,0.52,0.22,0.52,,,,,0.52,PCE
160,6,331620,2008,0.62,0.19,,,,,,,PCE
160,6,331620,2009,0.74,0.20,,,,,,,PCE
160,6,331620,2010,0.59,0.22,0.59,,,,,0.59,PCE
160,6,331620,2011,0.60,0.21,0.60,,,,,0.60,PCE
160,6,331620,2012,0.66,0.22,0.66,,,,,0.66,PCE
160,6,331620,2013,0.66,0.21,0.66,,,,,0.66,PCE
160,6,331620,2014,0.67,0.21,0.67,,,,,0.67,PCE
160,6,331620,2015,0.65,0.22,0.65,,,,,0.65,PCE
160,6,331620,2016,0.57,0.22,0.57,,,,,0.57,PCE
160,6,331620,2017,0.55,0.22,0.55,,,,,0.55,PCE
160,6,331620,2018,0.55,0.24,0.55,,,,,0.55,PCE
160,6,331620,2019,0.60,0.24,0.60,,,,,0.60,PCE
160,6,331620,2020,0.56,0.26,0.56,,,,,0.56,PCE
160,6,331620,2021,0.53,0.26,0.53,,,,,0.53,PCE
161,6,331630,2001,,,0.00,,,,,0.00,PCE
161,6,331630,2002,0.22,0.13,0.22,,,,,0.22,PCE
161,6,331630,2003,0.40,0.21,0.40,,,,,0.40,PCE
161,6,331630,2004,0.42,0.23,0.42,,,,,0.42,PCE
161,6,331630,2005,0.43,0.26,0.43,,,,,0.43,PCE
161,6,331630,2006,0.47,0.21,0.47,,,,,0.47,PCE
161,6,331630,2007,0.47,0.21,0.47,,,,,0.47,PCE
161,6,331630,2008,0.50,0.15,,,,,,,PCE
161,6,331630,2009,0.60,0.19,,,,,,,PCE
161,6,331630,2010,0.55,0.20,0.55,,,,,0.55,PCE
161,6,331630,2011,0.58,0.21,0.58,,,,,0.58,PCE
161,6,331630,2012,0.60,0.21,0.60,,,,,0.60,PCE
161,6,331630,2013,0.56,0.20,0.56,,,,,0.56,PCE
161,6,331630,2014,0.55,0.20,0.54,,,,,0.54,PCE
161,6,331630,2015,0.56,0.23,0.56,,,,,0.56,PCE
161,6,331630,2016,0.45,0.24,0.45,,,,,0.45,PCE
161,6,331630,2017,0.48,0.25,0.48,,,,,0.48,PCE
161,6,331630,2018,0.51,0.27,0.51,,,,,0.51,PCE
161,6,331630,2019,0.54,0.28,0.54,,,,,0.54,PCE
161,6,331630,2020,0.55,0.28,0.55,,,,,0.55,PCE
161,6,331630,2021,0.51,0.29,0.51,,,,,0.51,PCE
162,6,331640,2001,,,0.00,,,,,0.00,PCE
162,6,331640,2002,0.22,0.13,0.22,,,,,0.22,PCE
162,6,331640,2003,0.39,0.21,0.39,,,,,0.39,PCE
162,6,331640,2004,0.41,0.23,0.41,,,,,0.41,PCE
162,6,331640,2005,0.44,0.26,0.44,,,,,0.44,PCE
162,6,331640,2006,0.47,0.21,,,,,,,PCE
162,6,331640,2007,0.47,0.21,,,,,,,PCE
162,6,331640,2008,0.48,0.15,,,,,,,PCE
162,6,331640,2009,0.59,0.18,,,,,,,PCE
162,6,331640,2010,0.60,0.24,0.60,,,,,0.60,PCE
162,6,331640,2011,0.59,0.21,0.59,,,,,0.59,PCE
162,6,331640,2012,0.61,0.22,0.61,,,,,0.61,PCE
162,6,331640,2013,0.60,0.20,0.60,,,,,0.60,PCE
162,6,331640,2014,0.62,0.20,0.62,,,,,0.62,PCE
162,6,331640,2015,0.66,0.22,0.66,,,,,0.66,PCE
162,6,331640,2016,0.57,0.22,0.57,,,,,0.57,PCE
162,6,331640,2017,0.51,0.22,0.51,,,,,0.51,PCE
162,6,331640,2018,0.54,0.24,0.54,,,,,0.54,PCE
162,6,331640,2019,0.58,0.24,0.58,,,,,0.58,PCE
162,6,331640,2020,0.56,0.26,0.56,,,,,0.56,PCE
162,6,331640,2021,0.52,0.26,0.52,,,,,0.52,PCE
163,6,331650,2001,,,0.00,,,,,0.00,PCE
163,6,331650,2002,0.23,0.13,0.23,,,,,0.23,PCE
163,6,331650,2003,0.46,0.22,0.46,,,,,0.46,PCE
163,6,331650,2004,0.48,0.25,0.48,,,,,0.48,PCE
163,6,331650,2005,0.48,0.27,0.48,,,,,0.48,PCE
163,6,331650,2006,0.52,0.22,0.52,,,,,0.52,PCE
163,6,331650,2007,0.57,0.24,0.57,,,,,0.57,PCE
163,6,331650,2008,0.72,0.30,,,,,,,PCE
163,6,331650,2009,0.70,0.20,,,,,,,PCE
163,6,331650,2010,0.67,0.21,0.67,,,,,0.67,PCE
163,6,331650,2011,0.73,0.22,0.73,,,,,0.73,PCE
163,6,331650,2012,0.89,0.23,0.89,,,,,0.89,PCE
163,6,331650,2013,0.72,0.21,0.72,,,,,0.72,PCE
163,6,331650,2014,0.81,0.22,0.81,,,,,0.81,PCE
163,6,331650,2015,0.76,0.22,0.76,,,,,0.76,PCE
163,6,331650,2016,0.71,0.23,0.71,,,,,0.71,PCE
163,6,331650,2017,0.57,0.22,0.57,,,,,0.57,PCE
163,6,331650,2018,0.63,0.24,0.63,,,,,0.63,PCE
163,6,331650,2019,0.62,0.24,0.62,,,,,0.62,PCE
163,6,331650,2020,0.71,0.26,0.71,,,,,0.71,PCE
163,6,331650,2021,0.77,0.27,0.77,,,,,0.77,PCE
164,5,331190,2001,,,0.00,,,,,0.00,PCE
164,5,331190,2002,0.10,0.09,0.10,,,,,0.10,PCE
164,5,331190,2003,0.18,0.14,0.18,,,,,0.18,PCE
164,5,331190,2004,0.18,0.14,0.18,,,,,0.18,PCE
164,5,331190,2005,0.19,0.15,0.19,,,,,0.19,PCE
164,5,331190,2006,0.20,0.14,0.20,,,,,0.20,PCE
164,5,331190,2007,0.21,0.14,0.21,,,,,0.21,PCE
164,5,331190,2008,0.22,0.14,0.22,,,,,0.22,PCE
164,5,331190,2009,0.21,0.15,0.21,,,,,0.21,PCE
164,5,331190,2010,0.22,0.16,0.22,,,,,0.22,PCE
164,5,331190,2011,0.22,0.15,0.22,,,,,0.22,PCE
164,5,331190,2012,0.24,0.17,0.24,,,,,0.24,PCE
164,5,331190,2013,0.25,0.18,0.25,,,,,0.25,PCE
164,5,331190,2014,0.25,0.19,0.24,,,,,0.25,PCE
164,5,331190,2015,0.26,0.23,0.26,,,,,0.26,PCE
164,5,331190,2016,0.26,0.23,0.26,,,,,0.26,PCE
164,5,331190,2017,0.26,0.24,0.26,,,,,0.26,PCE
164,5,331190,2018,0.28,0.25,0.28,,,,,0.28,PCE
164,5,331190,2019,0.27,0.25,0.27,,,,,0.27,PCE
164,5,331190,2020,0.27,0.26,0.27,,,,,0.27,PCE
164,5,331190,2021,0.29,0.28,0.29,,,,,0.29,PCE
165,5,331195,2004,,,,,,,,,PCE
165,5,331195,2005,0.30,0.14,0.30,,,,,0.30,PCE
165,5,331195,2006,0.58,0.24,0.58,,,,,0.58,PCE
165,5,331195,2007,0.53,0.21,0.53,,,,,0.53,PCE
165,5,331195,2008,0.67,0.27,0.67,,,,,0.67,PCE
165,5,331195,2009,0.52,0.19,0.52,,,,,0.52,PCE
165,5,331195,2010,0.61,0.19,0.61,,,,,0.61,PCE
