community_fips_code,year,month,monthly_hdd_sum
0268670,2021,8,380
0268670,2021,9,653
0268670,2021,10,1094
0268670,2021,11,1939
0268670,2021,12,1695
0268670,2022,1,1974
0268670,2022,2,1658
0268670,2022,3,1444
0268670,2022,4,1054
0268670,2022,5,586
0268670,2022,6,171
0268670,2022,7,253
0268670,2022,8,382
0268670,2022,9,562
0268670,2022,10,1072
0268670,2022,11,1463
0268670,2022,12,1775
0268670,2023,1,1816
0268670,2023,2,1693
0268670,2023,3,1553
0268670,2023,4,1430
0268670,2023,5,667
0268670,2023,6,327
0268670,2023,7,221
0268670,2023,8,268
0268670,2023,9,636
0268670,2023,10,1087
0268670,2023,11,1333
0268670,2023,12,1988
0268670,2024,1,1951
0268670,2024,2,1536
0268670,2024,3,1547
0268670,2024,4,1036
0268670,2024,5,699
0268670,2024,6,192
0268670,2024,7,288
0268670,2024,8,412
0268670,2024,9,600
0268670,2024,10,1073
0268670,2024,11,1563
0268670,2024,12,1583
0268890,2017,1,1952
0268890,2017,2,1768
0268890,2017,3,1928
0268890,2017,4,937
0268890,2017,5,632
0268890,2017,6,251
0268890,2017,7,189
0268890,2017,8,392
0268890,2017,9,607
0268890,2017,10,999
0268890,2017,11,1373
0268890,2017,12,1380
0268890,2018,1,1899
0268890,2018,2,1363
0268890,2018,3,1438
0268890,2018,4,1086
0268890,2018,5,715
0268890,2018,6,301
0268890,2018,7,210
0268890,2018,8,366
0268890,2018,9,505
0268890,2018,10,919
0268890,2018,11,1370
0268890,2018,12,1852
0268890,2019,1,1842
0268890,2019,2,1289
0268890,2019,3,1253
0268890,2019,4,1172
0268890,2019,5,666
0268890,2019,6,194
0268890,2019,7,179
0268890,2019,8,363
0268890,2019,9,533
0268890,2019,10,1027
0268890,2019,11,1501
0268890,2019,12,1932
0268890,2020,1,2265
0268890,2020,2,2059
0268890,2020,3,1622
0268890,2020,4,1140
0268890,2020,5,504
0268890,2020,6,303
0268890,2020,7,294
0268890,2020,8,298
0268890,2020,9,628
0268890,2020,10,1000
0268890,2020,11,1396
0268890,2020,12,1718
0268890,2021,1,1815
0268890,2021,2,1919
0268890,2021,3,1785
0268890,2021,4,1234
0268890,2021,5,606
0268890,2021,6,351
0268890,2021,7,310
0268890,2021,8,413
0268890,2021,9,674
0268890,2021,10,1103
0268890,2021,11,1931
0268890,2021,12,1836
0268890,2022,1,2013
0268890,2022,2,1705
0268890,2022,3,1548
0268890,2022,4,1127
0268890,2022,5,721
0268890,2022,6,266
0268890,2022,7,284
0268890,2022,8,430
0268890,2022,9,565
0268890,2022,10,1090
0268890,2022,11,1436
0268890,2022,12,1694
0268890,2023,1,1820
0268890,2023,2,1754
0268890,2023,3,1655
0268890,2023,4,1595
0268890,2023,5,748
0268890,2023,6,384
0268890,2023,7,238
0268890,2023,8,281
0268890,2023,9,664
0268890,2023,10,1106
0268890,2023,11,1352
0268890,2023,12,1951
0268890,2024,1,1904
0268890,2024,2,1551
0268890,2024,3,1661
0268890,2024,4,1166
0268890,2024,5,809
0268890,2024,6,272
0268890,2024,7,323
0268890,2024,8,440
0268890,2024,9,627
0268890,2024,10,1092
0268890,2024,11,1561
0268890,2024,12,1529
0269770,2017,1,1871
0269770,2017,2,1833
0269770,2017,3,2038
0269770,2017,4,1238
0269770,2017,5,958
0269770,2017,6,479
0269770,2017,7,382
0269770,2017,8,575
0269770,2017,9,735
0269770,2017,10,1090
0269770,2017,11,1270
0269770,2017,12,1374
0269770,2018,1,1861
0269770,2018,2,1338
0269770,2018,3,1546
0269770,2018,4,1257
0269770,2018,5,915
0269770,2018,6,471
0269770,2018,7,378
0269770,2018,8,457
0269770,2018,9,538
0269770,2018,10,907
0269770,2018,11,1301
0269770,2018,12,1885
0269770,2019,1,1826
0269770,2019,2,1236
0269770,2019,3,1324
0269770,2019,4,1279
0269770,2019,5,793
0269770,2019,6,397
0269770,2019,7,300
0269770,2019,8,442
0269770,2019,9,587
0269770,2019,10,1033
0269770,2019,11,1426
0269770,2019,12,1752
0269770,2020,1,2086
0269770,2020,2,2110
0269770,2020,3,1651
0269770,2020,4,1212
0269770,2020,5,720
0269770,2020,6,524
0269770,2020,7,464
0269770,2020,8,491
0269770,2020,9,717
0269770,2020,10,1013
0269770,2020,11,1296
0269770,2020,12,1671
0269770,2021,1,1810
0269770,2021,2,1924
0269770,2021,3,1927
0269770,2021,4,1428
0269770,2021,5,812
0269770,2021,6,567
0269770,2021,7,450
0269770,2021,8,521
0269770,2021,9,751
0269770,2021,10,1148
0269770,2021,11,1833
0269770,2021,12,1875
0269770,2022,1,2150
0269770,2022,2,1810
0269770,2022,3,1665
0269770,2022,4,1320
0269770,2022,5,1000
0269770,2022,6,629
0269770,2022,7,472
0269770,2022,8,554
0269770,2022,9,623
0269770,2022,10,1112
0269770,2022,11,1355
0269770,2022,12,1644
0269770,2023,1,1834
0269770,2023,2,1869
0269770,2023,3,1742
0269770,2023,4,1742
0269770,2023,5,1006
0269770,2023,6,532
0269770,2023,7,312
0269770,2023,8,415
0269770,2023,9,692
0269770,2023,10,1078
0269770,2023,11,1293
0269770,2023,12,1834
0269770,2024,1,1856
0269770,2024,2,1684
0269770,2024,3,1823
0269770,2024,4,1383
0269770,2024,5,1046
0269770,2024,6,610
0269770,2024,7,463
0269770,2024,8,529
0269770,2024,9,697
0269770,2024,10,1083
0269770,2024,11,1497
0269770,2024,12,1581
0270100,2017,1,2092
0270100,2017,2,1868
0270100,2017,3,2091
0270100,2017,4,1117
0270100,2017,5,685
0270100,2017,6,234
0270100,2017,7,87
0270100,2017,8,438
0270100,2017,9,648
0270100,2017,10,1183
0270100,2017,11,1643
0270100,2017,12,1536
0270100,2018,1,2155
0270100,2018,2,1570
0270100,2018,3,1601
0270100,2018,4,1241
0270100,2018,5,700
0270100,2018,6,300
0270100,2018,7,149
0270100,2018,8,428
0270100,2018,9,564
0270100,2018,10,1068
0270100,2018,11,1551
0270100,2018,12,2006
0270100,2019,1,2009
0270100,2019,2,1459
0270100,2019,3,1341
0270100,2019,4,1201
0270100,2019,5,611
0270100,2019,6,181
0270100,2019,7,118
0270100,2019,8,394
0270100,2019,9,626
0270100,2019,10,1181
0270100,2019,11,1696
0270100,2019,12,2115
0270100,2020,1,2388
0270100,2020,2,2204
0270100,2020,3,1817
0270100,2020,4,1208
0270100,2020,5,576
0270100,2020,6,261
0270100,2020,7,243
0270100,2020,8,276
0270100,2020,9,699
0270100,2020,10,1222
0270100,2020,11,1691
0270100,2020,12,1879
0270100,2021,1,1947
0270100,2021,2,2150
0270100,2021,3,1948
0270100,2021,4,1370
0270100,2021,5,714
0270100,2021,6,271
0270100,2021,7,221
0270100,2021,8,443
0270100,2021,9,757
0270100,2021,10,1197
0270100,2021,11,2083
0270100,2021,12,2088
0270100,2022,1,2270
0270100,2022,2,1959
0270100,2022,3,1685
0270100,2022,4,1217
0270100,2022,5,720
0270100,2022,6,269
0270100,2022,7,270
0270100,2022,8,432
0270100,2022,9,612
0270100,2022,10,1254
0270100,2022,11,1643
0270100,2022,12,1890
0270100,2023,1,1877
0270100,2023,2,1889
0270100,2023,3,1781
0270100,2023,4,1659
0270100,2023,5,710
0270100,2023,6,316
0270100,2023,7,142
0270100,2023,8,260
0270100,2023,9,690
0270100,2023,10,1246
0270100,2023,11,1505
0270100,2023,12,2080
0270100,2024,1,2185
0270100,2024,2,1712
0270100,2024,3,1778
0270100,2024,4,1176
0270100,2024,5,795
0270100,2024,6,204
0270100,2024,7,255
0270100,2024,8,455
0270100,2024,9,658
0270100,2024,10,1276
0270100,2024,11,1815
0270100,2024,12,1780
0270320,2017,1,1967
0270320,2017,2,1519
0270320,2017,3,1695
0270320,2017,4,831
0270320,2017,5,622
0270320,2017,6,275
0270320,2017,7,180
0270320,2017,8,312
0270320,2017,9,561
0270320,2017,10,1001
0270320,2017,11,1738
0270320,2017,12,1630
0270320,2018,1,1938
0270320,2018,2,1729
0270320,2018,3,1399
0270320,2018,4,933
0270320,2018,5,638
0270320,2018,6,332
0270320,2018,7,170
0270320,2018,8,341
0270320,2018,9,535
0270320,2018,10,876
0270320,2018,11,1464
0270320,2018,12,1698
0270320,2019,1,1933
0270320,2019,2,1614
0270320,2019,3,1096
0270320,2019,4,856
0270320,2019,5,527
0270320,2019,6,212
0270320,2019,7,106
0270320,2019,8,267
0270320,2019,9,511
0270320,2019,10,1014
0270320,2019,11,1255
0270320,2019,12,1716
0270320,2020,1,2267
0270320,2020,2,1599
0270320,2020,3,1548
0270320,2020,4,964
0270320,2020,5,507
0270320,2020,6,362
0270320,2020,7,200
0270320,2020,8,303
0270320,2020,9,585
0270320,2020,10,1123
0270320,2020,11,1682
0270320,2020,12,1620
0270320,2021,1,1744
0270320,2021,2,1772
0270320,2021,3,1617
0270320,2021,4,1016
0270320,2021,5,611
0270320,2021,6,287
0270320,2021,7,209
0270320,2021,8,333
0270320,2021,9,656
0270320,2021,10,1050
0270320,2021,11,1820
0270320,2021,12,1923
0270320,2022,1,1896
0270320,2022,2,1301
0270320,2022,3,1298
0270320,2022,4,1029
0270320,2022,5,602
0270320,2022,6,201
0270320,2022,7,204
0270320,2022,8,350
0270320,2022,9,586
0270320,2022,10,1089
0270320,2022,11,1526
0270320,2022,12,2021
0270320,2023,1,1716
0270320,2023,2,1494
0270320,2023,3,1444
0270320,2023,4,1050
0270320,2023,5,654
0270320,2023,6,331
0270320,2023,7,136
0270320,2023,8,222
0270320,2023,9,650
0270320,2023,10,1135
0270320,2023,11,1358
0270320,2023,12,1821
0270320,2024,1,2062
0270320,2024,2,1580
0270320,2024,3,1349
0270320,2024,4,913
0270320,2024,5,653
0270320,2024,6,234
0270320,2024,7,256
0270320,2024,8,324
0270320,2024,9,603
0270320,2024,10,1119
0270320,2024,11,1660
0270320,2024,12,1609
0270540,2017,1,936
0270540,2017,2,852
0270540,2017,3,1018
0270540,2017,4,623
0270540,2017,5,546
0270540,2017,6,394
0270540,2017,7,293
0270540,2017,8,220
0270540,2017,9,366
0270540,2017,10,636
0270540,2017,11,879
0270540,2017,12,883
0270540,2018,1,879
0270540,2018,2,916
0270540,2018,3,885
0270540,2018,4,689
0270540,2018,5,549
0270540,2018,6,366
0270540,2018,7,230
0270540,2018,8,232
0270540,2018,9,360
0270540,2018,10,512
0270540,2018,11,671
0270540,2018,12,840
0270540,2019,1,912
0270540,2019,2,945
0270540,2019,3,763
0270540,2019,4,681
0270540,2019,5,491
0270540,2019,6,343
0270540,2019,7,190
0270540,2019,8,214
0270540,2019,9,343
0270540,2019,10,638
0270540,2019,11,671
0270540,2019,12,791
0270540,2020,1,1110
0270540,2020,2,859
0270540,2020,3,926
0270540,2020,4,729
0270540,2020,5,452
0270540,2020,6,404
0270540,2020,7,255
0270540,2020,8,271
0270540,2020,9,353
0270540,2020,10,663
0270540,2020,11,857
0270540,2020,12,755
0270540,2021,1,874
0270540,2021,2,923
0270540,2021,3,917
0270540,2021,4,700
0270540,2021,5,582
0270540,2021,6,318
0270540,2021,7,263
0270540,2021,8,255
0270540,2021,9,388
0270540,2021,10,686
0270540,2021,11,825
0270540,2021,12,1124
0270540,2022,1,987
0270540,2022,2,769
0270540,2022,3,817
0270540,2022,4,726
0270540,2022,5,551
0270540,2022,6,282
0270540,2022,7,240
0270540,2022,8,218
0270540,2022,9,336
0270540,2022,10,524
0270540,2022,11,840
0270540,2022,12,1049
0270540,2023,1,814
0270540,2023,2,884
0270540,2023,3,959
0270540,2023,4,721
0270540,2023,5,505
0270540,2023,6,366
0270540,2023,7,218
0270540,2023,8,205
0270540,2023,9,374
0270540,2023,10,564
0270540,2023,11,716
0270540,2023,12,817
0270540,2024,1,941
0270540,2024,2,868
0270540,2024,3,850
0270540,2024,4,688
0270540,2024,5,587
0270540,2024,6,354
0270540,2024,7,272
0270540,2024,8,249
0270540,2024,9,385
0270540,2024,10,648
0270540,2024,11,843
0270540,2024,12,771
0270760,2017,1,1206
0270760,2017,2,1046
0270760,2017,3,1242
0270760,2017,4,634
0270760,2017,5,436
0270760,2017,6,292
0270760,2017,7,241
0270760,2017,8,209
0270760,2017,9,422
0270760,2017,10,719
0270760,2017,11,1221
0270760,2017,12,1152
0270760,2018,1,1274
0270760,2018,2,1264
0270760,2018,3,1072
0270760,2018,4,735
0270760,2018,5,451
0270760,2018,6,262
0270760,2018,7,114
0270760,2018,8,214
0270760,2018,9,404
0270760,2018,10,660
0270760,2018,11,924
0270760,2018,12,1104
0270760,2019,1,1222
0270760,2019,2,1178
0270760,2019,3,856
0270760,2019,4,687
0270760,2019,5,362
0270760,2019,6,215
0270760,2019,7,116
0270760,2019,8,180
0270760,2019,9,376
0270760,2019,10,765
0270760,2019,11,868
0270760,2019,12,1034
0270760,2020,1,1463
0270760,2020,2,1085
0270760,2020,3,1114
0270760,2020,4,760
0270760,2020,5,381
0270760,2020,6,290
0270760,2020,7,168
0270760,2020,8,272
0270760,2020,9,392
0270760,2020,10,765
0270760,2020,11,1166
0270760,2020,12,1023
0270760,2021,1,1122
0270760,2021,2,1276
0270760,2021,3,1094
0270760,2021,4,785
0270760,2021,5,526
0270760,2021,6,271
0270760,2021,7,186
0270760,2021,8,246
0270760,2021,9,440
0270760,2021,10,768
0270760,2021,11,1063
0270760,2021,12,1460
0270760,2022,1,1264
0270760,2022,2,968
0270760,2022,3,935
0270760,2022,4,774
0270760,2022,5,489
0270760,2022,6,195
0270760,2022,7,197
0270760,2022,8,212
0270760,2022,9,404
0270760,2022,10,605
0270760,2022,11,1067
0270760,2022,12,1399
0270760,2023,1,1008
0270760,2023,2,1076
0270760,2023,3,1125
0270760,2023,4,753
0270760,2023,5,465
0270760,2023,6,279
0270760,2023,7,146
0270760,2023,8,197
0270760,2023,9,426
0270760,2023,10,718
0270760,2023,11,900
0270760,2023,12,1007
0270760,2024,1,1346
0270760,2024,2,1111
0270760,2024,3,970
0270760,2024,4,700
0270760,2024,5,523
0270760,2024,6,215
0270760,2024,7,209
0270760,2024,8,214
0270760,2024,9,436
0270760,2024,10,779
0270760,2024,11,1059
0270760,2024,12,1066
0270870,2017,1,1815
0270870,2017,2,1415
0270870,2017,3,1412
0270870,2017,4,727
0270870,2017,5,529
0270870,2017,6,247
0270870,2017,7,107
0270870,2017,8,260
0270870,2017,9,491
0270870,2017,10,984
0270870,2017,11,1535
0270870,2017,12,1442
0270870,2018,1,1705
0270870,2018,2,1498
0270870,2018,3,1275
0270870,2018,4,869
0270870,2018,5,602
0270870,2018,6,369
0270870,2018,7,225
0270870,2018,8,292
0270870,2018,9,383
0270870,2018,10,752
0270870,2018,11,1166
0270870,2018,12,1468
0270870,2019,1,1658
0270870,2019,2,1381
0270870,2019,3,965
0270870,2019,4,815
0270870,2019,5,483
0270870,2019,6,125
0270870,2019,7,60
0270870,2019,8,184
0270870,2019,9,476
0270870,2019,10,858
0270870,2019,11,1071
0270870,2019,12,1524
0270870,2020,1,2236
0270870,2020,2,1513
0270870,2020,3,1454
0270870,2020,4,911
0270870,2020,5,426
0270870,2020,6,240
0270870,2020,7,101
0270870,2020,8,191
0270870,2020,9,464
0270870,2020,10,921
0270870,2020,11,1466
0270870,2020,12,1467
0270870,2021,1,1532
0270870,2021,2,1602
0270870,2021,3,1518
0270870,2021,4,956
0270870,2021,5,489
0270870,2021,6,209
0270870,2021,7,159
0270870,2021,8,251
0270870,2021,9,583
0270870,2021,10,918
0270870,2021,11,1569
0270870,2021,12,1712
0270870,2022,1,1563
0270870,2022,2,1171
0270870,2022,3,1087
0270870,2022,4,872
0270870,2022,5,473
0270870,2022,6,104
0270870,2022,7,164
0270870,2022,8,264
0270870,2022,9,475
0270870,2022,10,911
0270870,2022,11,1392
0270870,2022,12,1770
0270870,2023,1,1418
0270870,2023,2,1416
0270870,2023,3,1291
0270870,2023,4,1009
0270870,2023,5,550
0270870,2023,6,285
0270870,2023,7,135
0270870,2023,8,192
0270870,2023,9,538
0270870,2023,10,922
0270870,2023,11,1207
0270870,2023,12,1780
0270870,2024,1,1800
0270870,2024,2,1403
0270870,2024,3,1171
0270870,2024,4,864
0270870,2024,5,573
0270870,2024,6,164
0270870,2024,7,200
0270870,2024,8,323
0270870,2024,9,485
0270870,2024,10,956
0270870,2024,11,1433
0270870,2024,12,1298
0270930,2017,1,2156
0270930,2017,2,1667
0270930,2017,3,1869
0270930,2017,4,896
0270930,2017,5,636
0270930,2017,6,264
0270930,2017,7,169
0270930,2017,8,324
0270930,2017,9,616
0270930,2017,10,1118
0270930,2017,11,1905
0270930,2017,12,1836
0270930,2018,1,2116
0270930,2018,2,1812
0270930,2018,3,1536
0270930,2018,4,1052
0270930,2018,5,677
0270930,2018,6,358
0270930,2018,7,180
0270930,2018,8,390
0270930,2018,9,639
0270930,2018,10,1022
0270930,2018,11,1632
0270930,2018,12,1912
0270930,2019,1,2132
0270930,2019,2,1706
0270930,2019,3,1166
0270930,2019,4,922
0270930,2019,5,511
0270930,2019,6,231
0270930,2019,7,113
0270930,2019,8,353
0270930,2019,9,556
0270930,2019,10,1105
0270930,2019,11,1482
0270930,2019,12,2001
0270930,2020,1,2499
0270930,2020,2,1835
0270930,2020,3,1696
0270930,2020,4,1037
0270930,2020,5,527
0270930,2020,6,377
0270930,2020,7,240
0270930,2020,8,344
0270930,2020,9,635
0270930,2020,10,1242
0270930,2020,11,1895
0270930,2020,12,1846
0270930,2021,1,1957
0270930,2021,2,1936
0270930,2021,3,1753
0270930,2021,4,1107
0270930,2021,5,635
0270930,2021,6,289
0270930,2021,7,201
0270930,2021,8,356
0270930,2021,9,739
0270930,2021,10,1199
0270930,2021,11,1994
0270930,2021,12,2093
0270930,2022,1,2123
0270930,2022,2,1545
0270930,2022,3,1486
0270930,2022,4,1149
0270930,2022,5,664
0270930,2022,6,216
0270930,2022,7,222
0270930,2022,8,350
0270930,2022,9,634
0270930,2022,10,1206
0270930,2022,11,1719
0270930,2022,12,2225
0270930,2023,1,1927
0270930,2023,2,1680
0270930,2023,3,1571
0270930,2023,4,1170
0270930,2023,5,650
0270930,2023,6,312
0270930,2023,7,110
0270930,2023,8,220
0270930,2023,9,701
0270930,2023,10,1243
0270930,2023,11,1544
0270930,2023,12,2061
0270930,2024,1,2286
0270930,2024,2,1768
0270930,2024,3,1444
0270930,2024,4,946
0270930,2024,5,652
0270930,2024,6,232
0270930,2024,7,230
0270930,2024,8,343
0270930,2024,9,644
0270930,2024,10,1236
0270930,2024,11,1828
0270930,2024,12,1820
0271090,2017,1,1894
0271090,2017,2,1590
0271090,2017,3,1706
0271090,2017,4,757
0271090,2017,5,515
0271090,2017,6,217
0271090,2017,7,120
0271090,2017,8,318
0271090,2017,9,548
0271090,2017,10,917
0271090,2017,11,1400
0271090,2017,12,1280
0271090,2018,1,1800
0271090,2018,2,1316
0271090,2018,3,1328
0271090,2018,4,910
0271090,2018,5,611
0271090,2018,6,265
0271090,2018,7,144
0271090,2018,8,312
0271090,2018,9,433
0271090,2018,10,780
0271090,2018,11,1261
0271090,2018,12,1736
0271090,2019,1,1680
0271090,2019,2,1207
0271090,2019,3,1038
0271090,2019,4,932
0271090,2019,5,497
0271090,2019,6,146
0271090,2019,7,93
0271090,2019,8,225
0271090,2019,9,474
0271090,2019,10,922
0271090,2019,11,1267
0271090,2019,12,1803
0271090,2020,1,2288
0271090,2020,2,1754
0271090,2020,3,1562
0271090,2020,4,951
0271090,2020,5,452
0271090,2020,6,289
0271090,2020,7,204
0271090,2020,8,229
0271090,2020,9,556
0271090,2020,10,942
0271090,2020,11,1383
0271090,2020,12,1576
0271090,2021,1,1625
0271090,2021,2,1607
0271090,2021,3,1581
0271090,2021,4,1046
0271090,2021,5,543
0271090,2021,6,310
0271090,2021,7,252
0271090,2021,8,367
0271090,2021,9,644
0271090,2021,10,1038
0271090,2021,11,1888
0271090,2021,12,1605
0271090,2022,1,1836
0271090,2022,2,1417
0271090,2022,3,1318
0271090,2022,4,972
0271090,2022,5,546
0271090,2022,6,183
0271090,2022,7,242
0271090,2022,8,353
0271090,2022,9,543
0271090,2022,10,1007
0271090,2022,11,1378
0271090,2022,12,1692
0271090,2023,1,1622
0271090,2023,2,1552
0271090,2023,3,1459
0271090,2023,4,1315
0271090,2023,5,631
0271090,2023,6,335
0271090,2023,7,217
0271090,2023,8,259
0271090,2023,9,620
0271090,2023,10,1029
0271090,2023,11,1283
0271090,2023,12,1866
0271090,2024,1,1844
0271090,2024,2,1389
0271090,2024,3,1439
0271090,2024,4,972
0271090,2024,5,667
0271090,2024,6,220
0271090,2024,7,277
0271090,2024,8,383
0271090,2024,9,563
0271090,2024,10,1030
0271090,2024,11,1491
0271090,2024,12,1395
0271640,2017,1,1692
0271640,2017,2,1316
0271640,2017,3,1558
0271640,2017,4,761
0271640,2017,5,583
0271640,2017,6,383
0271640,2017,7,244
0271640,2017,8,314
0271640,2017,9,470
0271640,2017,10,873
0271640,2017,11,1423
0271640,2017,12,1223
0271640,2018,1,1454
0271640,2018,2,1326
0271640,2018,3,1192
0271640,2018,4,787
0271640,2018,5,609
0271640,2018,6,374
0271640,2018,7,227
0271640,2018,8,286
0271640,2018,9,439
0271640,2018,10,692
0271640,2018,11,1082
0271640,2018,12,1302
0271640,2019,1,1435
0271640,2019,2,1283
0271640,2019,3,934
0271640,2019,4,800
0271640,2019,5,536
0271640,2019,6,253
0271640,2019,7,132
0271640,2019,8,189
0271640,2019,9,453
0271640,2019,10,781
0271640,2019,11,933
0271640,2019,12,1331
0271640,2020,1,2015
0271640,2020,2,1373
0271640,2020,3,1375
0271640,2020,4,853
0271640,2020,5,501
0271640,2020,6,363
0271640,2020,7,202
0271640,2020,8,267
0271640,2020,9,479
0271640,2020,10,875
0271640,2020,11,1254
0271640,2020,12,1294
0271640,2021,1,1329
0271640,2021,2,1387
0271640,2021,3,1464
0271640,2021,4,912
0271640,2021,5,591
0271640,2021,6,359
0271640,2021,7,276
0271640,2021,8,330
0271640,2021,9,592
0271640,2021,10,877
0271640,2021,11,1523
0271640,2021,12,1566
0271640,2022,1,1466
0271640,2022,2,1059
0271640,2022,3,1027
0271640,2022,4,852
0271640,2022,5,530
0271640,2022,6,272
0271640,2022,7,235
0271640,2022,8,294
0271640,2022,9,478
0271640,2022,10,918
0271640,2022,11,1301
0271640,2022,12,1625
0271640,2023,1,1298
0271640,2023,2,1274
0271640,2023,3,1282
0271640,2023,4,975
0271640,2023,5,615
0271640,2023,6,380
0271640,2023,7,276
0271640,2023,8,238
0271640,2023,9,562
0271640,2023,10,925
0271640,2023,11,1177
0271640,2023,12,1580
0271640,2024,1,1699
0271640,2024,2,1250
0271640,2024,3,1154
0271640,2024,4,836
0271640,2024,5,619
0271640,2024,6,305
0271640,2024,7,284
0271640,2024,8,332
0271640,2024,9,478
0271640,2024,10,892
0271640,2024,11,1338
0271640,2024,12,1088
0272135,2017,1,1676
0272135,2017,2,1310
0272135,2017,3,1486
0272135,2017,4,725
0272135,2017,5,525
0272135,2017,6,283
0272135,2017,7,163
0272135,2017,8,281
0272135,2017,9,461
0272135,2017,10,882
0272135,2017,11,1398
0272135,2017,12,1241
0272135,2018,1,1443
0272135,2018,2,1355
0272135,2018,3,1225
0272135,2018,4,789
0272135,2018,5,555
0272135,2018,6,284
0272135,2018,7,143
0272135,2018,8,290
0272135,2018,9,388
0272135,2018,10,707
0272135,2018,11,1150
0272135,2018,12,1349
0272135,2019,1,1490
0272135,2019,2,1300
0272135,2019,3,928
0272135,2019,4,778
0272135,2019,5,490
0272135,2019,6,176
0272135,2019,7,68
0272135,2019,8,149
0272135,2019,9,443
0272135,2019,10,816
0272135,2019,11,1013
0272135,2019,12,1351
0272135,2020,1,2003
0272135,2020,2,1383
0272135,2020,3,1384
0272135,2020,4,837
0272135,2020,5,439
0272135,2020,6,276
0272135,2020,7,142
0272135,2020,8,221
0272135,2020,9,484
0272135,2020,10,916
0272135,2020,11,1327
0272135,2020,12,1314
0272135,2021,1,1336
0272135,2021,2,1473
0272135,2021,3,1523
0272135,2021,4,893
0272135,2021,5,521
0272135,2021,6,300
0272135,2021,7,249
0272135,2021,8,322
0272135,2021,9,614
0272135,2021,10,942
0272135,2021,11,1612
0272135,2021,12,1608
0272135,2022,1,1473
0272135,2022,2,1100
0272135,2022,3,1059
0272135,2022,4,832
0272135,2022,5,480
0272135,2022,6,153
0272135,2022,7,177
0272135,2022,8,304
0272135,2022,9,484
0272135,2022,10,920
0272135,2022,11,1290
0272135,2022,12,1585
0272135,2023,1,1297
0272135,2023,2,1318
0272135,2023,3,1245
0272135,2023,4,962
0272135,2023,5,535
0272135,2023,6,304
0272135,2023,7,180
0272135,2023,8,187
0272135,2023,9,556
0272135,2023,10,937
0272135,2023,11,1138
0272135,2023,12,1556
0272135,2024,1,1679
0272135,2024,2,1299
0272135,2024,3,1150
0272135,2024,4,815
0272135,2024,5,571
0272135,2024,6,243
0272135,2024,7,240
0272135,2024,8,333
0272135,2024,9,493
0272135,2024,10,931
0272135,2024,11,1345
0272135,2024,12,1172
0272190,2017,1,1648
0272190,2017,2,1389
0272190,2017,3,1719
0272190,2017,4,783
0272190,2017,5,610
0272190,2017,6,340
0272190,2017,7,212
0272190,2017,8,308
0272190,2017,9,495
0272190,2017,10,799
0272190,2017,11,1140
0272190,2017,12,1043
0272190,2018,1,1450
0272190,2018,2,1032
0272190,2018,3,1136
0272190,2018,4,829
0272190,2018,5,636
0272190,2018,6,368
0272190,2018,7,260
0272190,2018,8,309
0272190,2018,9,384
0272190,2018,10,636
0272190,2018,11,948
0272190,2018,12,1405
0272190,2019,1,1186
0272190,2019,2,932
0272190,2019,3,903
0272190,2019,4,850
0272190,2019,5,567
0272190,2019,6,270
0272190,2019,7,151
0272190,2019,8,204
0272190,2019,9,420
0272190,2019,10,748
0272190,2019,11,885
0272190,2019,12,1454
0272190,2020,1,2021
0272190,2020,2,1364
0272190,2020,3,1379
0272190,2020,4,770
0272190,2020,5,554
0272190,2020,6,417
0272190,2020,7,244
0272190,2020,8,281
0272190,2020,9,538
0272190,2020,10,844
0272190,2020,11,1167
0272190,2020,12,1257
0272190,2021,1,1307
0272190,2021,2,1209
0272190,2021,3,1429
0272190,2021,4,963
0272190,2021,5,659
0272190,2021,6,436
0272190,2021,7,330
0272190,2021,8,385
0272190,2021,9,651
0272190,2021,10,952
0272190,2021,11,1850
0272190,2021,12,1408
0272190,2022,1,1512
0272190,2022,2,1025
0272190,2022,3,1154
0272190,2022,4,898
0272190,2022,5,584
0272190,2022,6,269
0272190,2022,7,323
0272190,2022,8,337
0272190,2022,9,513
0272190,2022,10,849
0272190,2022,11,1123
0272190,2022,12,1336
0272190,2023,1,1249
0272190,2023,2,1286
0272190,2023,3,1282
0272190,2023,4,1142
0272190,2023,5,703
0272190,2023,6,406
0272190,2023,7,272
0272190,2023,8,289
0272190,2023,9,565
0272190,2023,10,871
0272190,2023,11,1088
0272190,2023,12,1534
0272190,2024,1,1444
0272190,2024,2,1112
0272190,2024,3,1318
0272190,2024,4,947
0272190,2024,5,753
0272190,2024,6,385
0272190,2024,7,329
0272190,2024,8,374
0272190,2024,9,502
0272190,2024,10,909
0272190,2024,11,1205
0272190,2024,12,1024
0272230,2017,1,2208
0272230,2017,2,1720
0272230,2017,3,2021
0272230,2017,4,843
0272230,2017,5,491
0272230,2017,6,146
0272230,2017,7,43
0272230,2017,8,249
0272230,2017,9,544
0272230,2017,10,1065
0272230,2017,11,1736
0272230,2017,12,1629
0272230,2018,1,2104
0272230,2018,2,1648
0272230,2018,3,1458
0272230,2018,4,987
0272230,2018,5,510
0272230,2018,6,240
0272230,2018,7,106
0272230,2018,8,341
0272230,2018,9,547
0272230,2018,10,957
0272230,2018,11,1570
0272230,2018,12,1936
0272230,2019,1,2132
0272230,2019,2,1582
0272230,2019,3,1071
0272230,2019,4,842
