year,month,value,units,process,process_name,series,series_description
1999,10,562,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1999,10,16080,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1999,10,279186,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1999,9,1799,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1999,9,272074,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1999,9,36627,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1999,9,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1999,9,234810,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1999,9,636,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1999,9,13276,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1999,9,258798,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1999,8,1761,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1999,8,266489,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1999,8,35853,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1999,8,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1999,8,230089,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1999,8,547,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1999,8,13133,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1999,8,253356,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1999,7,1763,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1999,7,255626,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1999,7,35896,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1999,7,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1999,7,219036,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1999,7,694,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1999,7,14084,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1999,7,241542,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1999,6,1765,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1999,6,262059,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1999,6,35938,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1999,6,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1999,6,225500,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1999,6,621,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1999,6,13925,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1999,6,248134,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1999,5,1721,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1999,5,252760,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1999,5,35039,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1999,5,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1999,5,217131,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1999,5,590,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1999,5,12322,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1999,5,240438,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1999,4,1878,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1999,4,275211,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1999,4,38249,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1999,4,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1999,4,236391,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1999,4,572,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1999,4,14067,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1999,4,261145,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1999,3,2069,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1999,3,301925,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1999,3,42128,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1999,3,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1999,3,259242,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1999,3,555,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1999,3,16178,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1999,3,285748,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1999,2,1912,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1999,2,284328,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1999,2,38930,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1999,2,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1999,2,244863,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1999,2,535,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1999,2,14765,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1999,2,269563,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1999,1,2112,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1999,1,300298,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1999,1,43013,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1999,1,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1999,1,256601,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1999,1,685,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1999,1,17406,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1999,1,282892,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1998,12,2015,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1998,12,305985,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1998,12,42890,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1998,12,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1998,12,262436,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1998,12,658,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1998,12,17623,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1998,12,288362,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1998,11,1855,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1998,11,293056,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1998,11,39483,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1998,11,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1998,11,252963,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1998,11,610,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1998,11,15758,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1998,11,277298,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1998,10,1877,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1998,10,296751,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1998,10,39958,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1998,10,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1998,10,256146,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1998,10,647,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1998,10,16565,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1998,10,280186,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1998,9,1733,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1998,9,273401,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1998,9,36884,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1998,9,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1998,9,235785,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1998,9,733,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1998,9,13676,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1998,9,259725,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1998,8,1697,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1998,8,267793,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1998,8,36118,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1998,8,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1998,8,231045,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1998,8,630,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1998,8,13529,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1998,8,254264,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1998,7,1699,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1998,7,256916,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1998,7,36171,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1998,7,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1998,7,219946,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1998,7,799,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1998,7,14509,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1998,7,242407,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1998,6,1701,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1998,6,263368,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1998,6,36217,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1998,6,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1998,6,226437,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1998,6,715,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1998,6,14345,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1998,6,249023,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1998,5,1657,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1998,5,253993,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1998,5,35281,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1998,5,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1998,5,218033,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1998,5,679,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1998,5,12693,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1998,5,241300,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1998,4,1811,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1998,4,276571,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1998,4,38540,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1998,4,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1998,4,237373,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1998,4,658,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1998,4,14490,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1998,4,262081,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1998,3,1996,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1998,3,303437,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1998,3,42479,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1998,3,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1998,3,260319,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1998,3,639,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1998,3,16665,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1998,3,286772,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1998,2,1844,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1998,2,285739,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1998,2,39244,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1998,2,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1998,2,245880,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1998,2,615,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1998,2,15210,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1998,2,270530,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1998,1,2038,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1998,1,301837,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1998,1,43382,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1998,1,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1998,1,257666,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1998,1,788,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1998,1,17931,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1998,1,283906,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1997,12,2087,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1997,12,306153,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1997,12,43020,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1997,12,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1997,12,262467,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1997,12,666,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1997,12,17290,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1997,12,288863,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1997,11,1922,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1997,11,293241,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1997,11,39631,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1997,11,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1997,11,252993,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1997,11,618,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1997,11,15461,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1997,11,277781,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1997,10,1945,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1997,10,296925,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1997,10,40095,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1997,10,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1997,10,256176,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1997,10,654,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1997,10,16251,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1997,10,280674,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1997,9,1797,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1997,9,273595,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1997,9,37041,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1997,9,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1997,9,235813,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1997,9,741,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1997,9,13417,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1997,9,260177,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
1997,8,1759,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
1997,8,267980,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
1997,8,36270,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
1997,8,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
1997,8,231072,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
1997,8,637,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
1997,8,13273,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
1997,8,254707,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
